filename,class_id,gas,concentration,repeat,old_split,old_index,new_split,new_index,new_window_start_s,new_window_end_s,rmse_float64,mae_float64,max_abs_diff,cosine_similarity,rmse_both_float32,bit_identical,equal_atol_1e-6,equal_atol_1e-5,equal_atol_1e-4,equal_atol_1e-3
B5_GCO_F100_R1.txt,1,CO,250.0,1,calibration,81,calibration,22,135.0,145.0,0.0010796005690154476,0.0007218632308173352,0.005090897305891295,0.9999971190216325,0.0010796008595945206,False,False,False,False,False
B5_GCO_F100_R1.txt,1,CO,250.0,1,calibration,116,test,824,150.0,160.0,0.0010353475350952889,0.0007135012706023383,0.0048786340213096135,0.9999977990757,0.0010353465757267568,False,False,False,False,False
B5_GCO_F100_R1.txt,1,CO,250.0,1,calibration,153,test,487,115.0,125.0,0.0009690694500860073,0.0006534875753159475,0.004367220854032336,0.9999959120725093,0.00096906898495355,False,False,False,False,False
B5_GCO_F100_R1.txt,1,CO,250.0,1,calibration,197,calibration,213,145.0,155.0,0.0009857874936470632,0.0006557866848876207,0.0048786340213096135,0.9999979764739843,0.0009857866721625166,False,False,False,False,False
B5_GCO_F100_R1.txt,1,CO,250.0,1,test,11,test,1237,70.0,80.0,0.001015812693250659,0.0007208962710328179,0.003957353098160768,0.9999888876570818,0.0010158126244997645,False,False,False,False,False
B5_GCO_F100_R1.txt,1,CO,250.0,1,test,57,test,860,130.0,140.0,0.0010451077149855302,0.0007031771389034236,0.004332017924466511,0.9999970054691191,0.0010451076656097294,False,False,False,False,False
B5_GCO_F100_R1.txt,1,CO,250.0,1,test,58,test,225,110.0,120.0,0.0009519976273445469,0.0006466308186423764,0.004484200329484822,0.9999956063313478,0.0009519970355827403,False,False,False,False,False
B5_GCO_F100_R1.txt,1,CO,250.0,1,test,96,calibration,145,60.0,70.0,0.0011561246272759405,0.0008626041406515652,0.003985455755178169,0.9999709312816201,0.001156124486807183,False,False,False,False,False
B5_GCO_F100_R1.txt,1,CO,250.0,1,test,254,test,811,105.0,115.0,0.0009207875200536048,0.0006520142170227383,0.004484200329484822,0.9999956468690443,0.0009207867619204275,False,False,False,False,False
B5_GCO_F100_R1.txt,1,CO,250.0,1,test,256,test,1104,155.0,165.0,0.0010487468622142869,0.0007500444576971084,0.004393861006451005,0.999997686425418,0.001048746972337958,False,False,False,False,False
B5_GCO_F100_R1.txt,1,CO,250.0,1,test,443,test,1338,65.0,75.0,0.0009966066938913473,0.000726534258181726,0.003957353098160768,0.9999862192198773,0.0009966066582624401,False,False,False,False,False
B5_GCO_F100_R1.txt,1,CO,250.0,1,test,453,test,1324,85.0,95.0,0.0008600882191764224,0.000569915068223978,0.0042761137383440645,0.9999947928405326,0.0008600882585214524,False,False,False,False,False
B5_GCO_F100_R1.txt,1,CO,250.0,1,test,503,test,1123,140.0,150.0,0.0010575510558924128,0.0007109123738317266,0.005090897305891295,0.9999974844885313,0.0010575511396157024,False,False,False,False,False
B5_GCO_F100_R1.txt,1,CO,250.0,1,test,673,test,906,90.0,100.0,0.0008993500219577452,0.000611004089671337,0.004067158172800192,0.9999948543955902,0.0008993500649486773,False,False,False,False,False
B5_GCO_F100_R1.txt,1,CO,250.0,1,test,826,test,403,95.0,105.0,0.0010107468097928156,0.0007073677830600394,0.0054586928641196936,0.9999940029208545,0.0010107468088911028,False,False,False,False,False
B5_GCO_F100_R1.txt,1,CO,250.0,1,test,997,test,1020,125.0,135.0,0.0010766565244281886,0.0007686046294754794,0.005886525457749731,0.9999963696386261,0.0010766561790696196,False,False,False,False,False
B5_GCO_F100_R1.txt,1,CO,250.0,1,test,1055,calibration,92,120.0,130.0,0.001043070768448304,0.0007430984167576222,0.005886525457749731,0.999995958000122,0.0010430702966891733,False,False,False,False,False
B5_GCO_F100_R1.txt,1,CO,250.0,1,test,1216,test,885,80.0,90.0,0.0009689326687903895,0.0006508683904933979,0.0042761137383440645,0.9999924768452108,0.0009689324800322715,False,False,False,False,False
B5_GCO_F100_R1.txt,1,CO,250.0,1,test,1265,test,316,100.0,110.0,0.000980344977628212,0.0006925500972556739,0.0054586928641196936,0.9999947584443621,0.0009803445807755305,False,False,False,False,False
B5_GCO_F100_R1.txt,1,CO,250.0,1,test,1274,test,854,75.0,85.0,0.0010250461405402365,0.0007109767457737267,0.003924543046665771,0.9999903393587791,0.0010250458719268595,False,False,False,False,False
B5_GCO_F100_R1.txt,1,CO,250.0,1,test,1279,test,1076,160.0,170.0,0.0010218069271755751,0.0007387162401475306,0.004297490967916862,0.9999975812083016,0.0010218071419094846,False,False,False,False,False
B5_GCO_F100_R2.txt,1,CO,250.0,2,calibration,32,test,694,150.0,160.0,0.0009099811573735864,0.0006320361826823186,0.004474062787497041,0.9999653342574143,0.000909981269607072,False,False,False,False,False
B5_GCO_F100_R2.txt,1,CO,250.0,2,calibration,66,test,1146,90.0,100.0,0.0009642077033028889,0.0006441782582829787,0.0047237291372319995,0.9999703537066069,0.0009642073734177924,False,False,False,False,False
B5_GCO_F100_R2.txt,1,CO,250.0,2,calibration,123,calibration,113,70.0,80.0,0.0010295335754810183,0.000708786589453128,0.0046337294889349095,0.999960759730949,0.0010295336971816468,False,False,False,False,False
B5_GCO_F100_R2.txt,1,CO,250.0,2,calibration,191,test,1240,160.0,170.0,0.0009991227381306357,0.0007010764294702707,0.004427978166226171,0.999886633352433,0.0009991227265791478,False,False,False,False,False
B5_GCO_F100_R2.txt,1,CO,250.0,2,test,19,test,592,130.0,140.0,0.0008373042892517785,0.0005457080067316275,0.003986085379126994,0.9999760998567294,0.0008373039357521296,False,False,False,False,False
B5_GCO_F100_R2.txt,1,CO,250.0,2,test,54,test,231,140.0,150.0,0.0009371926320158128,0.0006197078645722526,0.004417805325718074,0.9999694726271436,0.000937192606370749,False,False,False,False,False
B5_GCO_F100_R2.txt,1,CO,250.0,2,test,75,calibration,169,145.0,155.0,0.0009002572613887077,0.0006231263829470575,0.004474062787497041,0.9999711632311108,0.0009002573566616348,False,False,False,False,False
B5_GCO_F100_R2.txt,1,CO,250.0,2,test,130,test,1289,135.0,145.0,0.0008568646772881479,0.0005446379498950121,0.004417805325718074,0.999974934674973,0.0008568644417198582,False,False,False,False,False
B5_GCO_F100_R2.txt,1,CO,250.0,2,test,233,test,948,110.0,120.0,0.0009927106326952327,0.000689011351954945,0.007292973959990401,0.9999664108490306,0.0009927106085730367,False,False,False,False,False
B5_GCO_F100_R2.txt,1,CO,250.0,2,test,259,test,1245,120.0,130.0,0.000995435170417733,0.0007041198601882012,0.004395700740574104,0.999966489866228,0.0009954351887525026,False,False,False,False,False
B5_GCO_F100_R2.txt,1,CO,250.0,2,test,275,test,120,155.0,165.0,0.000991137241382331,0.0006944632909309732,0.004427978166226171,0.9999380227077118,0.0009911372486995967,False,False,False,False,False
B5_GCO_F100_R2.txt,1,CO,250.0,2,test,326,test,557,95.0,105.0,0.0009878269784545021,0.0006836969988217015,0.0047237291372319995,0.9999683563184599,0.0009878269041189334,False,False,False,False,False
B5_GCO_F100_R2.txt,1,CO,250.0,2,test,345,test,1351,115.0,125.0,0.0009481116172945492,0.0006618040784620589,0.0037871987133204776,0.9999693979661384,0.0009481116797428344,False,False,False,False,False
B5_GCO_F100_R2.txt,1,CO,250.0,2,test,455,test,1313,85.0,95.0,0.0009691018162516539,0.0006696920026039288,0.004071652391887823,0.9999706865525487,0.0009691015059338443,False,False,False,False,False
B5_GCO_F100_R2.txt,1,CO,250.0,2,test,859,calibration,152,105.0,115.0,0.001136233258919343,0.0008179103567432019,0.007292973959990401,0.999956640127978,0.0011362332449948583,False,False,False,False,False
B5_GCO_F100_R2.txt,1,CO,250.0,2,test,863,test,279,125.0,135.0,0.0009398852437630303,0.0006316701388477286,0.004395700740574104,0.9999699625885282,0.0009398851612362429,False,False,False,False,False
B5_GCO_F100_R2.txt,1,CO,250.0,2,test,921,test,1133,100.0,110.0,0.0010749380412401254,0.0007623114043603307,0.0049461198228182846,0.9999618962236623,0.001074938061889205,False,False,False,False,False
B5_GCO_F100_R2.txt,1,CO,250.0,2,test,1165,test,433,75.0,85.0,0.001017126177452202,0.0007179361129915792,0.0046337294889349095,0.9999659102736763,0.0010171262549373212,False,False,False,False,False
B5_GCO_F100_R2.txt,1,CO,250.0,2,test,1199,test,331,60.0,70.0,0.0009938184499526225,0.0006959141857773993,0.004014654936132879,0.9999451192290449,0.0009938184212536384,False,False,False,False,False
B5_GCO_F100_R2.txt,1,CO,250.0,2,test,1208,test,145,65.0,75.0,0.0010058586401641642,0.0006826706576187736,0.0042524679650197544,0.9999557222764038,0.0010058585897701753,False,False,False,False,False
B5_GCO_F100_R2.txt,1,CO,250.0,2,test,1210,calibration,319,80.0,90.0,0.0010086594803813667,0.0007289372544349518,0.004082179074037351,0.9999684068676578,0.0010086593771927107,False,False,False,False,False
B5_GEa_F010_R1.txt,0,Ethanol,12.5,1,calibration,145,test,20,85.0,95.0,0.007289078455588881,0.004332982234319965,0.02245895762093919,0.9999782540140969,0.00728908036915103,False,False,False,False,False
B5_GEa_F010_R1.txt,0,Ethanol,12.5,1,calibration,263,test,466,65.0,75.0,0.03262361455166149,0.018501999238685334,0.09396164581053712,0.9985918562153328,0.03262361441406613,False,False,False,False,False
B5_GEa_F010_R1.txt,0,Ethanol,12.5,1,calibration,266,calibration,163,70.0,80.0,0.022730752448282137,0.012627521198669714,0.06293398198907785,0.9995466360500675,0.022730752553389046,False,False,False,False,False
B5_GEa_F010_R1.txt,0,Ethanol,12.5,1,calibration,308,test,1330,90.0,100.0,0.005399267592357478,0.003323234333917416,0.017022247325632955,0.9999885354809167,0.005399267988856149,False,False,False,False,False
B5_GEa_F010_R1.txt,0,Ethanol,12.5,1,test,25,calibration,105,135.0,145.0,0.0015542913121961665,0.0010695108238246848,0.00624452882843296,0.9999985912058035,0.0015542915230220308,False,False,False,False,False
B5_GEa_F010_R1.txt,0,Ethanol,12.5,1,test,266,test,980,145.0,155.0,0.0020697722135511465,0.0015235707100203378,0.009677664407812814,0.9999969768043901,0.0020697748313423616,False,False,False,False,False
B5_GEa_F010_R1.txt,0,Ethanol,12.5,1,test,396,test,227,100.0,110.0,0.003234929964387847,0.0021818104317859878,0.012167741804041565,0.9999948346734181,0.0032349310286059123,False,False,False,False,False
B5_GEa_F010_R1.txt,0,Ethanol,12.5,1,test,605,test,270,140.0,150.0,0.0018402154846450737,0.001356937267001288,0.00665689521714441,0.9999978422783308,0.0018402166823453421,False,False,False,False,False
B5_GEa_F010_R1.txt,0,Ethanol,12.5,1,test,647,test,1029,150.0,160.0,0.007825655276017852,0.004137008723209966,0.03550075304893696,0.9999390099946655,0.00782565532245984,False,False,False,False,False
B5_GEa_F010_R1.txt,0,Ethanol,12.5,1,test,715,test,1093,155.0,165.0,0.013146598339265686,0.008884527859321143,0.03550075304893696,0.9998731125820909,0.013146597621316264,False,False,False,False,False
B5_GEa_F010_R1.txt,0,Ethanol,12.5,1,test,731,test,401,110.0,120.0,0.0017251645486494425,0.0012692062134266396,0.00651196008380861,0.9999975655747909,0.0017251663925503067,False,False,False,False,False
B5_GEa_F010_R1.txt,0,Ethanol,12.5,1,test,795,test,663,160.0,170.0,0.015655827651102225,0.011548161831194717,0.03386852354798653,0.999873707559378,0.015655827629434613,False,False,False,False,False
B5_GEa_F010_R1.txt,0,Ethanol,12.5,1,test,891,test,722,115.0,125.0,0.0014426538242889157,0.0010395822400367644,0.006289324506229987,0.9999978561506869,0.001442654259659834,False,False,False,False,False
B5_GEa_F010_R1.txt,0,Ethanol,12.5,1,test,978,test,925,95.0,105.0,0.004046166802850835,0.0026718238582538897,0.013776390168839026,0.9999934244308802,0.004046166262071472,False,False,False,False,False
B5_GEa_F010_R1.txt,0,Ethanol,12.5,1,test,1006,test,46,105.0,115.0,0.0024197643792062233,0.0016527620367945773,0.010293507335638497,0.9999958862563105,0.0024197653224334536,False,False,False,False,False
B5_GEa_F010_R1.txt,0,Ethanol,12.5,1,test,1024,test,962,80.0,90.0,0.1798524055925687,0.11881853098008363,0.47256933377250365,0.9450554012877634,0.17985240532484947,False,False,False,False,False
B5_GEa_F010_R1.txt,0,Ethanol,12.5,1,test,1035,test,118,60.0,70.0,0.049076001781072076,0.027928403544265304,0.13569626493330983,0.9957892723797214,0.049076001535728775,False,False,False,False,False
B5_GEa_F010_R1.txt,0,Ethanol,12.5,1,test,1076,test,1089,120.0,130.0,0.0012851230862768591,0.0009406361079164597,0.006289324506229987,0.9999980653685535,0.0012851230927408666,False,False,False,False,False
B5_GEa_F010_R1.txt,0,Ethanol,12.5,1,test,1157,test,484,130.0,140.0,0.0013367972756274697,0.0009208962306344634,0.005740663874186369,0.9999985906257807,0.001336797135856892,False,False,False,False,False
B5_GEa_F010_R1.txt,0,Ethanol,12.5,1,test,1198,calibration,124,75.0,85.0,0.017571638456815992,0.009615513007790497,0.05058967360015176,0.9998128399116916,0.017571637629322154,False,False,False,False,False
B5_GEa_F010_R1.txt,0,Ethanol,12.5,1,test,1260,test,1034,125.0,135.0,0.0012647831889043045,0.0009295163319142011,0.004453648281660935,0.9999983386340124,0.001264783411854048,False,False,False,False,False
B5_GEa_F010_R2.txt,0,Ethanol,12.5,2,calibration,79,test,851,70.0,80.0,0.0014453986648862345,0.0010278027874482693,0.006435239097548284,0.9999961011706717,0.001445398463820958,False,False,False,False,False
B5_GEa_F010_R2.txt,0,Ethanol,12.5,2,calibration,142,test,347,100.0,110.0,0.0012254184707031462,0.0008445358814763254,0.005257454998270982,0.9999977673883186,0.0012254189185422959,False,False,False,False,False
B5_GEa_F010_R2.txt,0,Ethanol,12.5,2,calibration,254,test,1102,90.0,100.0,0.0012662972155337657,0.0009346456162927222,0.005410028986624349,0.9999974588818497,0.0012662968719467955,False,False,False,False,False
B5_GEa_F010_R2.txt,0,Ethanol,12.5,2,calibration,257,test,398,115.0,125.0,0.001207757810412101,0.0008468681913000562,0.005832700463637597,0.9999979704546187,0.0012077574136180674,False,False,False,False,False
B5_GEa_F010_R2.txt,0,Ethanol,12.5,2,test,122,calibration,221,75.0,85.0,0.001335234449797482,0.0009641519880457662,0.0074965849091666314,0.9999968014077344,0.0013352359389893179,False,False,False,False,False
B5_GEa_F010_R2.txt,0,Ethanol,12.5,2,test,163,test,1217,135.0,145.0,0.0013300662189355392,0.0009909643548562796,0.004400222491809105,0.9999977293509005,0.0013300671030676116,False,False,False,False,False
B5_GEa_F010_R2.txt,0,Ethanol,12.5,2,test,186,calibration,127,125.0,135.0,0.0010750994404333692,0.0007120098664909272,0.006059860585226451,0.9999984655610629,0.0010751003192991514,False,False,False,False,False
B5_GEa_F010_R2.txt,0,Ethanol,12.5,2,test,191,test,648,60.0,70.0,0.002304964138433262,0.0016119851471144348,0.008748344657396712,0.9999879498104493,0.002304964370609913,False,False,False,False,False
B5_GEa_F010_R2.txt,0,Ethanol,12.5,2,test,262,test,1024,160.0,170.0,0.0020472200721395584,0.001580878562825193,0.00725989824774631,0.9999962534917215,0.0020472216727254653,False,False,False,False,False
B5_GEa_F010_R2.txt,0,Ethanol,12.5,2,test,299,calibration,125,150.0,160.0,0.00211250080216753,0.0015552038697413124,0.006351167911030964,0.9999950367995354,0.0021125004187315605,False,False,False,False,False
B5_GEa_F010_R2.txt,0,Ethanol,12.5,2,test,597,test,139,140.0,150.0,0.001316422637135878,0.0009767132773235553,0.004370737641304745,0.9999978189859524,0.0013164232808766524,False,False,False,False,False
B5_GEa_F010_R2.txt,0,Ethanol,12.5,2,test,639,test,206,110.0,120.0,0.0013590392459765922,0.000990229750183256,0.005832700463637597,0.999997368707089,0.0013590378233716977,False,False,False,False,False
B5_GEa_F010_R2.txt,0,Ethanol,12.5,2,test,727,calibration,39,145.0,155.0,0.001580731626563513,0.0011070894105468664,0.0063014800680624705,0.9999968094173937,0.0015807325373946562,False,False,False,False,False
B5_GEa_F010_R2.txt,0,Ethanol,12.5,2,test,732,test,1145,65.0,75.0,0.0016589390364592893,0.0011891830114011813,0.006435239097548284,0.9999946067063235,0.001658937984961205,False,False,False,False,False
B5_GEa_F010_R2.txt,0,Ethanol,12.5,2,test,788,test,562,130.0,140.0,0.001177323246836447,0.0008051150062320695,0.006059860585226451,0.9999982073910502,0.0011773251565394063,False,False,False,False,False
B5_GEa_F010_R2.txt,0,Ethanol,12.5,2,test,824,calibration,111,105.0,115.0,0.0013385197279486914,0.0009645579542068145,0.004976762686614622,0.9999974178308704,0.0013385194390001084,False,False,False,False,False
B5_GEa_F010_R2.txt,0,Ethanol,12.5,2,test,913,test,151,85.0,95.0,0.0013386607459695565,0.0009900365082923714,0.005413626531579174,0.9999970130383287,0.0013386602423959635,False,False,False,False,False
B5_GEa_F010_R2.txt,0,Ethanol,12.5,2,test,1117,test,736,120.0,130.0,0.0010851375470767265,0.0007614341155130777,0.005513447687987378,0.9999984149204573,0.0010851379595971965,False,False,False,False,False
B5_GEa_F010_R2.txt,0,Ethanol,12.5,2,test,1120,test,349,80.0,90.0,0.0013567095868738408,0.0009900890267922795,0.0074965849091666314,0.9999968270897424,0.0013567097726006397,False,False,False,False,False
B5_GEa_F010_R2.txt,0,Ethanol,12.5,2,test,1333,test,340,155.0,165.0,0.0022438657230339706,0.0017482222497841446,0.00725989824774631,0.9999951761784589,0.002243865676558366,False,False,False,False,False
B5_GEa_F010_R2.txt,0,Ethanol,12.5,2,test,1347,test,489,95.0,105.0,0.0012046533619460454,0.0008575684911188253,0.005282142865167483,0.999997789971573,0.0012046530688132563,False,False,False,False,False
B5_GEa_F020_R1.txt,0,Ethanol,25.0,1,calibration,39,test,709,80.0,90.0,0.011459132363254838,0.006347389876824785,0.03731201273723794,0.9999733565146982,0.011459131044373884,False,False,False,False,False
B5_GEa_F020_R1.txt,0,Ethanol,25.0,1,calibration,50,test,1334,65.0,75.0,0.08037747557065704,0.045650043375802946,0.21729847281435422,0.9978052034627668,0.0803774757153243,False,False,False,False,False
B5_GEa_F020_R1.txt,0,Ethanol,25.0,1,calibration,110,calibration,81,95.0,105.0,0.0024261406373660556,0.0015440938970449952,0.01170889514816631,0.999998108477714,0.002426139568454653,False,False,False,False,False
B5_GEa_F020_R1.txt,0,Ethanol,25.0,1,calibration,135,test,84,60.0,70.0,0.10877535476755903,0.06664879170807034,0.280255723240195,0.9935023979883345,0.10877535517192365,False,False,False,False,False
B5_GEa_F020_R1.txt,0,Ethanol,25.0,1,calibration,168,calibration,217,100.0,110.0,0.0016825847069033327,0.0012163369496405643,0.009338282476024418,0.999998686567637,0.0016825857478067192,False,False,False,False,False
B5_GEa_F020_R1.txt,0,Ethanol,25.0,1,test,2,test,386,140.0,150.0,0.00429572761851282,0.0025035766717219645,0.01750801994493445,0.9999977518762876,0.004295728055501844,False,False,False,False,False
B5_GEa_F020_R1.txt,0,Ethanol,25.0,1,test,5,test,25,90.0,100.0,0.004264153449120709,0.0025813270082846234,0.01641408843186931,0.9999960135537153,0.004264153061995623,False,False,False,False,False
B5_GEa_F020_R1.txt,0,Ethanol,25.0,1,test,26,test,188,160.0,170.0,0.04945604617501435,0.036942718820451075,0.11219562800529037,0.9995465347792261,0.04945604446653715,False,False,False,False,False
B5_GEa_F020_R1.txt,0,Ethanol,25.0,1,test,47,test,512,130.0,140.0,0.003848799048060593,0.002355554868939727,0.017180829281689736,0.9999978684165675,0.0038487990968738687,False,False,False,False,False
B5_GEa_F020_R1.txt,0,Ethanol,25.0,1,test,60,test,804,115.0,125.0,0.002651110473558115,0.0017339210351987933,0.01059405692414117,0.9999985480403716,0.0026511116323543167,False,False,False,False,False
B5_GEa_F020_R1.txt,0,Ethanol,25.0,1,test,62,test,837,120.0,130.0,0.00320397392892304,0.002045604071187021,0.012586503252179249,0.999998201359974,0.00320397556307183,False,False,False,False,False
B5_GEa_F020_R1.txt,0,Ethanol,25.0,1,test,110,test,545,155.0,165.0,0.04736922714840841,0.032535996144891687,0.11965387842762232,0.9994396789466814,0.047369226192678714,False,False,False,False,False
B5_GEa_F020_R1.txt,0,Ethanol,25.0,1,test,208,test,1356,105.0,115.0,0.0017310617812475867,0.0013202074562140532,0.006737727723733045,0.9999987353948068,0.0017310631987258057,False,False,False,False,False
B5_GEa_F020_R1.txt,0,Ethanol,25.0,1,test,287,test,9,70.0,80.0,0.3850607277274577,0.2749105400852491,0.8983456826417877,0.889337287422823,0.38506072961122273,False,False,False,False,False
B5_GEa_F020_R1.txt,0,Ethanol,25.0,1,test,332,test,202,75.0,85.0,0.01828321411324867,0.009858329716748169,0.06603438874702006,0.9999153387331703,0.018283213386759204,False,False,False,False,False
B5_GEa_F020_R1.txt,0,Ethanol,25.0,1,test,509,test,114,135.0,145.0,0.004141607117213093,0.0023839532634076783,0.017180829281689736,0.9999977943935543,0.004141606946371185,False,False,False,False,False
B5_GEa_F020_R1.txt,0,Ethanol,25.0,1,test,581,test,701,125.0,135.0,0.0034939418617546264,0.002177060590424401,0.01290224190343725,0.9999980959297985,0.0034939384705706686,False,False,False,False,False
B5_GEa_F020_R1.txt,0,Ethanol,25.0,1,test,618,test,795,110.0,120.0,0.0020130200911709266,0.0014052391051055891,0.009667669602069662,0.9999988856770384,0.002013019629908063,False,False,False,False,False
B5_GEa_F020_R1.txt,0,Ethanol,25.0,1,test,960,test,976,145.0,155.0,0.006856333638856776,0.0034834759022314434,0.060970871088055434,0.9999845871859677,0.006856338023309893,False,False,False,False,False
B5_GEa_F020_R1.txt,0,Ethanol,25.0,1,test,1032,test,1263,85.0,95.0,0.007248428220563075,0.004226971867205069,0.02547265433923096,0.9999907428643181,0.00724842734875352,False,False,False,False,False
B5_GEa_F020_R1.txt,0,Ethanol,25.0,1,test,1269,test,997,150.0,160.0,0.032043727440690416,0.016204580226715615,0.11965387842762232,0.9996495575626702,0.032043728348558384,False,False,False,False,False
B5_GEa_F020_R2.txt,0,Ethanol,25.0,2,calibration,44,calibration,170,65.0,75.0,0.001506887606037493,0.0010852365479788921,0.005857448733972648,0.9999969588304432,0.0015068879293471235,False,False,False,False,False
B5_GEa_F020_R2.txt,0,Ethanol,25.0,2,calibration,109,test,300,90.0,100.0,0.004143091487285749,0.0025687567976239844,0.014733193292975955,0.9999950528969156,0.004143091785320292,False,False,False,False,False
B5_GEa_F020_R2.txt,0,Ethanol,25.0,2,calibration,149,test,499,130.0,140.0,0.0027254761926388607,0.0019280277066800377,0.010670701455637976,0.9999975531106007,0.0027254769575456124,False,False,False,False,False
B5_GEa_F020_R2.txt,0,Ethanol,25.0,2,test,195,calibration,116,80.0,90.0,0.0037705724571069207,0.002228251163447304,0.015325042025303048,0.9999935691729575,0.003770572170881481,False,False,False,False,False
B5_GEa_F020_R2.txt,0,Ethanol,25.0,2,test,286,test,836,70.0,80.0,0.0012722324602781028,0.0009208920239646375,0.005857448733972648,0.9999981351511624,0.0012722334055405237,False,False,False,False,False
B5_GEa_F020_R2.txt,0,Ethanol,25.0,2,test,292,test,155,60.0,70.0,0.0020625048630452942,0.0014905673124753932,0.0077412452806480125,0.9999923141811157,0.0020625049278814016,False,False,False,False,False
B5_GEa_F020_R2.txt,0,Ethanol,25.0,2,test,418,test,249,115.0,125.0,0.003097681923082362,0.0020823152439355414,0.012936541631790588,0.9999979921352289,0.003097683100078209,False,False,False,False,False
B5_GEa_F020_R2.txt,0,Ethanol,25.0,2,test,421,calibration,208,120.0,130.0,0.003385612377317043,0.002179013723663222,0.014959764543775567,0.9999975120105421,0.003385615195242512,False,False,False,False,False
B5_GEa_F020_R2.txt,0,Ethanol,25.0,2,test,456,test,812,160.0,170.0,0.02463846185714005,0.01805265986234456,0.06119162524033739,0.9998011787150359,0.024638461265448403,False,False,False,False,False
B5_GEa_F020_R2.txt,0,Ethanol,25.0,2,test,486,test,1292,110.0,120.0,0.0030541516470129976,0.0020474120973269128,0.011685760890150165,0.9999980240858292,0.003054150264970122,False,False,False,False,False
B5_GEa_F020_R2.txt,0,Ethanol,25.0,2,test,494,test,905,95.0,105.0,0.004399284055729068,0.002721091978080933,0.015158377897963371,0.9999944844039166,0.004399283953130997,False,False,False,False,False
B5_GEa_F020_R2.txt,0,Ethanol,25.0,2,test,578,test,863,100.0,110.0,0.003834918140966353,0.0023781889966748545,0.015158377897963371,0.9999956151933812,0.003834918212099051,False,False,False,False,False
B5_GEa_F020_R2.txt,0,Ethanol,25.0,2,test,686,test,415,150.0,160.0,0.01423730291338544,0.006709791482224991,0.061613794962302126,0.9998844347940792,0.014237303500993703,False,False,False,False,False
B5_GEa_F020_R2.txt,0,Ethanol,25.0,2,test,748,test,1261,145.0,155.0,0.0025117515685905293,0.001785642651587338,0.009787685255364664,0.9999982190723297,0.0025117501038366533,False,False,False,False,False
B5_GEa_F020_R2.txt,0,Ethanol,25.0,2,test,850,test,1021,155.0,165.0,0.02349345407713997,0.015391948623060583,0.061613794962302126,0.9997646336646323,0.023493454031868515,False,False,False,False,False
B5_GEa_F020_R2.txt,0,Ethanol,25.0,2,test,857,calibration,58,75.0,85.0,0.0025605519091175346,0.0014193378562213051,0.012677957746012103,0.9999945657532437,0.002560551394655353,False,False,False,False,False
B5_GEa_F020_R2.txt,0,Ethanol,25.0,2,test,897,calibration,126,105.0,115.0,0.0032577818562814,0.002090422854429211,0.01219633516145957,0.9999973822168137,0.0032577803921010227,False,False,False,False,False
B5_GEa_F020_R2.txt,0,Ethanol,25.0,2,test,1033,test,574,85.0,95.0,0.003851450554777874,0.0023781546760445593,0.015325042025303048,0.9999951427428392,0.0038514514429630834,False,False,False,False,False
B5_GEa_F020_R2.txt,0,Ethanol,25.0,2,test,1141,test,10,135.0,145.0,0.0026386784940888273,0.0018553910096208693,0.009510375404351734,0.9999980433567264,0.0026386818994896884,False,False,False,False,False
B5_GEa_F020_R2.txt,0,Ethanol,25.0,2,test,1145,calibration,306,125.0,135.0,0.003291071859155341,0.0021769245967450763,0.014959764543775567,0.9999967387683331,0.003291073260502294,False,False,False,False,False
B5_GEa_F020_R2.txt,0,Ethanol,25.0,2,test,1235,test,382,140.0,150.0,0.0026077431474296206,0.0018476806470948503,0.009662954531468149,0.999997980948793,0.002607745915405061,False,False,False,False,False
B5_GEa_F030_R1.txt,0,Ethanol,37.5,1,calibration,17,test,425,80.0,90.0,0.022760976470065877,0.012645294590218388,0.06685631410294679,0.9999194335168752,0.022760975632192548,False,False,False,False,False
B5_GEa_F030_R1.txt,0,Ethanol,37.5,1,calibration,94,test,590,100.0,110.0,0.005129674745152674,0.003123929328738787,0.017103115784222522,0.9999964364522353,0.005129672982634812,False,False,False,False,False
B5_GEa_F030_R1.txt,0,Ethanol,37.5,1,calibration,162,test,1291,115.0,125.0,0.002009581614909421,0.0014665431501918438,0.010787261408563786,0.9999986539443505,0.00200957753538507,False,False,False,False,False
B5_GEa_F030_R1.txt,0,Ethanol,37.5,1,calibration,288,test,485,90.0,100.0,0.01103744135165893,0.0064996194926059195,0.03417239658096749,0.9999864864498826,0.011037442019386043,False,False,False,False,False
B5_GEa_F030_R1.txt,0,Ethanol,37.5,1,test,9,test,972,105.0,115.0,0.003733366473975215,0.0023193946388364093,0.014910706296781262,0.9999974136098914,0.003733359934821623,False,False,False,False,False
B5_GEa_F030_R1.txt,0,Ethanol,37.5,1,test,20,test,1172,140.0,150.0,0.002603410860140747,0.0016854038301684872,0.011981416111763732,0.9999989106138761,0.002603419641652417,False,False,False,False,False
B5_GEa_F030_R1.txt,0,Ethanol,37.5,1,test,31,test,504,85.0,95.0,0.015922103573225644,0.009199996613360297,0.047172852720607006,0.9999694046945713,0.015922105076178028,False,False,False,False,False
B5_GEa_F030_R1.txt,0,Ethanol,37.5,1,test,158,test,1115,155.0,165.0,0.02983022660475255,0.02003217116056712,0.08026012062342336,0.9998059596897169,0.029830226377099225,False,False,False,False,False
