client_id,raw_filename,repeat_id,gas,class_id,concentration,physical_window_start_s,physical_window_end_s,role
1,B1_GEa_F060_R2.txt,2,ethanol,0,75.0,160.0,170.0,source_train
1,B1_GEa_F060_R3.txt,3,ethanol,0,75.0,60.0,70.0,source_train
1,B1_GEa_F060_R3.txt,3,ethanol,0,75.0,65.0,75.0,source_train
1,B1_GEa_F060_R3.txt,3,ethanol,0,75.0,70.0,80.0,source_train
1,B1_GEa_F060_R3.txt,3,ethanol,0,75.0,75.0,85.0,source_train
1,B1_GEa_F060_R3.txt,3,ethanol,0,75.0,80.0,90.0,source_train
1,B1_GEa_F060_R3.txt,3,ethanol,0,75.0,85.0,95.0,source_train
1,B1_GEa_F060_R3.txt,3,ethanol,0,75.0,90.0,100.0,source_train
1,B1_GEa_F060_R3.txt,3,ethanol,0,75.0,95.0,105.0,source_train
1,B1_GEa_F060_R3.txt,3,ethanol,0,75.0,100.0,110.0,source_train
1,B1_GEa_F060_R3.txt,3,ethanol,0,75.0,105.0,115.0,source_train
1,B1_GEa_F060_R3.txt,3,ethanol,0,75.0,110.0,120.0,source_train
1,B1_GEa_F060_R3.txt,3,ethanol,0,75.0,115.0,125.0,source_train
1,B1_GEa_F060_R3.txt,3,ethanol,0,75.0,120.0,130.0,source_train
1,B1_GEa_F060_R3.txt,3,ethanol,0,75.0,125.0,135.0,source_train
1,B1_GEa_F060_R3.txt,3,ethanol,0,75.0,130.0,140.0,source_train
1,B1_GEa_F060_R3.txt,3,ethanol,0,75.0,135.0,145.0,source_train
1,B1_GEa_F060_R3.txt,3,ethanol,0,75.0,140.0,150.0,source_train
1,B1_GEa_F060_R3.txt,3,ethanol,0,75.0,145.0,155.0,source_train
1,B1_GEa_F060_R3.txt,3,ethanol,0,75.0,150.0,160.0,source_train
1,B1_GEa_F060_R3.txt,3,ethanol,0,75.0,155.0,165.0,source_train
1,B1_GEa_F060_R3.txt,3,ethanol,0,75.0,160.0,170.0,source_train
1,B1_GEa_F060_R4.txt,4,ethanol,0,75.0,60.0,70.0,source_validation
1,B1_GEa_F060_R4.txt,4,ethanol,0,75.0,65.0,75.0,source_validation
1,B1_GEa_F060_R4.txt,4,ethanol,0,75.0,70.0,80.0,source_validation
1,B1_GEa_F060_R4.txt,4,ethanol,0,75.0,75.0,85.0,source_validation
1,B1_GEa_F060_R4.txt,4,ethanol,0,75.0,80.0,90.0,source_validation
1,B1_GEa_F060_R4.txt,4,ethanol,0,75.0,85.0,95.0,source_validation
1,B1_GEa_F060_R4.txt,4,ethanol,0,75.0,90.0,100.0,source_validation
1,B1_GEa_F060_R4.txt,4,ethanol,0,75.0,95.0,105.0,source_validation
1,B1_GEa_F060_R4.txt,4,ethanol,0,75.0,100.0,110.0,source_validation
1,B1_GEa_F060_R4.txt,4,ethanol,0,75.0,105.0,115.0,source_validation
1,B1_GEa_F060_R4.txt,4,ethanol,0,75.0,110.0,120.0,source_validation
1,B1_GEa_F060_R4.txt,4,ethanol,0,75.0,115.0,125.0,source_validation
1,B1_GEa_F060_R4.txt,4,ethanol,0,75.0,120.0,130.0,source_validation
1,B1_GEa_F060_R4.txt,4,ethanol,0,75.0,125.0,135.0,source_validation
1,B1_GEa_F060_R4.txt,4,ethanol,0,75.0,130.0,140.0,source_validation
1,B1_GEa_F060_R4.txt,4,ethanol,0,75.0,135.0,145.0,source_validation
1,B1_GEa_F060_R4.txt,4,ethanol,0,75.0,140.0,150.0,source_validation
1,B1_GEa_F060_R4.txt,4,ethanol,0,75.0,145.0,155.0,source_validation
1,B1_GEa_F060_R4.txt,4,ethanol,0,75.0,150.0,160.0,source_validation
1,B1_GEa_F060_R4.txt,4,ethanol,0,75.0,155.0,165.0,source_validation
1,B1_GEa_F060_R4.txt,4,ethanol,0,75.0,160.0,170.0,source_validation
1,B1_GEa_F070_R1.txt,1,ethanol,0,87.5,60.0,70.0,source_train
1,B1_GEa_F070_R1.txt,1,ethanol,0,87.5,65.0,75.0,source_train
1,B1_GEa_F070_R1.txt,1,ethanol,0,87.5,70.0,80.0,source_train
1,B1_GEa_F070_R1.txt,1,ethanol,0,87.5,75.0,85.0,source_train
1,B1_GEa_F070_R1.txt,1,ethanol,0,87.5,80.0,90.0,source_train
1,B1_GEa_F070_R1.txt,1,ethanol,0,87.5,85.0,95.0,source_train
1,B1_GEa_F070_R1.txt,1,ethanol,0,87.5,90.0,100.0,source_train
1,B1_GEa_F070_R1.txt,1,ethanol,0,87.5,95.0,105.0,source_train
1,B1_GEa_F070_R1.txt,1,ethanol,0,87.5,100.0,110.0,source_train
1,B1_GEa_F070_R1.txt,1,ethanol,0,87.5,105.0,115.0,source_train
1,B1_GEa_F070_R1.txt,1,ethanol,0,87.5,110.0,120.0,source_train
1,B1_GEa_F070_R1.txt,1,ethanol,0,87.5,115.0,125.0,source_train
1,B1_GEa_F070_R1.txt,1,ethanol,0,87.5,120.0,130.0,source_train
1,B1_GEa_F070_R1.txt,1,ethanol,0,87.5,125.0,135.0,source_train
1,B1_GEa_F070_R1.txt,1,ethanol,0,87.5,130.0,140.0,source_train
1,B1_GEa_F070_R1.txt,1,ethanol,0,87.5,135.0,145.0,source_train
1,B1_GEa_F070_R1.txt,1,ethanol,0,87.5,140.0,150.0,source_train
1,B1_GEa_F070_R1.txt,1,ethanol,0,87.5,145.0,155.0,source_train
1,B1_GEa_F070_R1.txt,1,ethanol,0,87.5,150.0,160.0,source_train
1,B1_GEa_F070_R1.txt,1,ethanol,0,87.5,155.0,165.0,source_train
1,B1_GEa_F070_R1.txt,1,ethanol,0,87.5,160.0,170.0,source_train
1,B1_GEa_F070_R2.txt,2,ethanol,0,87.5,60.0,70.0,source_train
1,B1_GEa_F070_R2.txt,2,ethanol,0,87.5,65.0,75.0,source_train
1,B1_GEa_F070_R2.txt,2,ethanol,0,87.5,70.0,80.0,source_train
1,B1_GEa_F070_R2.txt,2,ethanol,0,87.5,75.0,85.0,source_train
1,B1_GEa_F070_R2.txt,2,ethanol,0,87.5,80.0,90.0,source_train
1,B1_GEa_F070_R2.txt,2,ethanol,0,87.5,85.0,95.0,source_train
1,B1_GEa_F070_R2.txt,2,ethanol,0,87.5,90.0,100.0,source_train
1,B1_GEa_F070_R2.txt,2,ethanol,0,87.5,95.0,105.0,source_train
1,B1_GEa_F070_R2.txt,2,ethanol,0,87.5,100.0,110.0,source_train
1,B1_GEa_F070_R2.txt,2,ethanol,0,87.5,105.0,115.0,source_train
1,B1_GEa_F070_R2.txt,2,ethanol,0,87.5,110.0,120.0,source_train
1,B1_GEa_F070_R2.txt,2,ethanol,0,87.5,115.0,125.0,source_train
1,B1_GEa_F070_R2.txt,2,ethanol,0,87.5,120.0,130.0,source_train
1,B1_GEa_F070_R2.txt,2,ethanol,0,87.5,125.0,135.0,source_train
1,B1_GEa_F070_R2.txt,2,ethanol,0,87.5,130.0,140.0,source_train
1,B1_GEa_F070_R2.txt,2,ethanol,0,87.5,135.0,145.0,source_train
1,B1_GEa_F070_R2.txt,2,ethanol,0,87.5,140.0,150.0,source_train
1,B1_GEa_F070_R2.txt,2,ethanol,0,87.5,145.0,155.0,source_train
1,B1_GEa_F070_R2.txt,2,ethanol,0,87.5,150.0,160.0,source_train
1,B1_GEa_F070_R2.txt,2,ethanol,0,87.5,155.0,165.0,source_train
1,B1_GEa_F070_R2.txt,2,ethanol,0,87.5,160.0,170.0,source_train
1,B1_GEa_F070_R3.txt,3,ethanol,0,87.5,60.0,70.0,source_train
1,B1_GEa_F070_R3.txt,3,ethanol,0,87.5,65.0,75.0,source_train
1,B1_GEa_F070_R3.txt,3,ethanol,0,87.5,70.0,80.0,source_train
1,B1_GEa_F070_R3.txt,3,ethanol,0,87.5,75.0,85.0,source_train
1,B1_GEa_F070_R3.txt,3,ethanol,0,87.5,80.0,90.0,source_train
1,B1_GEa_F070_R3.txt,3,ethanol,0,87.5,85.0,95.0,source_train
1,B1_GEa_F070_R3.txt,3,ethanol,0,87.5,90.0,100.0,source_train
1,B1_GEa_F070_R3.txt,3,ethanol,0,87.5,95.0,105.0,source_train
1,B1_GEa_F070_R3.txt,3,ethanol,0,87.5,100.0,110.0,source_train
1,B1_GEa_F070_R3.txt,3,ethanol,0,87.5,105.0,115.0,source_train
1,B1_GEa_F070_R3.txt,3,ethanol,0,87.5,110.0,120.0,source_train
1,B1_GEa_F070_R3.txt,3,ethanol,0,87.5,115.0,125.0,source_train
1,B1_GEa_F070_R3.txt,3,ethanol,0,87.5,120.0,130.0,source_train
1,B1_GEa_F070_R3.txt,3,ethanol,0,87.5,125.0,135.0,source_train
1,B1_GEa_F070_R3.txt,3,ethanol,0,87.5,130.0,140.0,source_train
1,B1_GEa_F070_R3.txt,3,ethanol,0,87.5,135.0,145.0,source_train
1,B1_GEa_F070_R3.txt,3,ethanol,0,87.5,140.0,150.0,source_train
1,B1_GEa_F070_R3.txt,3,ethanol,0,87.5,145.0,155.0,source_train
1,B1_GEa_F070_R3.txt,3,ethanol,0,87.5,150.0,160.0,source_train
1,B1_GEa_F070_R3.txt,3,ethanol,0,87.5,155.0,165.0,source_train
1,B1_GEa_F070_R3.txt,3,ethanol,0,87.5,160.0,170.0,source_train
1,B1_GEa_F070_R4.txt,4,ethanol,0,87.5,60.0,70.0,source_validation
1,B1_GEa_F070_R4.txt,4,ethanol,0,87.5,65.0,75.0,source_validation
1,B1_GEa_F070_R4.txt,4,ethanol,0,87.5,70.0,80.0,source_validation
1,B1_GEa_F070_R4.txt,4,ethanol,0,87.5,75.0,85.0,source_validation
1,B1_GEa_F070_R4.txt,4,ethanol,0,87.5,80.0,90.0,source_validation
1,B1_GEa_F070_R4.txt,4,ethanol,0,87.5,85.0,95.0,source_validation
1,B1_GEa_F070_R4.txt,4,ethanol,0,87.5,90.0,100.0,source_validation
1,B1_GEa_F070_R4.txt,4,ethanol,0,87.5,95.0,105.0,source_validation
1,B1_GEa_F070_R4.txt,4,ethanol,0,87.5,100.0,110.0,source_validation
1,B1_GEa_F070_R4.txt,4,ethanol,0,87.5,105.0,115.0,source_validation
1,B1_GEa_F070_R4.txt,4,ethanol,0,87.5,110.0,120.0,source_validation
1,B1_GEa_F070_R4.txt,4,ethanol,0,87.5,115.0,125.0,source_validation
1,B1_GEa_F070_R4.txt,4,ethanol,0,87.5,120.0,130.0,source_validation
1,B1_GEa_F070_R4.txt,4,ethanol,0,87.5,125.0,135.0,source_validation
1,B1_GEa_F070_R4.txt,4,ethanol,0,87.5,130.0,140.0,source_validation
1,B1_GEa_F070_R4.txt,4,ethanol,0,87.5,135.0,145.0,source_validation
1,B1_GEa_F070_R4.txt,4,ethanol,0,87.5,140.0,150.0,source_validation
1,B1_GEa_F070_R4.txt,4,ethanol,0,87.5,145.0,155.0,source_validation
1,B1_GEa_F070_R4.txt,4,ethanol,0,87.5,150.0,160.0,source_validation
1,B1_GEa_F070_R4.txt,4,ethanol,0,87.5,155.0,165.0,source_validation
1,B1_GEa_F070_R4.txt,4,ethanol,0,87.5,160.0,170.0,source_validation
1,B1_GEa_F080_R1.txt,1,ethanol,0,100.0,60.0,70.0,source_train
1,B1_GEa_F080_R1.txt,1,ethanol,0,100.0,65.0,75.0,source_train
1,B1_GEa_F080_R1.txt,1,ethanol,0,100.0,70.0,80.0,source_train
1,B1_GEa_F080_R1.txt,1,ethanol,0,100.0,75.0,85.0,source_train
1,B1_GEa_F080_R1.txt,1,ethanol,0,100.0,80.0,90.0,source_train
1,B1_GEa_F080_R1.txt,1,ethanol,0,100.0,85.0,95.0,source_train
1,B1_GEa_F080_R1.txt,1,ethanol,0,100.0,90.0,100.0,source_train
1,B1_GEa_F080_R1.txt,1,ethanol,0,100.0,95.0,105.0,source_train
1,B1_GEa_F080_R1.txt,1,ethanol,0,100.0,100.0,110.0,source_train
1,B1_GEa_F080_R1.txt,1,ethanol,0,100.0,105.0,115.0,source_train
1,B1_GEa_F080_R1.txt,1,ethanol,0,100.0,110.0,120.0,source_train
1,B1_GEa_F080_R1.txt,1,ethanol,0,100.0,115.0,125.0,source_train
1,B1_GEa_F080_R1.txt,1,ethanol,0,100.0,120.0,130.0,source_train
1,B1_GEa_F080_R1.txt,1,ethanol,0,100.0,125.0,135.0,source_train
1,B1_GEa_F080_R1.txt,1,ethanol,0,100.0,130.0,140.0,source_train
1,B1_GEa_F080_R1.txt,1,ethanol,0,100.0,135.0,145.0,source_train
1,B1_GEa_F080_R1.txt,1,ethanol,0,100.0,140.0,150.0,source_train
1,B1_GEa_F080_R1.txt,1,ethanol,0,100.0,145.0,155.0,source_train
1,B1_GEa_F080_R1.txt,1,ethanol,0,100.0,150.0,160.0,source_train
1,B1_GEa_F080_R1.txt,1,ethanol,0,100.0,155.0,165.0,source_train
1,B1_GEa_F080_R1.txt,1,ethanol,0,100.0,160.0,170.0,source_train
1,B1_GEa_F080_R2.txt,2,ethanol,0,100.0,60.0,70.0,source_train
1,B1_GEa_F080_R2.txt,2,ethanol,0,100.0,65.0,75.0,source_train
1,B1_GEa_F080_R2.txt,2,ethanol,0,100.0,70.0,80.0,source_train
1,B1_GEa_F080_R2.txt,2,ethanol,0,100.0,75.0,85.0,source_train
1,B1_GEa_F080_R2.txt,2,ethanol,0,100.0,80.0,90.0,source_train
1,B1_GEa_F080_R2.txt,2,ethanol,0,100.0,85.0,95.0,source_train
1,B1_GEa_F080_R2.txt,2,ethanol,0,100.0,90.0,100.0,source_train
1,B1_GEa_F080_R2.txt,2,ethanol,0,100.0,95.0,105.0,source_train
1,B1_GEa_F080_R2.txt,2,ethanol,0,100.0,100.0,110.0,source_train
1,B1_GEa_F080_R2.txt,2,ethanol,0,100.0,105.0,115.0,source_train
1,B1_GEa_F080_R2.txt,2,ethanol,0,100.0,110.0,120.0,source_train
1,B1_GEa_F080_R2.txt,2,ethanol,0,100.0,115.0,125.0,source_train
1,B1_GEa_F080_R2.txt,2,ethanol,0,100.0,120.0,130.0,source_train
1,B1_GEa_F080_R2.txt,2,ethanol,0,100.0,125.0,135.0,source_train
1,B1_GEa_F080_R2.txt,2,ethanol,0,100.0,130.0,140.0,source_train
1,B1_GEa_F080_R2.txt,2,ethanol,0,100.0,135.0,145.0,source_train
1,B1_GEa_F080_R2.txt,2,ethanol,0,100.0,140.0,150.0,source_train
1,B1_GEa_F080_R2.txt,2,ethanol,0,100.0,145.0,155.0,source_train
1,B1_GEa_F080_R2.txt,2,ethanol,0,100.0,150.0,160.0,source_train
1,B1_GEa_F080_R2.txt,2,ethanol,0,100.0,155.0,165.0,source_train
1,B1_GEa_F080_R2.txt,2,ethanol,0,100.0,160.0,170.0,source_train
1,B1_GEa_F080_R3.txt,3,ethanol,0,100.0,60.0,70.0,source_train
1,B1_GEa_F080_R3.txt,3,ethanol,0,100.0,65.0,75.0,source_train
1,B1_GEa_F080_R3.txt,3,ethanol,0,100.0,70.0,80.0,source_train
1,B1_GEa_F080_R3.txt,3,ethanol,0,100.0,75.0,85.0,source_train
1,B1_GEa_F080_R3.txt,3,ethanol,0,100.0,80.0,90.0,source_train
1,B1_GEa_F080_R3.txt,3,ethanol,0,100.0,85.0,95.0,source_train
1,B1_GEa_F080_R3.txt,3,ethanol,0,100.0,90.0,100.0,source_train
1,B1_GEa_F080_R3.txt,3,ethanol,0,100.0,95.0,105.0,source_train
1,B1_GEa_F080_R3.txt,3,ethanol,0,100.0,100.0,110.0,source_train
1,B1_GEa_F080_R3.txt,3,ethanol,0,100.0,105.0,115.0,source_train
1,B1_GEa_F080_R3.txt,3,ethanol,0,100.0,110.0,120.0,source_train
1,B1_GEa_F080_R3.txt,3,ethanol,0,100.0,115.0,125.0,source_train
1,B1_GEa_F080_R3.txt,3,ethanol,0,100.0,120.0,130.0,source_train
1,B1_GEa_F080_R3.txt,3,ethanol,0,100.0,125.0,135.0,source_train
1,B1_GEa_F080_R3.txt,3,ethanol,0,100.0,130.0,140.0,source_train
1,B1_GEa_F080_R3.txt,3,ethanol,0,100.0,135.0,145.0,source_train
1,B1_GEa_F080_R3.txt,3,ethanol,0,100.0,140.0,150.0,source_train
1,B1_GEa_F080_R3.txt,3,ethanol,0,100.0,145.0,155.0,source_train
1,B1_GEa_F080_R3.txt,3,ethanol,0,100.0,150.0,160.0,source_train
1,B1_GEa_F080_R3.txt,3,ethanol,0,100.0,155.0,165.0,source_train
1,B1_GEa_F080_R3.txt,3,ethanol,0,100.0,160.0,170.0,source_train
1,B1_GEa_F080_R4.txt,4,ethanol,0,100.0,60.0,70.0,source_validation
1,B1_GEa_F080_R4.txt,4,ethanol,0,100.0,65.0,75.0,source_validation
1,B1_GEa_F080_R4.txt,4,ethanol,0,100.0,70.0,80.0,source_validation
1,B1_GEa_F080_R4.txt,4,ethanol,0,100.0,75.0,85.0,source_validation
1,B1_GEa_F080_R4.txt,4,ethanol,0,100.0,80.0,90.0,source_validation
1,B1_GEa_F080_R4.txt,4,ethanol,0,100.0,85.0,95.0,source_validation
1,B1_GEa_F080_R4.txt,4,ethanol,0,100.0,90.0,100.0,source_validation
1,B1_GEa_F080_R4.txt,4,ethanol,0,100.0,95.0,105.0,source_validation
1,B1_GEa_F080_R4.txt,4,ethanol,0,100.0,100.0,110.0,source_validation
1,B1_GEa_F080_R4.txt,4,ethanol,0,100.0,105.0,115.0,source_validation
1,B1_GEa_F080_R4.txt,4,ethanol,0,100.0,110.0,120.0,source_validation
1,B1_GEa_F080_R4.txt,4,ethanol,0,100.0,115.0,125.0,source_validation
1,B1_GEa_F080_R4.txt,4,ethanol,0,100.0,120.0,130.0,source_validation
1,B1_GEa_F080_R4.txt,4,ethanol,0,100.0,125.0,135.0,source_validation
1,B1_GEa_F080_R4.txt,4,ethanol,0,100.0,130.0,140.0,source_validation
1,B1_GEa_F080_R4.txt,4,ethanol,0,100.0,135.0,145.0,source_validation
1,B1_GEa_F080_R4.txt,4,ethanol,0,100.0,140.0,150.0,source_validation
1,B1_GEa_F080_R4.txt,4,ethanol,0,100.0,145.0,155.0,source_validation
1,B1_GEa_F080_R4.txt,4,ethanol,0,100.0,150.0,160.0,source_validation
1,B1_GEa_F080_R4.txt,4,ethanol,0,100.0,155.0,165.0,source_validation
1,B1_GEa_F080_R4.txt,4,ethanol,0,100.0,160.0,170.0,source_validation
1,B1_GEa_F090_R1.txt,1,ethanol,0,112.5,60.0,70.0,source_train
1,B1_GEa_F090_R1.txt,1,ethanol,0,112.5,65.0,75.0,source_train
1,B1_GEa_F090_R1.txt,1,ethanol,0,112.5,70.0,80.0,source_train
1,B1_GEa_F090_R1.txt,1,ethanol,0,112.5,75.0,85.0,source_train
1,B1_GEa_F090_R1.txt,1,ethanol,0,112.5,80.0,90.0,source_train
1,B1_GEa_F090_R1.txt,1,ethanol,0,112.5,85.0,95.0,source_train
1,B1_GEa_F090_R1.txt,1,ethanol,0,112.5,90.0,100.0,source_train
1,B1_GEa_F090_R1.txt,1,ethanol,0,112.5,95.0,105.0,source_train
1,B1_GEa_F090_R1.txt,1,ethanol,0,112.5,100.0,110.0,source_train
1,B1_GEa_F090_R1.txt,1,ethanol,0,112.5,105.0,115.0,source_train
1,B1_GEa_F090_R1.txt,1,ethanol,0,112.5,110.0,120.0,source_train
1,B1_GEa_F090_R1.txt,1,ethanol,0,112.5,115.0,125.0,source_train
1,B1_GEa_F090_R1.txt,1,ethanol,0,112.5,120.0,130.0,source_train
1,B1_GEa_F090_R1.txt,1,ethanol,0,112.5,125.0,135.0,source_train
1,B1_GEa_F090_R1.txt,1,ethanol,0,112.5,130.0,140.0,source_train
1,B1_GEa_F090_R1.txt,1,ethanol,0,112.5,135.0,145.0,source_train
1,B1_GEa_F090_R1.txt,1,ethanol,0,112.5,140.0,150.0,source_train
1,B1_GEa_F090_R1.txt,1,ethanol,0,112.5,145.0,155.0,source_train
1,B1_GEa_F090_R1.txt,1,ethanol,0,112.5,150.0,160.0,source_train
1,B1_GEa_F090_R1.txt,1,ethanol,0,112.5,155.0,165.0,source_train
1,B1_GEa_F090_R1.txt,1,ethanol,0,112.5,160.0,170.0,source_train
1,B1_GEa_F090_R2.txt,2,ethanol,0,112.5,60.0,70.0,source_train
1,B1_GEa_F090_R2.txt,2,ethanol,0,112.5,65.0,75.0,source_train
1,B1_GEa_F090_R2.txt,2,ethanol,0,112.5,70.0,80.0,source_train
1,B1_GEa_F090_R2.txt,2,ethanol,0,112.5,75.0,85.0,source_train
1,B1_GEa_F090_R2.txt,2,ethanol,0,112.5,80.0,90.0,source_train
1,B1_GEa_F090_R2.txt,2,ethanol,0,112.5,85.0,95.0,source_train
1,B1_GEa_F090_R2.txt,2,ethanol,0,112.5,90.0,100.0,source_train
1,B1_GEa_F090_R2.txt,2,ethanol,0,112.5,95.0,105.0,source_train
1,B1_GEa_F090_R2.txt,2,ethanol,0,112.5,100.0,110.0,source_train
1,B1_GEa_F090_R2.txt,2,ethanol,0,112.5,105.0,115.0,source_train
1,B1_GEa_F090_R2.txt,2,ethanol,0,112.5,110.0,120.0,source_train
1,B1_GEa_F090_R2.txt,2,ethanol,0,112.5,115.0,125.0,source_train
1,B1_GEa_F090_R2.txt,2,ethanol,0,112.5,120.0,130.0,source_train
1,B1_GEa_F090_R2.txt,2,ethanol,0,112.5,125.0,135.0,source_train
1,B1_GEa_F090_R2.txt,2,ethanol,0,112.5,130.0,140.0,source_train
1,B1_GEa_F090_R2.txt,2,ethanol,0,112.5,135.0,145.0,source_train
1,B1_GEa_F090_R2.txt,2,ethanol,0,112.5,140.0,150.0,source_train
1,B1_GEa_F090_R2.txt,2,ethanol,0,112.5,145.0,155.0,source_train
1,B1_GEa_F090_R2.txt,2,ethanol,0,112.5,150.0,160.0,source_train
1,B1_GEa_F090_R2.txt,2,ethanol,0,112.5,155.0,165.0,source_train
1,B1_GEa_F090_R2.txt,2,ethanol,0,112.5,160.0,170.0,source_train
1,B1_GEa_F090_R3.txt,3,ethanol,0,112.5,60.0,70.0,source_train
1,B1_GEa_F090_R3.txt,3,ethanol,0,112.5,65.0,75.0,source_train
1,B1_GEa_F090_R3.txt,3,ethanol,0,112.5,70.0,80.0,source_train
1,B1_GEa_F090_R3.txt,3,ethanol,0,112.5,75.0,85.0,source_train
1,B1_GEa_F090_R3.txt,3,ethanol,0,112.5,80.0,90.0,source_train
1,B1_GEa_F090_R3.txt,3,ethanol,0,112.5,85.0,95.0,source_train
1,B1_GEa_F090_R3.txt,3,ethanol,0,112.5,90.0,100.0,source_train
1,B1_GEa_F090_R3.txt,3,ethanol,0,112.5,95.0,105.0,source_train
1,B1_GEa_F090_R3.txt,3,ethanol,0,112.5,100.0,110.0,source_train
1,B1_GEa_F090_R3.txt,3,ethanol,0,112.5,105.0,115.0,source_train
1,B1_GEa_F090_R3.txt,3,ethanol,0,112.5,110.0,120.0,source_train
1,B1_GEa_F090_R3.txt,3,ethanol,0,112.5,115.0,125.0,source_train
1,B1_GEa_F090_R3.txt,3,ethanol,0,112.5,120.0,130.0,source_train
1,B1_GEa_F090_R3.txt,3,ethanol,0,112.5,125.0,135.0,source_train
1,B1_GEa_F090_R3.txt,3,ethanol,0,112.5,130.0,140.0,source_train
1,B1_GEa_F090_R3.txt,3,ethanol,0,112.5,135.0,145.0,source_train
1,B1_GEa_F090_R3.txt,3,ethanol,0,112.5,140.0,150.0,source_train
1,B1_GEa_F090_R3.txt,3,ethanol,0,112.5,145.0,155.0,source_train
1,B1_GEa_F090_R3.txt,3,ethanol,0,112.5,150.0,160.0,source_train
1,B1_GEa_F090_R3.txt,3,ethanol,0,112.5,155.0,165.0,source_train
1,B1_GEa_F090_R3.txt,3,ethanol,0,112.5,160.0,170.0,source_train
1,B1_GEa_F090_R4.txt,4,ethanol,0,112.5,60.0,70.0,source_validation
1,B1_GEa_F090_R4.txt,4,ethanol,0,112.5,65.0,75.0,source_validation
1,B1_GEa_F090_R4.txt,4,ethanol,0,112.5,70.0,80.0,source_validation
1,B1_GEa_F090_R4.txt,4,ethanol,0,112.5,75.0,85.0,source_validation
1,B1_GEa_F090_R4.txt,4,ethanol,0,112.5,80.0,90.0,source_validation
1,B1_GEa_F090_R4.txt,4,ethanol,0,112.5,85.0,95.0,source_validation
1,B1_GEa_F090_R4.txt,4,ethanol,0,112.5,90.0,100.0,source_validation
1,B1_GEa_F090_R4.txt,4,ethanol,0,112.5,95.0,105.0,source_validation
1,B1_GEa_F090_R4.txt,4,ethanol,0,112.5,100.0,110.0,source_validation
1,B1_GEa_F090_R4.txt,4,ethanol,0,112.5,105.0,115.0,source_validation
1,B1_GEa_F090_R4.txt,4,ethanol,0,112.5,110.0,120.0,source_validation
1,B1_GEa_F090_R4.txt,4,ethanol,0,112.5,115.0,125.0,source_validation
1,B1_GEa_F090_R4.txt,4,ethanol,0,112.5,120.0,130.0,source_validation
1,B1_GEa_F090_R4.txt,4,ethanol,0,112.5,125.0,135.0,source_validation
1,B1_GEa_F090_R4.txt,4,ethanol,0,112.5,130.0,140.0,source_validation
1,B1_GEa_F090_R4.txt,4,ethanol,0,112.5,135.0,145.0,source_validation
1,B1_GEa_F090_R4.txt,4,ethanol,0,112.5,140.0,150.0,source_validation
1,B1_GEa_F090_R4.txt,4,ethanol,0,112.5,145.0,155.0,source_validation
1,B1_GEa_F090_R4.txt,4,ethanol,0,112.5,150.0,160.0,source_validation
1,B1_GEa_F090_R4.txt,4,ethanol,0,112.5,155.0,165.0,source_validation
1,B1_GEa_F090_R4.txt,4,ethanol,0,112.5,160.0,170.0,source_validation
1,B1_GEa_F100_R1.txt,1,ethanol,0,125.0,60.0,70.0,source_train
1,B1_GEa_F100_R1.txt,1,ethanol,0,125.0,65.0,75.0,source_train
1,B1_GEa_F100_R1.txt,1,ethanol,0,125.0,70.0,80.0,source_train
1,B1_GEa_F100_R1.txt,1,ethanol,0,125.0,75.0,85.0,source_train
1,B1_GEa_F100_R1.txt,1,ethanol,0,125.0,80.0,90.0,source_train
1,B1_GEa_F100_R1.txt,1,ethanol,0,125.0,85.0,95.0,source_train
1,B1_GEa_F100_R1.txt,1,ethanol,0,125.0,90.0,100.0,source_train
1,B1_GEa_F100_R1.txt,1,ethanol,0,125.0,95.0,105.0,source_train
1,B1_GEa_F100_R1.txt,1,ethanol,0,125.0,100.0,110.0,source_train
1,B1_GEa_F100_R1.txt,1,ethanol,0,125.0,105.0,115.0,source_train
1,B1_GEa_F100_R1.txt,1,ethanol,0,125.0,110.0,120.0,source_train
1,B1_GEa_F100_R1.txt,1,ethanol,0,125.0,115.0,125.0,source_train
1,B1_GEa_F100_R1.txt,1,ethanol,0,125.0,120.0,130.0,source_train
1,B1_GEa_F100_R1.txt,1,ethanol,0,125.0,125.0,135.0,source_train
1,B1_GEa_F100_R1.txt,1,ethanol,0,125.0,130.0,140.0,source_train
1,B1_GEa_F100_R1.txt,1,ethanol,0,125.0,135.0,145.0,source_train
1,B1_GEa_F100_R1.txt,1,ethanol,0,125.0,140.0,150.0,source_train
1,B1_GEa_F100_R1.txt,1,ethanol,0,125.0,145.0,155.0,source_train
1,B1_GEa_F100_R1.txt,1,ethanol,0,125.0,150.0,160.0,source_train
1,B1_GEa_F100_R1.txt,1,ethanol,0,125.0,155.0,165.0,source_train
1,B1_GEa_F100_R1.txt,1,ethanol,0,125.0,160.0,170.0,source_train
1,B1_GEa_F100_R2.txt,2,ethanol,0,125.0,60.0,70.0,source_train
1,B1_GEa_F100_R2.txt,2,ethanol,0,125.0,65.0,75.0,source_train
1,B1_GEa_F100_R2.txt,2,ethanol,0,125.0,70.0,80.0,source_train
1,B1_GEa_F100_R2.txt,2,ethanol,0,125.0,75.0,85.0,source_train
1,B1_GEa_F100_R2.txt,2,ethanol,0,125.0,80.0,90.0,source_train
1,B1_GEa_F100_R2.txt,2,ethanol,0,125.0,85.0,95.0,source_train
