preprocessing,client,sample_index,true_class,gas,true_ppm,oracle_pred_ppm,abs_error
B_legacy_response_timeaware_G0,C3,124,1,CO,200.0,197.01077297599312,2.9892270240068797
B_legacy_response_timeaware_G0,C3,125,2,Ethylene,12.5,26.203644358121235,13.703644358121235
B_legacy_response_timeaware_G0,C3,126,0,Ethanol,37.5,39.09920096104009,1.59920096104009
B_legacy_response_timeaware_G0,C3,127,2,Ethylene,25.0,21.94064743921919,3.059352560780809
B_legacy_response_timeaware_G0,C3,128,3,Methane,75.0,71.60918887249123,3.390811127508769
B_legacy_response_timeaware_G0,C3,129,0,Ethanol,75.0,72.47108824121212,2.528911758787885
B_legacy_response_timeaware_G0,C3,130,3,Methane,75.0,74.8828135782764,0.11718642172360205
B_legacy_response_timeaware_G0,C3,131,3,Methane,175.0,177.85713959722938,2.857139597229377
B_legacy_response_timeaware_G0,C3,132,3,Methane,100.0,101.4233390230964,1.4233390230964034
B_legacy_response_timeaware_G0,C3,133,2,Ethylene,62.5,65.01072368395297,2.5107236839529747
B_legacy_response_timeaware_G0,C3,134,3,Methane,25.0,29.40342654056652,4.403426540566521
B_legacy_response_timeaware_G0,C3,135,0,Ethanol,75.0,78.25038602508232,3.250386025082321
B_legacy_response_timeaware_G0,C3,136,3,Methane,225.0,224.12069234525393,0.8793076547460714
B_legacy_response_timeaware_G0,C3,137,2,Ethylene,50.0,44.57163498383011,5.4283650161698915
B_legacy_response_timeaware_G0,C3,138,2,Ethylene,62.5,103.05051793737958,40.55051793737958
B_legacy_response_timeaware_G0,C3,139,3,Methane,175.0,174.53854183017256,0.4614581698274378
B_legacy_response_timeaware_G0,C3,140,0,Ethanol,75.0,78.58258096840743,3.5825809684074272
B_legacy_response_timeaware_G0,C3,141,2,Ethylene,37.5,44.39218651259335,6.892186512593348
B_legacy_response_timeaware_G0,C3,142,3,Methane,200.0,198.41392645740945,1.5860735425905546
B_legacy_response_timeaware_G0,C3,143,1,CO,50.0,39.89497059499894,10.105029405001062
B_legacy_response_timeaware_G0,C3,144,0,Ethanol,12.5,12.5,0.0
B_legacy_response_timeaware_G0,C3,145,1,CO,200.0,247.3917101819733,47.39171018197331
B_legacy_response_timeaware_G0,C3,146,3,Methane,250.0,247.76893643952096,2.2310635604790434
B_legacy_response_timeaware_G0,C3,147,2,Ethylene,12.5,12.5,0.0
B_legacy_response_timeaware_G0,C3,148,3,Methane,25.0,28.64918868871632,3.6491886887163183
B_legacy_response_timeaware_G0,C3,149,1,CO,225.0,210.02721177669602,14.97278822330398
B_legacy_response_timeaware_G0,C3,150,2,Ethylene,62.5,63.94327882026538,1.4432788202653768
B_legacy_response_timeaware_G0,C3,151,3,Methane,200.0,198.75682523008035,1.2431747699196478
B_legacy_response_timeaware_G0,C3,152,0,Ethanol,50.0,52.44785371438096,2.4478537143809618
B_legacy_response_timeaware_G0,C3,153,3,Methane,125.0,126.06940135414793,1.069401354147928
B_legacy_response_timeaware_G0,C3,154,1,CO,175.0,169.64491691997452,5.35508308002548
B_legacy_response_timeaware_G0,C3,155,2,Ethylene,37.5,43.10882363926106,5.608823639261061
B_legacy_response_timeaware_G0,C3,156,3,Methane,250.0,246.6935377277273,3.306462272272711
B_legacy_response_timeaware_G0,C3,157,1,CO,150.0,146.79401230198147,3.2059876980185322
B_legacy_response_timeaware_G0,C3,158,3,Methane,25.0,25.0,0.0
B_legacy_response_timeaware_G0,C3,159,3,Methane,75.0,74.81974065798339,0.18025934201661187
B_legacy_response_timeaware_G0,C3,160,3,Methane,200.0,197.74930047480902,2.2506995251909814
B_legacy_response_timeaware_G0,C3,161,2,Ethylene,12.5,12.5,0.0
B_legacy_response_timeaware_G0,C3,162,3,Methane,25.0,38.107732782219045,13.107732782219045
B_legacy_response_timeaware_G0,C3,163,2,Ethylene,37.5,41.67306944796165,4.173069447961652
B_legacy_response_timeaware_G0,C3,164,1,CO,25.0,30.949285689144162,5.949285689144162
B_legacy_response_timeaware_G0,C3,165,0,Ethanol,62.5,68.4495543384613,5.949554338461297
B_legacy_response_timeaware_G0,C3,166,0,Ethanol,100.0,96.07974185341705,3.9202581465829525
B_legacy_response_timeaware_G0,C3,167,1,CO,200.0,250.0,50.0
B_legacy_response_timeaware_G0,C3,168,2,Ethylene,62.5,65.85566824429516,3.3556682442951598
B_legacy_response_timeaware_G0,C3,169,1,CO,100.0,93.01294236738806,6.987057632611936
B_legacy_response_timeaware_G0,C3,170,1,CO,25.0,25.0,0.0
B_legacy_response_timeaware_G0,C3,171,1,CO,150.0,137.92714864290124,12.072851357098756
B_legacy_response_timeaware_G0,C3,172,3,Methane,200.0,198.80115352485038,1.1988464751496224
B_legacy_response_timeaware_G0,C3,173,3,Methane,175.0,179.4742139485697,4.474213948569712
B_legacy_response_timeaware_G0,C3,174,0,Ethanol,62.5,63.66142186940174,1.1614218694017424
B_legacy_response_timeaware_G0,C3,175,0,Ethanol,25.0,27.204647022269096,2.2046470222690964
B_legacy_response_timeaware_G0,C3,176,2,Ethylene,62.5,67.01354083138877,4.513540831388767
B_legacy_response_timeaware_G0,C3,177,2,Ethylene,50.0,55.092646874469,5.092646874468997
B_legacy_response_timeaware_G0,C3,178,2,Ethylene,50.0,50.72471233630648,0.7247123363064816
B_legacy_response_timeaware_G0,C3,179,0,Ethanol,75.0,72.53571397949933,2.4642860205006656
B_legacy_response_timeaware_G0,C3,180,1,CO,175.0,173.12414189254952,1.8758581074504832
B_legacy_response_timeaware_G0,C3,181,3,Methane,225.0,225.61504903674899,0.6150490367489851
B_legacy_response_timeaware_G0,C3,182,2,Ethylene,25.0,25.010817060124285,0.010817060124285405
B_legacy_response_timeaware_G0,C3,183,3,Methane,25.0,30.27094764680652,5.270947646806519
B_legacy_response_timeaware_G0,C3,184,2,Ethylene,37.5,44.48799546707398,6.987995467073979
B_legacy_response_timeaware_G0,C3,185,0,Ethanol,37.5,41.926573631935696,4.426573631935696
B_legacy_response_timeaware_G0,C3,186,1,CO,75.0,70.25200624265094,4.7479937573490645
B_legacy_response_timeaware_G0,C3,187,2,Ethylene,37.5,44.04284015325978,6.542840153259782
B_legacy_response_timeaware_G0,C3,188,0,Ethanol,25.0,29.513246064728897,4.513246064728897
B_legacy_response_timeaware_G0,C3,189,3,Methane,50.0,50.12602694505584,0.1260269450558411
B_legacy_response_timeaware_G0,C3,190,0,Ethanol,37.5,41.88132095736981,4.381320957369809
B_legacy_response_timeaware_G0,C3,191,2,Ethylene,75.0,78.85612874483708,3.856128744837079
B_legacy_response_timeaware_G0,C3,192,2,Ethylene,75.0,68.55198404667601,6.4480159533239885
B_legacy_response_timeaware_G0,C3,193,0,Ethanol,100.0,98.69036635112111,1.3096336488788864
B_legacy_response_timeaware_G0,C3,194,0,Ethanol,100.0,97.28557458066834,2.7144254193316613
B_legacy_response_timeaware_G0,C3,195,0,Ethanol,75.0,69.24502899303191,5.754971006968091
B_legacy_response_timeaware_G0,C3,196,0,Ethanol,87.5,90.19989618956555,2.6998961895655498
B_legacy_response_timeaware_G0,C3,197,2,Ethylene,12.5,12.5,0.0
B_legacy_response_timeaware_G0,C3,198,3,Methane,150.0,156.12456204851685,6.12456204851685
B_legacy_response_timeaware_G0,C3,199,3,Methane,150.0,149.98081524329154,0.019184756708455097
B_legacy_response_timeaware_G0,C3,200,3,Methane,100.0,101.32260879312109,1.3226087931210913
B_legacy_response_timeaware_G0,C3,201,2,Ethylene,75.0,74.93892575972704,0.06107424027295849
B_legacy_response_timeaware_G0,C3,202,0,Ethanol,125.0,117.97174971962276,7.028250280377236
B_legacy_response_timeaware_G0,C3,203,0,Ethanol,50.0,57.41604613463576,7.4160461346357565
B_legacy_response_timeaware_G0,C3,204,3,Methane,75.0,74.50284879051598,0.4971512094840165
B_legacy_response_timeaware_G0,C3,205,3,Methane,250.0,247.58857820328282,2.4114217967171783
B_legacy_response_timeaware_G0,C3,206,1,CO,25.0,25.0,0.0
B_legacy_response_timeaware_G0,C3,207,2,Ethylene,25.0,24.015831304920145,0.9841686950798554
B_legacy_response_timeaware_G0,C3,208,1,CO,150.0,161.0580191955247,11.058019195524707
B_legacy_response_timeaware_G0,C3,209,2,Ethylene,125.0,125.0,0.0
B_legacy_response_timeaware_G0,C3,210,0,Ethanol,75.0,74.6791463574034,0.3208536425966031
B_legacy_response_timeaware_G0,C3,211,0,Ethanol,112.5,109.50434152220606,2.9956584777939383
B_legacy_response_timeaware_G0,C3,212,3,Methane,225.0,227.28562580056578,2.285625800565782
B_legacy_response_timeaware_G0,C3,213,1,CO,50.0,46.54298427744744,3.457015722552562
B_legacy_response_timeaware_G0,C3,214,0,Ethanol,62.5,68.48160916874255,5.981609168742551
B_legacy_response_timeaware_G0,C3,215,3,Methane,25.0,25.0,0.0
B_legacy_response_timeaware_G0,C3,216,1,CO,250.0,250.0,0.0
B_legacy_response_timeaware_G0,C3,217,0,Ethanol,50.0,56.396347691674976,6.3963476916749755
B_legacy_response_timeaware_G0,C3,218,3,Methane,50.0,50.84304116446121,0.8430411644612121
B_legacy_response_timeaware_G0,C3,219,3,Methane,100.0,100.02876394260515,0.028763942605152693
B_legacy_response_timeaware_G0,C3,220,1,CO,200.0,250.0,50.0
B_legacy_response_timeaware_G0,C3,221,2,Ethylene,37.5,44.22673192408713,6.726731924087133
B_legacy_response_timeaware_G0,C3,222,3,Methane,150.0,150.4807946525907,0.48079465259070275
B_legacy_response_timeaware_G0,C3,223,2,Ethylene,50.0,54.20905585620945,4.209055856209453
B_legacy_response_timeaware_G0,C3,224,1,CO,125.0,139.24190527978183,14.241905279781832
B_legacy_response_timeaware_G0,C3,225,1,CO,100.0,95.95409422918183,4.045905770818166
B_legacy_response_timeaware_G0,C3,226,3,Methane,25.0,26.303741747594646,1.3037417475946462
B_legacy_response_timeaware_G0,C3,227,1,CO,75.0,64.7894785378121,10.210521462187899
B_legacy_response_timeaware_G0,C3,228,1,CO,50.0,68.69182776200623,18.691827762006227
B_legacy_response_timeaware_G0,C3,229,3,Methane,125.0,124.84991429565217,0.15008570434783053
B_legacy_response_timeaware_G0,C3,230,2,Ethylene,87.5,83.9020666551701,3.5979333448298974
B_legacy_response_timeaware_G0,C3,231,3,Methane,25.0,25.627205866855228,0.6272058668552276
B_legacy_response_timeaware_G0,C3,232,3,Methane,200.0,193.02682747500845,6.973172524991554
B_legacy_response_timeaware_G0,C3,233,3,Methane,250.0,246.331169541223,3.668830458776995
B_legacy_response_timeaware_G0,C3,234,2,Ethylene,125.0,121.26220690485314,3.7377930951468556
B_legacy_response_timeaware_G0,C3,235,3,Methane,50.0,45.95140003586442,4.048599964135583
B_legacy_response_timeaware_G0,C3,236,3,Methane,250.0,249.03309296195104,0.9669070380489586
B_legacy_response_timeaware_G0,C3,237,0,Ethanol,25.0,24.409571514111555,0.5904284858884452
B_legacy_response_timeaware_G0,C3,238,3,Methane,50.0,45.393184974181565,4.606815025818435
B_legacy_response_timeaware_G0,C3,239,0,Ethanol,100.0,98.5004125083342,1.4995874916658067
B_legacy_response_timeaware_G0,C3,240,3,Methane,100.0,100.22485426633799,0.2248542663379851
B_legacy_response_timeaware_G0,C3,241,0,Ethanol,12.5,12.5,0.0
B_legacy_response_timeaware_G0,C3,242,0,Ethanol,37.5,39.18844947180902,1.6884494718090224
B_legacy_response_timeaware_G0,C3,243,2,Ethylene,87.5,94.9495996369868,7.449599636986804
B_legacy_response_timeaware_G0,C3,244,1,CO,125.0,143.1985223285723,18.198522328572295
B_legacy_response_timeaware_G0,C3,245,3,Methane,225.0,226.69067116865565,1.6906711686556548
B_legacy_response_timeaware_G0,C3,246,1,CO,25.0,25.0,0.0
B_legacy_response_timeaware_G0,C3,247,3,Methane,150.0,139.64809210822418,10.351907891775824
B_legacy_response_timeaware_G0,C3,248,3,Methane,100.0,102.54595897269328,2.5459589726932847
B_legacy_response_timeaware_G0,C3,249,1,CO,50.0,66.28799760559768,16.28799760559768
B_legacy_response_timeaware_G0,C3,250,2,Ethylene,37.5,34.32261436546212,3.1773856345378775
B_legacy_response_timeaware_G0,C3,251,2,Ethylene,25.0,29.14456545853605,4.14456545853605
B_legacy_response_timeaware_G0,C3,252,1,CO,250.0,241.2765501738498,8.723449826150187
B_legacy_response_timeaware_G0,C3,253,1,CO,175.0,158.89700497277752,16.102995027222477
B_legacy_response_timeaware_G0,C3,254,1,CO,50.0,58.59044966155006,8.59044966155006
B_legacy_response_timeaware_G0,C3,255,0,Ethanol,75.0,71.7812481206002,3.218751879399804
B_legacy_response_timeaware_G0,C3,256,1,CO,75.0,80.77493139462771,5.774931394627714
B_legacy_response_timeaware_G0,C3,257,1,CO,200.0,188.8331072637635,11.166892736236491
B_legacy_response_timeaware_G0,C3,258,0,Ethanol,50.0,58.39729408265845,8.397294082658448
B_legacy_response_timeaware_G0,C3,259,0,Ethanol,12.5,12.5,0.0
B_legacy_response_timeaware_G0,C3,260,0,Ethanol,25.0,22.741577543744864,2.2584224562551363
B_legacy_response_timeaware_G0,C3,261,1,CO,125.0,123.8749003257852,1.1250996742147947
B_legacy_response_timeaware_G0,C3,262,2,Ethylene,125.0,124.69800616077426,0.3019938392257444
B_legacy_response_timeaware_G0,C3,263,3,Methane,75.0,77.49451129480491,2.4945112948049086
B_legacy_response_timeaware_G0,C3,264,1,CO,75.0,77.02601209427314,2.026012094273142
B_legacy_response_timeaware_G0,C3,265,0,Ethanol,37.5,41.06888239087543,3.56888239087543
B_legacy_response_timeaware_G0,C3,266,2,Ethylene,87.5,83.50422559212359,3.995774407876411
B_legacy_response_timeaware_G0,C3,267,3,Methane,225.0,225.88450478848907,0.8845047884890676
B_legacy_response_timeaware_G0,C3,268,3,Methane,200.0,201.7344342257839,1.7344342257839003
B_legacy_response_timeaware_G0,C3,269,1,CO,150.0,161.49607827970632,11.496078279706325
B_legacy_response_timeaware_G0,C3,270,2,Ethylene,25.0,24.332568971812783,0.6674310281872167
B_legacy_response_timeaware_G0,C3,271,0,Ethanol,25.0,24.792654437191665,0.20734556280833516
B_legacy_response_timeaware_G0,C3,272,3,Methane,25.0,25.0,0.0
B_legacy_response_timeaware_G0,C3,273,2,Ethylene,12.5,12.5,0.0
B_legacy_response_timeaware_G0,C3,274,2,Ethylene,112.5,116.51661852711034,4.016618527110339
B_legacy_response_timeaware_G0,C3,275,2,Ethylene,87.5,98.20161749752701,10.70161749752701
B_legacy_response_timeaware_G0,C3,276,2,Ethylene,62.5,64.58830725852096,2.088307258520956
B_legacy_response_timeaware_G0,C3,277,0,Ethanol,12.5,12.5,0.0
B_legacy_response_timeaware_G0,C3,278,0,Ethanol,87.5,89.42154129837785,1.9215412983778464
B_legacy_response_timeaware_G0,C3,279,1,CO,100.0,105.41639142396534,5.416391423965337
B_legacy_response_timeaware_G0,C3,280,0,Ethanol,12.5,12.5,0.0
B_legacy_response_timeaware_G0,C3,281,0,Ethanol,12.5,12.5,0.0
B_legacy_response_timeaware_G0,C3,282,2,Ethylene,87.5,83.79715698359216,3.70284301640784
B_legacy_response_timeaware_G0,C3,283,1,CO,225.0,224.99919572450904,0.0008042754909638461
B_legacy_response_timeaware_G0,C3,284,1,CO,250.0,250.0,0.0
B_legacy_response_timeaware_G0,C3,285,0,Ethanol,100.0,100.96718393209744,0.9671839320974414
B_legacy_response_timeaware_G0,C3,286,1,CO,50.0,52.75886909064601,2.7588690906460087
B_legacy_response_timeaware_G0,C3,287,3,Methane,225.0,224.51692796803434,0.48307203196566206
B_legacy_response_timeaware_G0,C3,288,2,Ethylene,112.5,73.64727276118965,38.852727238810346
B_legacy_response_timeaware_G0,C3,289,3,Methane,250.0,250.0,0.0
B_legacy_response_timeaware_G0,C3,290,1,CO,150.0,166.08353101264063,16.083531012640634
B_legacy_response_timeaware_G0,C3,291,2,Ethylene,12.5,12.5,0.0
B_legacy_response_timeaware_G0,C3,292,3,Methane,50.0,46.848096106364935,3.1519038936350654
B_legacy_response_timeaware_G0,C3,293,2,Ethylene,12.5,12.5,0.0
B_legacy_response_timeaware_G0,C3,294,1,CO,200.0,191.39478146875638,8.605218531243622
B_legacy_response_timeaware_G0,C3,295,1,CO,175.0,175.88153356915674,0.8815335691567441
B_legacy_response_timeaware_G0,C3,296,2,Ethylene,75.0,75.25590496908717,0.25590496908716887
B_legacy_response_timeaware_G0,C3,297,2,Ethylene,87.5,82.89172198141438,4.608278018585622
B_legacy_response_timeaware_G0,C3,298,2,Ethylene,125.0,122.67857280270773,2.321427197292266
B_legacy_response_timeaware_G0,C3,299,3,Methane,50.0,46.18631777178679,3.81368222821321
B_legacy_response_timeaware_G0,C3,300,3,Methane,125.0,125.28403493603074,0.2840349360307357
B_legacy_response_timeaware_G0,C3,301,2,Ethylene,87.5,91.04211853026464,3.542118530264645
B_legacy_response_timeaware_G0,C3,302,2,Ethylene,75.0,73.71439257151849,1.2856074284815122
B_legacy_response_timeaware_G0,C3,303,2,Ethylene,25.0,28.880214929280392,3.880214929280392
B_legacy_response_timeaware_G0,C3,304,0,Ethanol,112.5,105.9335120005414,6.566487999458602
B_legacy_response_timeaware_G0,C3,305,3,Methane,75.0,72.25636448403392,2.7436355159660764
B_legacy_response_timeaware_G0,C3,306,2,Ethylene,50.0,49.35225375018387,0.6477462498161302
B_legacy_response_timeaware_G0,C3,307,1,CO,75.0,75.50139794281515,0.5013979428151458
B_legacy_response_timeaware_G0,C3,308,0,Ethanol,62.5,72.96848858362674,10.468488583626737
B_legacy_response_timeaware_G0,C3,309,1,CO,150.0,140.23213825880666,9.767861741193343
B_legacy_response_timeaware_G0,C3,310,1,CO,250.0,221.54526837962274,28.45473162037726
B_legacy_response_timeaware_G0,C3,311,0,Ethanol,50.0,57.86252760253342,7.862527602533419
B_legacy_response_timeaware_G0,C3,312,0,Ethanol,50.0,52.6530316610084,2.6530316610083986
B_legacy_response_timeaware_G0,C3,313,3,Methane,100.0,99.51636904753175,0.4836309524682463
B_legacy_response_timeaware_G0,C3,314,1,CO,175.0,167.46631059347175,7.533689406528254
B_legacy_response_timeaware_G0,C3,315,2,Ethylene,125.0,122.29733721612916,2.702662783870835
B_legacy_response_timeaware_G0,C3,316,0,Ethanol,125.0,119.76446838335094,5.235531616649055
B_legacy_response_timeaware_G0,C3,317,2,Ethylene,75.0,76.45620710142234,1.4562071014223363
B_legacy_response_timeaware_G0,C3,318,3,Methane,175.0,168.89697462215975,6.103025377840254
B_legacy_response_timeaware_G0,C3,319,3,Methane,25.0,26.666085677455445,1.6660856774554453
B_legacy_response_timeaware_G0,C3,320,0,Ethanol,125.0,120.48059974222087,4.519400257779125
B_legacy_response_timeaware_G0,C3,321,3,Methane,75.0,72.82774110015882,2.1722588998411823
B_legacy_response_timeaware_G0,C3,322,0,Ethanol,25.0,19.26840576396114,5.731594236038859
B_legacy_response_timeaware_G0,C3,323,2,Ethylene,12.5,12.5,0.0
B_legacy_response_timeaware_G0,C3,324,2,Ethylene,25.0,31.62468664165832,6.624686641658322
B_legacy_response_timeaware_G0,C3,325,2,Ethylene,75.0,77.0382928702112,2.038292870211194
B_legacy_response_timeaware_G0,C3,326,2,Ethylene,62.5,62.14520086042609,0.3547991395739132
B_legacy_response_timeaware_G0,C3,327,0,Ethanol,75.0,81.60222118142772,6.602221181427723
B_legacy_response_timeaware_G0,C3,328,1,CO,225.0,206.06768673582798,18.932313264172024
B_legacy_response_timeaware_G0,C3,329,2,Ethylene,37.5,36.20846873411992,1.2915312658800815
B_legacy_response_timeaware_G0,C3,330,3,Methane,50.0,48.567904363990486,1.4320956360095138
B_legacy_response_timeaware_G0,C3,331,0,Ethanol,62.5,64.2157802330378,1.7157802330378047
B_legacy_response_timeaware_G0,C3,332,3,Methane,50.0,46.237620685189725,3.762379314810275
B_legacy_response_timeaware_G0,C3,333,2,Ethylene,12.5,12.5,0.0
B_legacy_response_timeaware_G0,C3,334,2,Ethylene,100.0,100.42066827373519,0.42066827373518834
B_legacy_response_timeaware_G0,C3,335,2,Ethylene,50.0,48.399270574885,1.6007294251149986
B_legacy_response_timeaware_G0,C3,336,0,Ethanol,100.0,102.12103079473292,2.121030794732917
B_legacy_response_timeaware_G0,C3,337,2,Ethylene,100.0,100.80398480238169,0.8039848023816916
B_legacy_response_timeaware_G0,C3,338,1,CO,75.0,74.24156029351062,0.7584397064893835
B_legacy_response_timeaware_G0,C3,339,3,Methane,75.0,76.08733058801127,1.0873305880112696
B_legacy_response_timeaware_G0,C3,340,3,Methane,225.0,224.57505469266175,0.4249453073382483
B_legacy_response_timeaware_G0,C3,341,1,CO,75.0,51.85128961908694,23.14871038091306
B_legacy_response_timeaware_G0,C3,342,1,CO,225.0,201.03237805874113,23.96762194125887
B_legacy_response_timeaware_G0,C3,343,0,Ethanol,50.0,52.87340988255882,2.8734098825588177
B_legacy_response_timeaware_G0,C3,344,3,Methane,75.0,74.55986825691693,0.44013174308307157
B_legacy_response_timeaware_G0,C3,345,3,Methane,25.0,26.70239125176049,1.7023912517604884
B_legacy_response_timeaware_G0,C3,346,1,CO,25.0,27.916842224958202,2.9168422249582022
B_legacy_response_timeaware_G0,C3,347,3,Methane,50.0,47.54823689803824,2.4517631019617596
B_legacy_response_timeaware_G0,C3,348,3,Methane,25.0,26.00021094298885,1.0002109429888506
B_legacy_response_timeaware_G0,C3,349,3,Methane,100.0,103.3511373430787,3.3511373430787046
B_legacy_response_timeaware_G0,C3,350,1,CO,150.0,171.89615140233593,21.89615140233593
B_legacy_response_timeaware_G0,C3,351,3,Methane,75.0,74.63853474921243,0.36146525078757463
B_legacy_response_timeaware_G0,C3,352,0,Ethanol,125.0,114.56313127079707,10.436868729202928
B_legacy_response_timeaware_G0,C3,353,2,Ethylene,112.5,115.20365660253124,2.7036566025312396
B_legacy_response_timeaware_G0,C3,354,1,CO,100.0,92.58024523235129,7.419754767648712
B_legacy_response_timeaware_G0,C3,355,3,Methane,225.0,226.3096395431873,1.309639543187302
B_legacy_response_timeaware_G0,C3,356,2,Ethylene,112.5,125.0,12.5
B_legacy_response_timeaware_G0,C3,357,0,Ethanol,37.5,43.638764777115355,6.138764777115355
B_legacy_response_timeaware_G0,C3,358,1,CO,175.0,182.44719784573198,7.447197845731978
B_legacy_response_timeaware_G0,C3,359,1,CO,50.0,46.669426236469334,3.3305737635306656
B_legacy_response_timeaware_G0,C3,360,2,Ethylene,125.0,125.0,0.0
B_legacy_response_timeaware_G0,C3,361,1,CO,250.0,250.0,0.0
B_legacy_response_timeaware_G0,C3,362,2,Ethylene,125.0,119.47383862309869,5.526161376901314
B_legacy_response_timeaware_G0,C3,363,1,CO,250.0,250.0,0.0
B_legacy_response_timeaware_G0,C3,364,1,CO,150.0,144.176255411878,5.823744588121997
B_legacy_response_timeaware_G0,C3,365,0,Ethanol,87.5,85.22915264525707,2.2708473547429264
B_legacy_response_timeaware_G0,C3,366,1,CO,125.0,128.50884983069096,3.508849830690963
B_legacy_response_timeaware_G0,C3,367,3,Methane,25.0,25.0,0.0
B_legacy_response_timeaware_G0,C3,368,0,Ethanol,75.0,82.97017483784785,7.97017483784785
B_legacy_response_timeaware_G0,C3,369,1,CO,25.0,25.0,0.0
B_legacy_response_timeaware_G0,C3,370,0,Ethanol,12.5,12.5,0.0
B_legacy_response_timeaware_G0,C3,371,1,CO,25.0,36.41122649758087,11.41122649758087
B_legacy_response_timeaware_G0,C3,372,1,CO,75.0,64.85600231609503,10.14399768390497
B_legacy_response_timeaware_G0,C3,373,1,CO,25.0,25.34327630791745,0.34327630791744923
B_legacy_response_timeaware_G0,C3,374,1,CO,150.0,166.0350661923068,16.0350661923068
B_legacy_response_timeaware_G0,C3,375,2,Ethylene,50.0,53.282935416492656,3.2829354164926556
B_legacy_response_timeaware_G0,C3,376,0,Ethanol,100.0,98.68522096695173,1.3147790330482678
B_legacy_response_timeaware_G0,C3,377,1,CO,25.0,34.00807085540883,9.008070855408832
B_legacy_response_timeaware_G0,C3,378,1,CO,250.0,250.0,0.0
B_legacy_response_timeaware_G0,C3,379,0,Ethanol,50.0,53.33097776144851,3.3309777614485085
B_legacy_response_timeaware_G0,C3,380,1,CO,100.0,105.9837951556564,5.983795155656395
B_legacy_response_timeaware_G0,C3,381,3,Methane,175.0,171.3827505765768,3.6172494234232033
B_legacy_response_timeaware_G0,C3,382,3,Methane,175.0,171.470682085891,3.5293179141089865
B_legacy_response_timeaware_G0,C3,383,1,CO,100.0,94.57506966695613,5.424930333043875
B_legacy_response_timeaware_G0,C3,384,2,Ethylene,75.0,76.83413697665972,1.834136976659721
B_legacy_response_timeaware_G0,C3,385,3,Methane,75.0,70.30238076647827,4.697619233521735
B_legacy_response_timeaware_G0,C3,386,3,Methane,75.0,71.18051638065546,3.8194836193445383
B_legacy_response_timeaware_G0,C3,387,3,Methane,200.0,196.4391859718726,3.560814028127396
B_legacy_response_timeaware_G0,C3,388,3,Methane,150.0,150.5586699650737,0.5586699650737046
B_legacy_response_timeaware_G0,C3,389,0,Ethanol,100.0,102.96670506084553,2.966705060845527
B_legacy_response_timeaware_G0,C3,390,3,Methane,250.0,243.49783318941286,6.502166810587141
B_legacy_response_timeaware_G0,C3,391,0,Ethanol,50.0,53.78711847561517,3.7871184756151735
B_legacy_response_timeaware_G0,C3,392,3,Methane,150.0,150.08907627972843,0.08907627972843102
B_legacy_response_timeaware_G0,C3,393,1,CO,125.0,177.97787888506016,52.977878885060164
B_legacy_response_timeaware_G0,C3,394,3,Methane,125.0,129.45572761730682,4.45572761730682
B_legacy_response_timeaware_G0,C3,395,1,CO,75.0,71.77714184585234,3.2228581541476586
B_legacy_response_timeaware_G0,C3,396,1,CO,75.0,64.89028819780019,10.109711802199811
B_legacy_response_timeaware_G0,C3,397,1,CO,100.0,107.08761862329986,7.087618623299861
B_legacy_response_timeaware_G0,C3,398,1,CO,175.0,159.8073633274196,15.192636672580392
B_legacy_response_timeaware_G0,C3,399,3,Methane,75.0,74.20513116135888,0.794868838641122
B_legacy_response_timeaware_G0,C3,400,2,Ethylene,125.0,119.12696135122951,5.873038648770489
B_legacy_response_timeaware_G0,C3,401,2,Ethylene,25.0,32.888733705503356,7.8887337055033555
B_legacy_response_timeaware_G0,C3,402,2,Ethylene,87.5,93.55981206078116,6.059812060781155
B_legacy_response_timeaware_G0,C3,403,1,CO,125.0,115.06282358194505,9.937176418054946
B_legacy_response_timeaware_G0,C3,404,3,Methane,150.0,150.21399344883787,0.21399344883786853
B_legacy_response_timeaware_G0,C3,405,2,Ethylene,125.0,121.52760920766781,3.4723907923321917
B_legacy_response_timeaware_G0,C3,406,0,Ethanol,75.0,81.36301032623214,6.363010326232143
B_legacy_response_timeaware_G0,C3,407,1,CO,50.0,50.32750575945007,0.32750575945006943
B_legacy_response_timeaware_G0,C3,408,2,Ethylene,37.5,40.06641737720979,2.5664173772097882
B_legacy_response_timeaware_G0,C3,409,0,Ethanol,100.0,100.63890270268416,0.6389027026841632
B_legacy_response_timeaware_G0,C3,410,1,CO,150.0,148.96229331174902,1.037706688250978
B_legacy_response_timeaware_G0,C3,411,2,Ethylene,100.0,94.1243808837331,5.875619116266904
B_legacy_response_timeaware_G0,C3,412,1,CO,100.0,92.19417110184236,7.8058288981576425
B_legacy_response_timeaware_G0,C3,413,1,CO,150.0,166.0779934689064,16.077993468906413
B_legacy_response_timeaware_G0,C3,414,2,Ethylene,112.5,111.90776783087094,0.592232169129062
B_legacy_response_timeaware_G0,C3,415,2,Ethylene,75.0,74.96155321087801,0.03844678912199129
B_legacy_response_timeaware_G0,C3,416,3,Methane,200.0,201.07358939553603,1.0735893955360325
B_legacy_response_timeaware_G0,C3,417,0,Ethanol,25.0,24.38521944807173,0.6147805519282699
B_legacy_response_timeaware_G0,C3,418,0,Ethanol,75.0,79.26792542585595,4.26792542585595
B_legacy_response_timeaware_G0,C3,419,1,CO,250.0,250.0,0.0
