filename,client_id,unit_id,gas_code,gas,gas_type,class_label,classification_label,concentration_code,concentration,repeat_id,phase_label,regression_label,path,n_rows,duration_s,expected_rows_100hz,completeness,dt_median,dt_mean,dt_std,dt_p90,dt_p95,dt_p99,dt_max,duplicate_timestamp_count,gap_gt_0.015s,gap_gt_0.02s,gap_gt_0.05s,gap_gt_0.10s,gap_gt_0.50s,bin_median_samples,bin_p5_samples,bin_p95_samples,bin_min_samples,empty_bin_ratio,bins_le3,bins_4_7,bins_ge8
B1_GMe_F080_R1.txt,1,1,Me,methane,methane,3,3,080,200.0,1,early,"[0.0, 0.0, 0.0, 200.0]",B1_GMe_F080_R1.txt,59984,599.99,59999,0.9997499958332638,0.009999999999990905,0.010003501283804062,0.0003291820334365354,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.05000000000001137,5,8,8,2,0,0,10.0,10.0,10.0,6,0.0,0,3,5997
B1_GMe_F080_R2.txt,1,1,Me,methane,methane,3,3,080,200.0,2,middle,"[0.0, 0.0, 0.0, 200.0]",B1_GMe_F080_R2.txt,59919,599.99,59999,0.998666644444074,0.009999999999990905,0.010015858707264957,0.0007994403072290763,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.060000000000002274,14,24,24,15,0,0,10.0,10.0,10.0,5,0.0,0,21,5979
B1_GMe_F080_R3.txt,1,1,Me,methane,methane,3,3,080,200.0,3,late,"[0.0, 0.0, 0.0, 200.0]",B1_GMe_F080_R3.txt,59647,599.96,59996,0.994182945529702,0.009999999999990905,0.010067625392244057,0.0014262737711455613,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.12000000000000455,53,230,135,6,5,0,10.0,10.0,10.0,0,0.00016666666666666666,4,53,5943
B1_GMe_F080_R4.txt,1,1,Me,methane,methane,3,3,080,200.0,4,late,"[0.0, 0.0, 0.0, 200.0]",B1_GMe_F080_R4.txt,59714,599.99,59999,0.9952499208320139,0.009999999999990905,0.010054631072679437,0.0031047652654904953,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.36000000000001364,40,119,75,6,5,0,10.0,10.0,10.0,0,0.0018333333333333333,16,5,5979
B1_GMe_F090_R1.txt,1,1,Me,methane,methane,3,3,090,225.0,1,early,"[0.0, 0.0, 0.0, 225.0]",B1_GMe_F090_R1.txt,57122,599.99,59999,0.9520492008200137,0.009999999999990905,0.010506417777155165,0.002238491963133996,0.010000000000047748,0.01999999999999602,0.020000000000003126,0.08999999999999986,14,2859,1079,1,0,0,10.0,6.0,10.0,3,0.0,1,677,5322
B1_GMe_F090_R2.txt,1,1,Me,methane,methane,3,3,090,225.0,2,middle,"[0.0, 0.0, 0.0, 225.0]",B1_GMe_F090_R2.txt,59985,599.99,59999,0.999766662777713,0.009999999999990905,0.010003000950300928,0.0004359485979135364,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.11000000000001364,3,7,4,1,1,0,10.0,10.0,10.0,0,0.00016666666666666666,1,1,5998
B1_GMe_F090_R3.txt,1,1,Me,methane,methane,3,3,090,225.0,3,late,"[0.0, 0.0, 0.0, 225.0]",B1_GMe_F090_R3.txt,59438,600.0,60000,0.9906333333333334,0.009999999999990905,0.011104736169976495,0.003599271275649775,0.01999999999998181,0.01999999999999602,0.020000000000038654,0.17999999999999972,5406,5598,2256,15,6,0,10.0,9.0,11.0,0,0.0003332777870354941,10,72,5919
B1_GMe_F090_R4.txt,1,1,Me,methane,methane,3,3,090,225.0,4,late,"[0.0, 0.0, 0.0, 225.0]",B1_GMe_F090_R4.txt,59840,599.99,59999,0.9973499558325972,0.009999999999990905,0.010035459213541405,0.0007307366530569099,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.030000000000086402,52,158,95,0,0,0,10.0,10.0,10.0,8,0.0,0,0,6000
B1_GMe_F100_R1.txt,1,1,Me,methane,methane,3,3,100,250.0,1,early,"[0.0, 0.0, 0.0, 250.0]",B1_GMe_F100_R1.txt,59974,599.99,59999,0.9995833263887731,0.009999999999990905,0.010004335284211229,0.0009436004904709661,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.2400000000000091,0,3,3,1,1,0,10.0,10.0,10.0,0,0.00016666666666666666,2,1,5997
B1_GMe_F100_R2.txt,1,1,Me,methane,methane,3,3,100,250.0,2,middle,"[0.0, 0.0, 0.0, 250.0]",B1_GMe_F100_R2.txt,59912,599.99,59999,0.9985499758329306,0.009999999999990905,0.010017530971382776,0.0008261753692827018,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.06000000000005912,17,28,27,11,0,0,10.0,10.0,10.0,5,0.0,0,19,5981
B1_GMe_F100_R3.txt,1,1,Me,methane,methane,3,3,100,250.0,3,late,"[0.0, 0.0, 0.0, 250.0]",B1_GMe_F100_R3.txt,59977,599.98,59998,0.9996499883329444,0.009999999999990905,0.01000400173408477,0.0004796704035047061,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.1099999999999568,2,9,4,2,1,0,10.0,10.0,10.0,3,0.0,1,3,5996
B1_GMe_F100_R4.txt,1,1,Me,methane,methane,3,3,100,250.0,4,late,"[0.0, 0.0, 0.0, 250.0]",B1_GMe_F100_R4.txt,59883,599.99,59999,0.9980666344439074,0.009999999999990905,0.010027743887152574,0.0006636703711646711,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.030000000000086402,49,117,73,0,0,0,10.0,10.0,10.0,8,0.0,0,0,6000
B2_GCO_F010_R1.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,010,25.0,1,early,"[0.0, 25.0, 0.0, 0.0]",B2_GCO_F010_R1.txt,55172,599.99,59999,0.919548659144319,0.009999999999990905,0.010875294544136306,0.0038558210444049256,0.010000000000047748,0.01999999999998181,0.020000000000038654,0.07000000000005002,1,4067,2285,176,0,0,10.0,6.0,10.0,1,0.0,112,1099,4789
B2_GCO_F010_R2.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,010,25.0,2,early,"[0.0, 25.0, 0.0, 0.0]",B2_GCO_F010_R2.txt,59945,599.99,59999,0.99909998499975,0.009999999999990905,0.010013017139233324,0.000735215948868408,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.13000000000000078,23,29,26,5,1,0,10.0,10.0,10.0,1,0.0,1,5,5994
B2_GCO_F010_R3.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,010,25.0,3,middle,"[0.0, 25.0, 0.0, 0.0]",B2_GCO_F010_R3.txt,60000,599.99,59999,1.000016666944449,0.009999999999990905,0.01,1.9180831215940035e-14,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.010000000000104592,0,0,0,0,0,0,10.0,10.0,10.0,10,0.0,0,0,6000
B2_GCO_F010_R4.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,010,25.0,4,late,"[0.0, 25.0, 0.0, 0.0]",B2_GCO_F010_R4.txt,56051,599.99,59999,0.9341989033150553,0.009999999999990905,0.010705122486484558,0.004326524865202089,0.010000000000047748,0.010000000000104592,0.020000000000038654,0.08000000000004093,3,2765,786,252,0,0,10.0,6.0,10.0,1,0.0,168,755,5077
B2_GCO_F020_R1.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,020,50.0,1,early,"[0.0, 50.0, 0.0, 0.0]",B2_GCO_F020_R1.txt,60000,599.99,59999,1.000016666944449,0.009999999999990905,0.01,1.9180831215940035e-14,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.010000000000104592,0,0,0,0,0,0,10.0,10.0,10.0,10,0.0,0,0,6000
B2_GCO_F020_R2.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,020,50.0,2,early,"[0.0, 50.0, 0.0, 0.0]",B2_GCO_F020_R2.txt,59909,599.99,59999,0.9984999749995833,0.009999999999990905,0.010017029233517539,0.0005804787766671187,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.05000000000006821,11,61,43,1,0,0,10.0,10.0,10.0,3,0.0,5,5,5990
B2_GCO_F020_R3.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,020,50.0,3,middle,"[0.0, 50.0, 0.0, 0.0]",B2_GCO_F020_R3.txt,59996,599.99,59999,0.9999499991666527,0.009999999999990905,0.010001166822242965,0.00014720120402559477,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.029999999999972715,3,4,3,0,0,0,10.0,10.0,10.0,7,0.0,0,1,5999
B2_GCO_F020_R4.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,020,50.0,4,late,"[0.0, 50.0, 0.0, 0.0]",B2_GCO_F020_R4.txt,59984,599.99,59999,0.9997499958332638,0.009999999999990905,0.010003000950300928,0.0003873480467792848,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.07000000000000739,2,4,4,3,0,0,10.0,10.0,10.0,4,0.0,0,3,5997
B2_GCO_F030_R1.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,030,75.0,1,early,"[0.0, 75.0, 0.0, 0.0]",B2_GCO_F030_R1.txt,58800,599.99,59999,0.9800163336055601,0.009999999999990905,0.01023070627152747,0.003392043666948528,0.010000000000019327,0.010000000000047748,0.01999999999998181,0.5100000000000193,153,661,488,98,2,1,10.0,9.0,10.0,0,0.0008333333333333334,24,193,5783
B2_GCO_F030_R2.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,030,75.0,2,early,"[0.0, 75.0, 0.0, 0.0]",B2_GCO_F030_R2.txt,59998,599.99,59999,0.9999833330555509,0.009999999999990905,0.010000500033335556,9.128876651945336e-05,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.030000000000086402,1,2,1,0,0,0,10.0,10.0,10.0,7,0.0,0,1,5999
B2_GCO_F030_R3.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,030,75.0,3,middle,"[0.0, 75.0, 0.0, 0.0]",B2_GCO_F030_R3.txt,60000,599.99,59999,1.000016666944449,0.009999999999990905,0.01,1.9180831215940035e-14,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.010000000000104592,0,0,0,0,0,0,10.0,10.0,10.0,10,0.0,0,0,6000
B2_GCO_F030_R4.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,030,75.0,4,late,"[0.0, 75.0, 0.0, 0.0]",B2_GCO_F030_R4.txt,59924,599.99,59999,0.9987499791663195,0.009999999999990905,0.010013184245660882,0.0020632908907451115,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.36999999999999034,3,5,4,3,2,0,10.0,10.0,10.0,0,0.0008333333333333334,7,2,5991
B2_GCO_F040_R1.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,040,100.0,1,early,"[0.0, 100.0, 0.0, 0.0]",B2_GCO_F040_R1.txt,60000,599.99,59999,1.000016666944449,0.009999999999990905,0.01,1.9180831215940035e-14,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.010000000000104592,0,0,0,0,0,0,10.0,10.0,10.0,10,0.0,0,0,6000
B2_GCO_F040_R2.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,040,100.0,2,early,"[0.0, 100.0, 0.0, 0.0]",B2_GCO_F040_R2.txt,59945,599.99,59999,0.99909998499975,0.009999999999990905,0.01001435414684626,0.0005034830270642394,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.030000000000001137,31,53,47,0,0,0,10.0,10.0,10.0,8,0.0,0,0,6000
B2_GCO_F040_R3.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,040,100.0,3,middle,"[0.0, 100.0, 0.0, 0.0]",B2_GCO_F040_R3.txt,59826,599.99,59999,0.9971166186103102,0.009999999999990905,0.010029923102641258,0.00318347464676327,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.36000000000001364,5,9,7,5,5,0,10.0,10.0,10.0,0,0.0025,15,4,5981
B2_GCO_F040_R4.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,040,100.0,4,late,"[0.0, 100.0, 0.0, 0.0]",B2_GCO_F040_R4.txt,59805,599.99,59999,0.9967666127768796,0.009999999999990905,0.010034116564930178,0.0029093688024132906,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.48999999999995225,9,29,26,12,3,0,10.0,10.0,10.0,0,0.0016666666666666668,10,20,5970
B2_GCO_F050_R1.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,050,125.0,1,early,"[0.0, 125.0, 0.0, 0.0]",B2_GCO_F050_R1.txt,60000,599.99,59999,1.000016666944449,0.009999999999990905,0.010000333350000834,5.773550801809958e-05,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.020000000000010232,2,2,1,0,0,0,10.0,10.0,10.0,10,0.0,0,0,6000
B2_GCO_F050_R2.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,050,125.0,2,early,"[0.0, 125.0, 0.0, 0.0]",B2_GCO_F050_R2.txt,59994,599.99,59999,0.9999166652777546,0.009999999999990905,0.010001500250041673,0.00020413564489959223,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.05000000000001137,3,4,3,1,0,0,10.0,10.0,10.0,6,0.0,0,1,5999
B2_GCO_F050_R3.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,050,125.0,3,middle,"[0.0, 125.0, 0.0, 0.0]",B2_GCO_F050_R3.txt,59966,599.99,59999,0.9994499908331805,0.009999999999990905,0.010006003702283075,0.0014298804572276955,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.36000000000001364,2,2,2,1,1,0,10.0,10.0,10.0,0,0.0003333333333333333,3,1,5996
B2_GCO_F050_R4.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,050,125.0,4,late,"[0.0, 125.0, 0.0, 0.0]",B2_GCO_F050_R4.txt,59999,599.99,59999,1.0,0.009999999999990905,0.010000166672222408,4.082516925203492e-05,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.020000000000038654,0,1,1,0,0,0,10.0,10.0,10.0,9,0.0,0,0,6000
B2_GCO_F060_R1.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,060,150.0,1,early,"[0.0, 150.0, 0.0, 0.0]",B2_GCO_F060_R1.txt,59939,599.99,59999,0.9989999833330555,0.009999999999990905,0.010010511211959424,0.0017995399039008968,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.35000000000002274,2,3,2,2,2,0,10.0,10.0,10.0,0,0.0008333333333333334,6,0,5994
B2_GCO_F060_R2.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,060,150.0,2,early,"[0.0, 150.0, 0.0, 0.0]",B2_GCO_F060_R2.txt,59915,599.99,59999,0.9985999766662778,0.009999999999990905,0.01001569151155997,0.0018838010204379094,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.37000000000000455,9,14,11,5,2,0,10.0,10.0,10.0,0,0.0008333333333333334,5,5,5990
B2_GCO_F060_R3.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,060,150.0,3,middle,"[0.0, 150.0, 0.0, 0.0]",B2_GCO_F060_R3.txt,60000,599.99,59999,1.000016666944449,0.009999999999990905,0.01,1.9180831215940035e-14,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.010000000000104592,0,0,0,0,0,0,10.0,10.0,10.0,10,0.0,0,0,6000
B2_GCO_F060_R4.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,060,150.0,4,late,"[0.0, 150.0, 0.0, 0.0]",B2_GCO_F060_R4.txt,59993,599.99,59999,0.9998999983333056,0.009999999999990905,0.010001333533363337,0.00023095358023272238,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.05000000000001137,1,2,2,2,0,0,10.0,10.0,10.0,6,0.0,0,2,5998
B2_GCO_F070_R1.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,070,175.0,1,early,"[0.0, 175.0, 0.0, 0.0]",B2_GCO_F070_R1.txt,60001,600.0,60000,1.0000166666666668,0.009999999999990905,0.01,1.918070731474054e-14,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.010000000000104592,0,0,0,0,0,0,10.0,10.0,10.0,1,0.0,1,0,6000
B2_GCO_F070_R2.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,070,175.0,2,early,"[0.0, 175.0, 0.0, 0.0]",B2_GCO_F070_R2.txt,59832,599.99,59999,0.9972166202770046,0.009999999999990905,0.010030090773834401,0.0031115328829013646,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.4199999999999875,12,13,10,6,6,0,10.0,10.0,10.0,0,0.002,16,2,5982
B2_GCO_F070_R3.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,070,175.0,3,middle,"[0.0, 175.0, 0.0, 0.0]",B2_GCO_F070_R3.txt,60000,599.99,59999,1.000016666944449,0.009999999999990905,0.01,1.9180831215940035e-14,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.010000000000104592,0,0,0,0,0,0,10.0,10.0,10.0,10,0.0,0,0,6000
B2_GCO_F070_R4.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,070,175.0,4,late,"[0.0, 175.0, 0.0, 0.0]",B2_GCO_F070_R4.txt,59999,599.99,59999,1.0,0.009999999999990905,0.010000333350000834,8.165101894309219e-05,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.030000000000001137,1,1,1,0,0,0,10.0,10.0,10.0,9,0.0,0,0,6000
B2_GCO_F080_R1.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,080,200.0,1,early,"[0.0, 200.0, 0.0, 0.0]",B2_GCO_F080_R1.txt,59993,599.99,59999,0.9998999983333056,0.009999999999990905,0.01000166697227825,0.00016330577961430734,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.030000000000001137,3,7,5,0,0,0,10.0,10.0,10.0,7,0.0,0,1,5999
B2_GCO_F080_R2.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,080,200.0,2,early,"[0.0, 200.0, 0.0, 0.0]",B2_GCO_F080_R2.txt,59877,599.99,59999,0.997966632777213,0.009999999999990905,0.010024393096419561,0.0006932415633263402,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.05000000000001137,23,96,42,3,0,0,10.0,10.0,10.0,4,0.0,0,20,5980
B2_GCO_F080_R3.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,080,200.0,3,middle,"[0.0, 200.0, 0.0, 0.0]",B2_GCO_F080_R3.txt,60000,599.99,59999,1.000016666944449,0.009999999999990905,0.010000166672222408,4.082516925180286e-05,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.01999999999998181,1,1,0,0,0,0,10.0,10.0,10.0,10,0.0,0,0,6000
B2_GCO_F080_R4.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,080,200.0,4,late,"[0.0, 200.0, 0.0, 0.0]",B2_GCO_F080_R4.txt,60000,599.99,59999,1.000016666944449,0.009999999999990905,0.010000166672222408,4.0825169251802856e-05,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.01999999999998181,1,1,0,0,0,0,10.0,10.0,10.0,10,0.0,0,0,6000
B2_GCO_F090_R1.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,1,early,"[0.0, 225.0, 0.0, 0.0]",B2_GCO_F090_R1.txt,59960,599.98,59998,0.9993666455548518,0.009999999999990905,0.01000884143798482,0.0005904022025945093,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.05000000000001137,14,14,13,7,0,0,10.0,10.0,10.0,6,0.0,0,11,5989
B2_GCO_F090_R2.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,2,early,"[0.0, 225.0, 0.0, 0.0]",B2_GCO_F090_R2.txt,59722,599.99,59999,0.9953832563876065,0.009999999999990905,0.010051935867580292,0.0035358336073037446,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.37000000000000455,32,58,46,11,6,0,10.0,10.0,10.0,0,0.0023333333333333335,21,8,5971
B2_GCO_F090_R3.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,3,middle,"[0.0, 225.0, 0.0, 0.0]",B2_GCO_F090_R3.txt,59440,599.99,59999,0.9906831780529676,0.009999999999990905,0.01009540314981828,0.001995920021293295,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.120000000000001,7,212,155,68,4,0,10.0,10.0,10.0,0,0.00016666666666666666,46,30,5924
B2_GCO_F090_R4.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,090,225.0,4,late,"[0.0, 225.0, 0.0, 0.0]",B2_GCO_F090_R4.txt,59992,599.99,59999,0.9998833313888564,0.009999999999990905,0.010001500250041673,0.00023453553556872234,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.04999999999999716,1,3,3,0,0,0,10.0,10.0,10.0,6,0.0,0,2,5998
B2_GCO_F100_R1.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,100,250.0,1,early,"[0.0, 250.0, 0.0, 0.0]",B2_GCO_F100_R1.txt,56222,599.99,59999,0.9370489508158469,0.009999999999990905,0.010674269245138679,0.003743366803543554,0.010000000000047748,0.01999999999998181,0.029999999999972715,0.3500000000000014,12,3031,1855,4,3,0,10.0,5.0,10.0,0,0.0011666666666666668,14,741,5245
B2_GCO_F100_R2.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,100,250.0,2,early,"[0.0, 250.0, 0.0, 0.0]",B2_GCO_F100_R2.txt,59951,599.99,59999,0.9991999866664445,0.009999999999990905,0.01001168048857815,0.00043980216954764176,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.030000000000086402,21,47,28,0,0,0,10.0,10.0,10.0,8,0.0,0,0,6000
B2_GCO_F100_R3.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,100,250.0,3,middle,"[0.0, 250.0, 0.0, 0.0]",B2_GCO_F100_R3.txt,59976,599.99,59999,0.9996166602776713,0.009999999999990905,0.010005336268280887,0.00042039910923438197,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.05000000000001137,8,11,10,2,0,0,10.0,10.0,10.0,7,0.0,0,5,5995
B2_GCO_F100_R4.txt,2,2,CO,carbon_monoxide,carbon_monoxide,1,1,100,250.0,4,late,"[0.0, 250.0, 0.0, 0.0]",B2_GCO_F100_R4.txt,58531,599.99,59999,0.9755329255487591,0.009999999999990905,0.010256940645514223,0.0015822098343220208,0.010000000000047748,0.010000000000047748,0.01999999999998181,0.020000000000095497,34,1503,425,0,0,0,10.0,8.0,10.0,7,0.0,0,43,5957
B2_GEa_F010_R1.txt,2,2,Ea,ethanol,ethanol,0,0,010,12.5,1,early,"[12.5, 0.0, 0.0, 0.0]",B2_GEa_F010_R1.txt,59997,599.99,59999,0.9999666661111019,0.009999999999990905,0.010000666722226853,0.00016330475974562678,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.05000000000001137,1,1,1,1,0,0,10.0,10.0,10.0,7,0.0,0,1,5999
B2_GEa_F010_R2.txt,2,2,Ea,ethanol,ethanol,0,0,010,12.5,2,early,"[12.5, 0.0, 0.0, 0.0]",B2_GEa_F010_R2.txt,60000,599.99,59999,1.000016666944449,0.009999999999990905,0.01,1.9180831215940035e-14,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.010000000000104592,0,0,0,0,0,0,10.0,10.0,10.0,10,0.0,0,0,6000
B2_GEa_F010_R3.txt,2,2,Ea,ethanol,ethanol,0,0,010,12.5,3,middle,"[12.5, 0.0, 0.0, 0.0]",B2_GEa_F010_R3.txt,60000,599.99,59999,1.000016666944449,0.009999999999990905,0.010000166672222408,4.082516925180286e-05,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.01999999999998181,1,1,0,0,0,0,10.0,10.0,10.0,10,0.0,0,0,6000
B2_GEa_F010_R4.txt,2,2,Ea,ethanol,ethanol,0,0,010,12.5,4,late,"[12.5, 0.0, 0.0, 0.0]",B2_GEa_F010_R4.txt,59983,599.99,59999,0.9997333288888148,0.009999999999990905,0.010003834867280246,0.0003582875674666496,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.05000000000001137,6,8,7,2,0,0,10.0,10.0,10.0,6,0.0,0,4,5996
B2_GEa_F020_R1.txt,2,2,Ea,ethanol,ethanol,0,0,020,25.0,1,early,"[25.0, 0.0, 0.0, 0.0]",B2_GEa_F020_R1.txt,59994,599.99,59999,0.9999166652777546,0.009999999999990905,0.01000166697227825,0.00023806360214016856,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.05000000000000071,4,4,2,1,0,0,10.0,10.0,10.0,7,0.0,0,1,5999
B2_GEa_F020_R2.txt,2,2,Ea,ethanol,ethanol,0,0,020,25.0,2,early,"[25.0, 0.0, 0.0, 0.0]",B2_GEa_F020_R2.txt,59971,599.99,59999,0.999533325555426,0.009999999999990905,0.01000650433622415,0.000467372099724738,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.05000000000006821,10,14,11,6,0,0,10.0,10.0,10.0,7,0.0,0,5,5995
B2_GEa_F020_R3.txt,2,2,Ea,ethanol,ethanol,0,0,020,25.0,3,middle,"[25.0, 0.0, 0.0, 0.0]",B2_GEa_F020_R3.txt,59998,599.99,59999,0.9999833330555509,0.009999999999990905,0.010000333350000834,8.165101894297617e-05,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.029999999999972715,0,1,1,0,0,0,10.0,10.0,10.0,9,0.0,0,0,6000
B2_GEa_F020_R4.txt,2,2,Ea,ethanol,ethanol,0,0,020,25.0,4,late,"[25.0, 0.0, 0.0, 0.0]",B2_GEa_F020_R4.txt,59996,599.99,59999,0.9999499991666527,0.009999999999990905,0.010000666722226853,0.00010000194440247255,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.03000000000002956,0,3,2,0,0,0,10.0,10.0,10.0,8,0.0,0,0,6000
B2_GEa_F030_R1.txt,2,2,Ea,ethanol,ethanol,0,0,030,37.5,1,early,"[37.5, 0.0, 0.0, 0.0]",B2_GEa_F030_R1.txt,58563,599.99,59999,0.9760662677711295,0.009999999999990905,0.010248706079292144,0.0021379049656542865,0.010000000000047748,0.010000000000047748,0.020000000000010232,0.14000000000001478,19,1210,808,37,1,0,10.0,8.0,10.0,1,0.0,35,117,5848
B2_GEa_F030_R2.txt,2,2,Ea,ethanol,ethanol,0,0,030,37.5,2,early,"[37.5, 0.0, 0.0, 0.0]",B2_GEa_F030_R2.txt,59996,599.99,59999,0.9999499991666527,0.009999999999990905,0.010000833416675,0.00016833143606188013,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.04999999999998295,1,2,2,0,0,0,10.0,10.0,10.0,7,0.0,0,1,5999
B2_GEa_F030_R3.txt,2,2,Ea,ethanol,ethanol,0,0,030,37.5,3,middle,"[37.5, 0.0, 0.0, 0.0]",B2_GEa_F030_R3.txt,59932,599.99,59999,0.998883314721912,0.009999999999990905,0.010013184245660882,0.0014813571365653775,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.3499999999999659,11,16,15,6,1,0,10.0,10.0,10.0,0,0.0005,3,7,5990
B2_GEa_F030_R4.txt,2,2,Ea,ethanol,ethanol,0,0,030,37.5,4,late,"[37.5, 0.0, 0.0, 0.0]",B2_GEa_F030_R4.txt,59999,599.99,59999,1.0,0.009999999999990905,0.010000166672222408,4.082516925180286e-05,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.01999999999998181,0,1,0,0,0,0,10.0,10.0,10.0,9,0.0,0,0,6000
B2_GEa_F040_R1.txt,2,2,Ea,ethanol,ethanol,0,0,040,50.0,1,early,"[50.0, 0.0, 0.0, 0.0]",B2_GEa_F040_R1.txt,60000,599.99,59999,1.000016666944449,0.009999999999990905,0.01,1.9180831215940035e-14,0.010000000000019327,0.010000000000047748,0.010000000000104592,0.010000000000104592,0,0,0,0,0,0,10.0,10.0,10.0,10,0.0,0,0,6000
