preprocessing,client,sample_index,true_class,gas,true_ppm,oracle_pred_ppm,abs_error
timebin,C3,985,0,Ethanol,87.5,85.95265885771639,1.5473411422836136
timebin,C3,986,3,Methane,50.0,47.3435794288762,2.656420571123803
timebin,C3,987,0,Ethanol,100.0,101.56482308462604,1.5648230846260418
timebin,C3,988,0,Ethanol,112.5,112.96494606098258,0.46494606098258373
timebin,C3,989,2,Ethylene,112.5,110.79063088770167,1.709369112298333
timebin,C3,990,1,CO,25.0,25.0,0.0
timebin,C3,991,1,CO,175.0,167.44637245269973,7.553627547300266
timebin,C3,992,2,Ethylene,87.5,85.66784585577238,1.8321541442276157
timebin,C3,993,2,Ethylene,112.5,112.95170226834585,0.4517022683458549
timebin,C3,994,1,CO,150.0,150.84715511341489,0.8471551134148854
timebin,C3,995,3,Methane,75.0,71.98471825632996,3.0152817436700445
timebin,C3,996,2,Ethylene,112.5,113.07402167138844,0.5740216713884365
timebin,C3,997,1,CO,75.0,69.5658457132962,5.4341542867038015
timebin,C3,998,3,Methane,225.0,226.77085250628284,1.7708525062828357
timebin,C3,999,0,Ethanol,37.5,46.504298676244915,9.004298676244915
timebin,C3,1000,0,Ethanol,112.5,106.03660618112471,6.463393818875289
timebin,C3,1001,2,Ethylene,100.0,99.55825775168793,0.44174224831206743
timebin,C3,1002,3,Methane,175.0,179.77616733788807,4.776167337888069
timebin,C3,1003,2,Ethylene,87.5,83.15508609999503,4.344913900004968
timebin,C3,1004,3,Methane,200.0,202.01649547022606,2.0164954702260616
timebin,C3,1005,3,Methane,250.0,238.93335919774154,11.066640802258462
timebin,C3,1006,0,Ethanol,87.5,85.52909044809009,1.9709095519099122
timebin,C3,1007,3,Methane,50.0,49.36807810734456,0.6319218926554413
timebin,C3,1008,1,CO,75.0,68.84496289520017,6.155037104799831
timebin,C3,1009,3,Methane,225.0,228.68858357206327,3.6885835720632656
timebin,C3,1010,3,Methane,25.0,26.59206627754281,1.5920662775428092
timebin,C3,1011,3,Methane,150.0,151.36671915680785,1.3667191568078465
timebin,C3,1012,3,Methane,200.0,196.61876828463744,3.38123171536256
timebin,C3,1013,1,CO,150.0,152.93311378159913,2.9331137815991326
timebin,C3,1014,1,CO,125.0,139.11989621220454,14.119896212204537
timebin,C3,1015,2,Ethylene,100.0,61.573334565125435,38.426665434874565
timebin,C3,1016,0,Ethanol,112.5,105.81593142897896,6.684068571021044
timebin,C3,1017,1,CO,225.0,231.7126471269813,6.712647126981295
timebin,C3,1018,3,Methane,25.0,25.0,0.0
timebin,C3,1019,0,Ethanol,125.0,120.47802334955813,4.5219766504418715
timebin,C3,1020,3,Methane,125.0,128.23914436628525,3.2391443662852453
timebin,C3,1021,2,Ethylene,12.5,12.5,0.0
timebin,C3,1022,0,Ethanol,37.5,38.580400308393756,1.080400308393756
timebin,C3,1023,1,CO,250.0,250.0,0.0
timebin,C3,1024,3,Methane,250.0,250.0,0.0
timebin,C3,1025,3,Methane,50.0,47.326661460161006,2.673338539838994
timebin,C3,1026,3,Methane,250.0,234.97854217352415,15.021457826475853
timebin,C3,1027,0,Ethanol,12.5,12.5,0.0
timebin,C3,1028,0,Ethanol,75.0,89.24575426371574,14.245754263715739
timebin,C3,1029,1,CO,75.0,60.14209791222844,14.857902087771564
timebin,C3,1030,0,Ethanol,125.0,106.63481131576806,18.36518868423194
timebin,C3,1031,1,CO,125.0,133.79277111989407,8.79277111989407
timebin,C3,1032,2,Ethylene,87.5,91.98074048628071,4.480740486280709
timebin,C3,1033,0,Ethanol,37.5,38.61683079618464,1.1168307961846367
timebin,C3,1034,2,Ethylene,112.5,118.9400233056505,6.440023305650499
timebin,C3,1035,0,Ethanol,25.0,19.862113688724474,5.137886311275526
timebin,C3,1036,2,Ethylene,75.0,77.77384687281778,2.773846872817785
timebin,C3,1037,0,Ethanol,100.0,109.40025309936843,9.400253099368427
timebin,C3,1038,0,Ethanol,50.0,58.39788935851468,8.397889358514682
timebin,C3,1039,0,Ethanol,25.0,30.32188275188177,5.32188275188177
timebin,C3,1040,0,Ethanol,75.0,74.18687625976786,0.8131237402321432
timebin,C3,1041,2,Ethylene,100.0,96.79611020862257,3.203889791377435
timebin,C3,1042,1,CO,175.0,173.27873276012022,1.7212672398797793
timebin,C3,1043,1,CO,150.0,148.06630958722027,1.9336904127797254
timebin,C3,1044,3,Methane,150.0,149.57404588334174,0.4259541166582608
timebin,C3,1045,0,Ethanol,25.0,29.235620333013763,4.235620333013763
timebin,C3,1046,0,Ethanol,37.5,37.66994465123831,0.16994465123831048
timebin,C3,1047,3,Methane,125.0,118.04642267842897,6.953577321571032
timebin,C3,1048,1,CO,150.0,152.929764822504,2.929764822504012
timebin,C3,1049,1,CO,150.0,151.5184875659734,1.5184875659734018
timebin,C3,1050,0,Ethanol,62.5,63.90403253397983,1.40403253397983
timebin,C3,1051,1,CO,225.0,212.824280687849,12.175719312150989
timebin,C3,1052,1,CO,225.0,211.67950839546586,13.32049160453414
timebin,C3,1053,3,Methane,175.0,174.82148102246242,0.1785189775375784
timebin,C3,1054,0,Ethanol,62.5,70.31990347676808,7.819903476768076
timebin,C3,1055,2,Ethylene,50.0,44.530620583335256,5.469379416664744
timebin,C3,1056,3,Methane,250.0,249.86237864001288,0.1376213599871221
timebin,C3,1057,3,Methane,100.0,101.93053947777497,1.9305394777749711
timebin,C3,1058,0,Ethanol,50.0,60.726091241551195,10.726091241551195
timebin,C3,1059,0,Ethanol,125.0,120.96371582771947,4.036284172280531
timebin,C3,1060,0,Ethanol,37.5,37.634561779588964,0.13456177958896376
timebin,C3,1061,2,Ethylene,87.5,74.06901139978974,13.430988600210256
timebin,C3,1062,3,Methane,75.0,72.45189065238691,2.5481093476130923
timebin,C3,1063,0,Ethanol,100.0,107.41330036346675,7.413300363466746
timebin,C3,1064,1,CO,225.0,229.69674804864687,4.696748048646867
timebin,C3,1065,3,Methane,75.0,72.77003499295608,2.2299650070439156
timebin,C3,1066,1,CO,200.0,193.548458414656,6.451541585343989
timebin,C3,1067,0,Ethanol,75.0,79.28670814366177,4.2867081436617696
timebin,C3,1068,3,Methane,250.0,246.47653185198996,3.523468148010039
timebin,C3,1069,0,Ethanol,37.5,36.18705154630103,1.3129484536989722
timebin,C3,1070,1,CO,150.0,142.8273961698771,7.17260383012291
timebin,C3,1071,0,Ethanol,125.0,125.0,0.0
timebin,C3,1072,1,CO,125.0,129.06806205628567,4.068062056285669
timebin,C3,1073,0,Ethanol,37.5,44.93401165292875,7.434011652928753
timebin,C3,1074,3,Methane,150.0,148.72483183476453,1.2751681652354705
timebin,C3,1075,1,CO,125.0,131.97457432804697,6.97457432804697
timebin,C3,1076,0,Ethanol,37.5,44.965184298475464,7.465184298475464
timebin,C3,1077,2,Ethylene,62.5,64.38318723349173,1.883187233491725
timebin,C3,1078,0,Ethanol,87.5,86.22965341776484,1.2703465822351632
timebin,C3,1079,2,Ethylene,62.5,64.4563010747266,1.9563010747265963
timebin,C3,1080,1,CO,225.0,222.8082615743579,2.191738425642086
timebin,C3,1081,2,Ethylene,37.5,36.39103344725356,1.1089665527464376
timebin,C3,1082,1,CO,125.0,130.2102410440186,5.210241044018602
timebin,C3,1083,0,Ethanol,125.0,125.0,0.0
timebin,C3,1084,1,CO,75.0,69.70471655542084,5.295283444579155
timebin,C3,1085,2,Ethylene,87.5,86.74725352279121,0.7527464772087882
timebin,C3,1086,0,Ethanol,112.5,107.21829733305833,5.281702666941669
timebin,C3,1087,2,Ethylene,12.5,12.5,0.0
timebin,C3,1088,0,Ethanol,12.5,12.5,0.0
timebin,C3,1089,1,CO,50.0,45.49612703670948,4.503872963290519
timebin,C3,1090,0,Ethanol,75.0,76.84507718381614,1.8450771838161444
timebin,C3,1091,1,CO,250.0,250.0,0.0
timebin,C3,1092,2,Ethylene,112.5,116.51118245899976,4.011182458999755
timebin,C3,1093,2,Ethylene,37.5,39.39127995743209,1.89127995743209
timebin,C3,1094,2,Ethylene,37.5,39.22390201963251,1.7239020196325114
timebin,C3,1095,0,Ethanol,37.5,42.5051635781174,5.005163578117397
timebin,C3,1096,1,CO,150.0,121.6293249774696,28.370675022530406
timebin,C3,1097,1,CO,200.0,218.82950545419203,18.82950545419203
timebin,C3,1098,3,Methane,225.0,229.9083283042878,4.9083283042878065
timebin,C3,1099,2,Ethylene,25.0,23.489311646901037,1.5106883530989634
timebin,C3,1100,1,CO,225.0,227.23653876197827,2.2365387619782666
timebin,C3,1101,2,Ethylene,25.0,20.983770818375792,4.016229181624208
timebin,C3,1102,3,Methane,125.0,126.84925625184013,1.8492562518401314
timebin,C3,1103,0,Ethanol,25.0,17.45648153211923,7.543518467880769
timebin,C3,1104,1,CO,175.0,197.88608169255951,22.886081692559515
timebin,C3,1105,2,Ethylene,112.5,100.69957647100645,11.800423528993548
timebin,C3,1106,0,Ethanol,62.5,70.07089852390664,7.570898523906635
timebin,C3,1107,1,CO,100.0,103.00377704665131,3.003777046651308
timebin,C3,1108,0,Ethanol,25.0,24.472603970881533,0.5273960291184672
timebin,C3,1109,0,Ethanol,37.5,43.94137167857125,6.441371678571251
timebin,C3,1110,2,Ethylene,100.0,89.31963244139978,10.680367558600224
timebin,C3,1111,0,Ethanol,100.0,96.84286344609212,3.1571365539078755
timebin,C3,1112,3,Methane,150.0,150.81552643873707,0.8155264387370664
timebin,C3,1113,2,Ethylene,100.0,98.10511523707947,1.894884762920526
timebin,C3,1114,0,Ethanol,50.0,57.13700016441282,7.137000164412818
timebin,C3,1115,3,Methane,225.0,235.4134741117203,10.41347411172029
timebin,C3,1116,3,Methane,200.0,192.20361202826675,7.796387971733253
timebin,C3,1117,2,Ethylene,62.5,60.95410407181386,1.545895928186141
timebin,C3,1118,0,Ethanol,25.0,24.588506949020832,0.41149305097916766
timebin,C3,1119,0,Ethanol,62.5,68.51645984388074,6.016459843880739
timebin,C3,1120,3,Methane,175.0,182.9844206859346,7.9844206859345945
timebin,C3,1121,2,Ethylene,75.0,67.67709313987427,7.322906860125727
timebin,C3,1122,1,CO,225.0,213.42207208769366,11.577927912306336
timebin,C3,1123,2,Ethylene,25.0,23.343793753338126,1.656206246661874
timebin,C3,1124,2,Ethylene,37.5,36.10934372602253,1.39065627397747
timebin,C3,1125,2,Ethylene,25.0,22.373315596668014,2.6266844033319856
timebin,C3,1126,1,CO,250.0,247.7687259239572,2.2312740760428085
timebin,C3,1127,1,CO,175.0,169.369804072058,5.6301959279419975
timebin,C3,1128,3,Methane,150.0,151.38757740029774,1.3875774002977437
timebin,C3,1129,0,Ethanol,25.0,21.244485692312196,3.755514307687804
timebin,C3,1130,2,Ethylene,62.5,69.40653994857877,6.906539948578768
timebin,C3,1131,1,CO,150.0,146.09838437326215,3.9016156267378506
timebin,C3,1132,1,CO,150.0,165.32465008641432,15.324650086414323
timebin,C3,1133,2,Ethylene,50.0,44.0724188829013,5.927581117098697
timebin,C3,1134,3,Methane,25.0,25.0,0.0
timebin,C3,1135,0,Ethanol,87.5,89.08373750995396,1.5837375099539628
timebin,C3,1136,3,Methane,50.0,48.36798651885816,1.6320134811418399
timebin,C3,1137,0,Ethanol,75.0,79.02617989652894,4.026179896528944
timebin,C3,1138,2,Ethylene,50.0,50.14319908338081,0.14319908338080722
timebin,C3,1139,3,Methane,150.0,149.3913082399703,0.6086917600296999
timebin,C3,1140,3,Methane,225.0,229.50944865710332,4.50944865710332
timebin,C3,1141,0,Ethanol,37.5,46.386394762446926,8.886394762446926
timebin,C3,1142,3,Methane,150.0,140.91201419530418,9.087985804695819
timebin,C3,1143,0,Ethanol,37.5,37.652438256906386,0.15243825690638602
timebin,C3,1144,1,CO,50.0,42.78300645516744,7.216993544832562
timebin,C3,1145,1,CO,225.0,235.26835060898054,10.26835060898054
timebin,C3,1146,0,Ethanol,25.0,20.52053617217166,4.47946382782834
timebin,C3,1147,0,Ethanol,12.5,12.5,0.0
timebin,C3,1148,2,Ethylene,50.0,50.16058536637681,0.16058536637680731
timebin,C3,1149,0,Ethanol,100.0,105.1149330688876,5.114933068887595
timebin,C3,1150,1,CO,150.0,148.6046073010755,1.3953926989244962
timebin,C3,1151,2,Ethylene,25.0,28.43360619673257,3.433606196732569
timebin,C3,1152,0,Ethanol,25.0,25.637210385900946,0.6372103859009464
timebin,C3,1153,3,Methane,150.0,149.0376923151484,0.962307684851595
timebin,C3,1154,3,Methane,25.0,29.479390754262752,4.479390754262752
timebin,C3,1155,1,CO,225.0,212.39467567864943,12.605324321350565
timebin,C3,1156,2,Ethylene,37.5,38.54895775300769,1.0489577530076915
timebin,C3,1157,2,Ethylene,100.0,94.78409456888237,5.215905431117633
timebin,C3,1158,2,Ethylene,75.0,74.37019249568637,0.6298075043136322
timebin,C3,1159,2,Ethylene,50.0,52.164124310155614,2.1641243101556142
timebin,C3,1160,2,Ethylene,50.0,51.770060194471085,1.7700601944710854
timebin,C3,1161,1,CO,25.0,25.0,0.0
timebin,C3,1162,1,CO,250.0,241.26133884277422,8.738661157225778
timebin,C3,1163,2,Ethylene,12.5,12.5,0.0
timebin,C3,1164,1,CO,225.0,188.27746835093103,36.72253164906897
timebin,C3,1165,1,CO,200.0,199.71927229714262,0.28072770285737647
timebin,C3,1166,3,Methane,175.0,179.08709021111636,4.087090211116362
timebin,C3,1167,3,Methane,250.0,240.88560548038942,9.114394519610585
timebin,C3,1168,3,Methane,125.0,121.48640328745898,3.513596712541016
timebin,C3,1169,1,CO,175.0,188.47516944954688,13.475169449546883
timebin,C3,1170,3,Methane,200.0,201.56488186149105,1.5648818614910454
timebin,C3,1171,2,Ethylene,37.5,43.07606025783626,5.576060257836261
timebin,C3,1172,1,CO,75.0,73.73680964167752,1.2631903583224755
timebin,C3,1173,1,CO,125.0,135.01705596467764,10.017055964677638
timebin,C3,1174,0,Ethanol,87.5,97.32220203049016,9.82220203049016
timebin,C3,1175,2,Ethylene,62.5,70.83744906448213,8.33744906448213
timebin,C3,1176,3,Methane,150.0,147.96511712029184,2.0348828797081637
timebin,C3,1177,0,Ethanol,62.5,64.14514765970748,1.645147659707476
timebin,C3,1178,0,Ethanol,75.0,78.44894240223728,3.4489424022372788
timebin,C3,1179,2,Ethylene,112.5,95.17821482844562,17.32178517155438
timebin,C3,1180,2,Ethylene,125.0,125.0,0.0
timebin,C3,1181,3,Methane,175.0,171.9815754527666,3.018424547233394
timebin,C3,1182,0,Ethanol,87.5,90.70159387612475,3.201593876124747
timebin,C3,1183,2,Ethylene,112.5,109.01339685020692,3.4866031497930834
timebin,C3,1184,2,Ethylene,12.5,12.5,0.0
timebin,C3,1185,1,CO,100.0,93.23025763733892,6.769742362661077
timebin,C3,1186,0,Ethanol,37.5,37.57676334121061,0.0767633412106079
timebin,C3,1187,1,CO,250.0,242.54349798445378,7.456502015546221
timebin,C3,1188,3,Methane,25.0,26.41020576815297,1.41020576815297
timebin,C3,1189,3,Methane,100.0,102.41419406097656,2.4141940609765555
timebin,C3,1190,3,Methane,250.0,250.0,0.0
timebin,C3,1191,0,Ethanol,12.5,12.5,0.0
timebin,C3,1192,0,Ethanol,50.0,57.99774936675972,7.99774936675972
timebin,C3,1193,3,Methane,50.0,47.29686124857641,2.7031387514235874
timebin,C3,1194,3,Methane,25.0,25.14366202768678,0.14366202768677994
timebin,C3,1195,1,CO,250.0,250.0,0.0
timebin,C3,1196,0,Ethanol,87.5,83.57483057006716,3.9251694299328364
timebin,C3,1197,3,Methane,100.0,100.88021381822763,0.8802138182276309
timebin,C3,1198,0,Ethanol,25.0,26.60729019253558,1.6072901925355794
timebin,C3,1199,1,CO,50.0,62.61702487411975,12.61702487411975
timebin,C3,1200,1,CO,175.0,197.22089830629739,22.220898306297386
timebin,C3,1201,1,CO,225.0,215.6612483044283,9.338751695571688
timebin,C3,1202,0,Ethanol,12.5,12.5,0.0
timebin,C3,1203,2,Ethylene,50.0,46.49051316295778,3.5094868370422176
timebin,C3,1204,2,Ethylene,125.0,125.0,0.0
timebin,C3,1205,3,Methane,100.0,98.92604393456614,1.0739560654338618
timebin,C3,1206,0,Ethanol,25.0,26.98755514432263,1.9875551443226307
timebin,C3,1207,2,Ethylene,125.0,120.27391565661485,4.726084343385153
timebin,C3,1208,2,Ethylene,37.5,40.33057334374337,2.8305733437433673
timebin,C3,1209,2,Ethylene,112.5,110.40755352787886,2.0924464721211393
timebin,C3,1210,3,Methane,75.0,69.23268794874507,5.767312051254933
timebin,C3,1211,1,CO,100.0,106.4998272836743,6.499827283674307
timebin,C3,1212,2,Ethylene,100.0,91.31519911492617,8.684800885073827
timebin,C3,1213,1,CO,200.0,214.55166995500912,14.551669955009118
timebin,C3,1214,0,Ethanol,62.5,67.20480097175995,4.704800971759951
timebin,C3,1215,2,Ethylene,87.5,72.61573879483412,14.884261205165885
timebin,C3,1216,0,Ethanol,62.5,66.01851998564968,3.518519985649675
timebin,C3,1217,1,CO,75.0,71.29155711811882,3.708442881881183
timebin,C3,1218,0,Ethanol,75.0,81.01018957276618,6.01018957276618
timebin,C3,1219,1,CO,75.0,77.77831491504628,2.7783149150462805
timebin,C3,1220,1,CO,175.0,163.2585781738413,11.7414218261587
timebin,C3,1221,2,Ethylene,62.5,60.994063896430255,1.505936103569745
timebin,C3,1222,0,Ethanol,12.5,12.5,0.0
timebin,C3,1223,2,Ethylene,50.0,44.692384742708995,5.307615257291005
timebin,C3,1224,2,Ethylene,62.5,68.02007266835624,5.520072668356235
timebin,C3,1225,3,Methane,100.0,98.69967834549986,1.300321654500138
timebin,C3,1226,2,Ethylene,112.5,125.0,12.5
timebin,C3,1227,1,CO,50.0,40.33061352356083,9.669386476439172
timebin,C3,1228,1,CO,75.0,84.7349993069226,9.734999306922603
timebin,C3,1229,2,Ethylene,25.0,39.068463406881975,14.068463406881975
timebin,C3,1230,1,CO,225.0,219.23368712158543,5.766312878414567
timebin,C3,1231,1,CO,175.0,159.89077550514702,15.109224494852981
timebin,C3,1232,0,Ethanol,50.0,56.93509924086128,6.935099240861277
timebin,C3,1233,2,Ethylene,37.5,41.4030394624238,3.9030394624237985
timebin,C3,1234,1,CO,175.0,172.6513835399305,2.3486164600695076
timebin,C3,1235,3,Methane,75.0,76.83966990561058,1.8396699056105774
timebin,C3,1236,3,Methane,25.0,27.28412899480932,2.2841289948093184
timebin,C3,1237,2,Ethylene,37.5,37.967105136872036,0.4671051368720356
timebin,C3,1238,1,CO,100.0,108.00125519192626,8.001255191926262
timebin,C3,1239,3,Methane,50.0,47.882140689345974,2.117859310654026
timebin,C3,1240,1,CO,75.0,69.86098967249956,5.1390103275004435
timebin,C3,1241,2,Ethylene,50.0,53.0487961413196,3.048796141319599
timebin,C3,1242,1,CO,100.0,99.25768277525762,0.7423172247423793
timebin,C3,1243,0,Ethanol,25.0,23.853941197345037,1.146058802654963
timebin,C3,1244,3,Methane,50.0,49.31860207043563,0.6813979295643691
timebin,C3,1245,1,CO,250.0,232.42801224938205,17.57198775061795
timebin,C3,1246,3,Methane,225.0,230.20074492295154,5.200744922951543
timebin,C3,1247,3,Methane,225.0,220.63247035402784,4.367529645972155
timebin,C3,1248,0,Ethanol,87.5,99.1950736469914,11.695073646991403
timebin,C3,1249,2,Ethylene,62.5,67.56169857650215,5.0616985765021525
timebin,C3,1250,3,Methane,175.0,153.1969023845002,21.80309761549981
timebin,C3,1251,0,Ethanol,87.5,85.97470548915489,1.5252945108451144
timebin,C3,1252,3,Methane,100.0,99.76130750915729,0.23869249084270905
timebin,C3,1253,3,Methane,125.0,117.59645769689645,7.403542303103549
timebin,C3,1254,3,Methane,75.0,76.8116447621477,1.8116447621476937
timebin,C3,1255,0,Ethanol,125.0,124.01071861867212,0.9892813813278849
timebin,C3,1256,3,Methane,100.0,100.56652698930887,0.5665269893088691
timebin,C3,1257,0,Ethanol,87.5,92.3281325682745,4.828132568274498
timebin,C3,1258,3,Methane,225.0,214.94156014957562,10.058439850424378
timebin,C3,1259,3,Methane,125.0,127.09771942137812,2.097719421378116
timebin,C3,1260,2,Ethylene,75.0,76.88865935203849,1.8886593520384878
timebin,C3,1262,1,CO,100.0,97.51658784693427,2.4834121530657285
timebin,C3,1263,3,Methane,125.0,122.02137660297143,2.9786233970285707
timebin,C3,1264,0,Ethanol,12.5,12.5,0.0
timebin,C3,1265,3,Methane,50.0,47.946788493299806,2.053211506700194
timebin,C3,1266,1,CO,50.0,46.94284737530401,3.0571526246959877
timebin,C3,1267,0,Ethanol,62.5,67.23377414742293,4.733774147422935
timebin,C3,1268,3,Methane,100.0,99.47644387861196,0.5235561213880402
timebin,C3,1269,1,CO,100.0,100.85018766424392,0.8501876642439186
timebin,C3,1270,0,Ethanol,50.0,60.58736188115902,10.587361881159019
timebin,C3,1271,3,Methane,200.0,191.61507652199592,8.384923478004083
timebin,C3,1272,1,CO,125.0,134.10078136777642,9.10078136777642
timebin,C3,1273,3,Methane,175.0,191.98934166091476,16.98934166091476
timebin,C3,1274,1,CO,175.0,173.4682835849713,1.5317164150287113
timebin,C3,1275,1,CO,225.0,227.77577412388482,2.7757741238848155
timebin,C3,1276,3,Methane,100.0,100.81172352589896,0.8117235258989552
timebin,C3,1277,0,Ethanol,50.0,53.0111219522258,3.0111219522257997
timebin,C3,1278,2,Ethylene,12.5,12.5,0.0
timebin,C3,1279,2,Ethylene,100.0,105.59856982401219,5.598569824012188
timebin,C3,1280,2,Ethylene,125.0,124.60602087427284,0.39397912572715654
timebin,C3,1281,1,CO,225.0,211.31878467374293,13.681215326257075
timebin,C3,1282,3,Methane,100.0,101.4624413752026,1.4624413752026015
timebin,C3,1283,2,Ethylene,75.0,79.5021406781951,4.502140678195104
timebin,C3,1284,1,CO,225.0,213.62991832115574,11.370081678844258
timebin,C3,1285,0,Ethanol,62.5,65.51841858992678,3.0184185899267817
timebin,C3,1286,0,Ethanol,12.5,12.5,0.0
timebin,C3,1287,1,CO,25.0,25.0,0.0
timebin,C3,1288,3,Methane,200.0,208.23226910216195,8.23226910216195
timebin,C3,1289,2,Ethylene,125.0,104.73915582109488,20.260844178905117
timebin,C3,1290,1,CO,50.0,56.31978493025898,6.319784930258983
timebin,C3,1291,0,Ethanol,25.0,25.470546058657497,0.4705460586574972
timebin,C3,1292,1,CO,150.0,168.5165298272146,18.51652982721461
timebin,C3,1293,1,CO,50.0,42.972847892220855,7.027152107779145
timebin,C3,1294,0,Ethanol,125.0,119.51821325339799,5.481786746602012
timebin,C3,1295,1,CO,150.0,144.54333588070466,5.45666411929534
timebin,C3,1296,1,CO,25.0,25.0,0.0
timebin,C3,1297,3,Methane,50.0,48.107700470916846,1.8922995290831537
timebin,C3,1298,0,Ethanol,37.5,41.68849610764283,4.188496107642827
timebin,C3,1299,3,Methane,125.0,127.58764082610007,2.5876408261000705
timebin,C3,1300,3,Methane,25.0,28.28971466905802,3.2897146690580215
timebin,C3,1301,3,Methane,225.0,220.91134817650527,4.088651823494729
timebin,C3,1302,0,Ethanol,87.5,86.55987704703504,0.9401229529649555
timebin,C3,1303,0,Ethanol,37.5,50.343383457081714,12.843383457081714
timebin,C3,1304,2,Ethylene,12.5,13.568978036327195,1.068978036327195
timebin,C3,1305,2,Ethylene,12.5,12.5,0.0
timebin,C3,1306,0,Ethanol,112.5,106.22755341651921,6.272446583480786
timebin,C3,1307,0,Ethanol,125.0,121.83876074389323,3.161239256106768
timebin,C3,1308,3,Methane,125.0,128.007672911294,3.0076729112940086
timebin,C3,1309,3,Methane,75.0,86.79890225044873,11.798902250448734
timebin,C3,1310,3,Methane,125.0,120.54682157381602,4.453178426183982
timebin,C3,1311,1,CO,225.0,228.6845635375989,3.6845635375989048
timebin,C3,1312,0,Ethanol,87.5,88.73260790334325,1.2326079033432507
timebin,C3,1313,1,CO,25.0,33.369403463848144,8.369403463848144
timebin,C3,1314,3,Methane,100.0,96.87797836656472,3.1220216334352813
timebin,C3,1315,3,Methane,250.0,239.45605692160325,10.543943078396751
timebin,C3,1316,2,Ethylene,62.5,65.17113142384892,2.6711314238489194
timebin,C3,1317,1,CO,50.0,59.48314526210697,9.483145262106973
timebin,C3,1318,0,Ethanol,75.0,78.10217908303814,3.1021790830381377
timebin,C3,1319,2,Ethylene,62.5,69.58885291672777,7.088852916727774
timebin,C3,1320,2,Ethylene,87.5,87.75789135227484,0.2578913522748394
timebin,C3,1321,0,Ethanol,62.5,65.12494132423205,2.6249413242320543
timebin,C3,1322,3,Methane,125.0,128.70472008445117,3.704720084451168
timebin,C3,1323,1,CO,200.0,198.8243080937777,1.175691906222312
timebin,C3,1324,2,Ethylene,37.5,38.034163627821435,0.5341636278214352
timebin,C3,1325,0,Ethanol,75.0,74.55948261502047,0.44051738497952897
timebin,C3,1326,0,Ethanol,87.5,79.51549814174645,7.984501858253552
timebin,C3,1327,2,Ethylene,62.5,61.23381478798957,1.266185212010427
timebin,C3,1328,2,Ethylene,75.0,76.80151099370153,1.8015109937015268
timebin,C3,1329,0,Ethanol,125.0,116.69213239082785,8.307867609172149
timebin,C3,1330,1,CO,150.0,150.71663370740177,0.716633707401769
timebin,C3,1331,1,CO,125.0,125.34969713938338,0.3496971393833803
timebin,C3,1332,2,Ethylene,87.5,93.19262718932302,5.692627189323019
timebin,C3,1333,0,Ethanol,37.5,39.69172624266845,2.1917262426684516
timebin,C3,1334,0,Ethanol,125.0,117.93853619757681,7.061463802423191
timebin,C3,1335,2,Ethylene,125.0,125.0,0.0
timebin,C3,1336,2,Ethylene,125.0,120.74042910204088,4.259570897959122
timebin,C3,1337,2,Ethylene,112.5,111.57564454348415,0.9243554565158547
timebin,C3,1338,2,Ethylene,62.5,64.0592588309906,1.5592588309906006
timebin,C3,1339,0,Ethanol,62.5,60.062792007933695,2.4372079920663055
timebin,C3,1340,0,Ethanol,12.5,12.5,0.0
timebin,C3,1341,2,Ethylene,25.0,25.764791017330822,0.7647910173308219
timebin,C3,1342,2,Ethylene,75.0,78.46073145619927,3.4607314561992695
timebin,C3,1343,2,Ethylene,112.5,110.25384022578697,2.2461597742130266
timebin,C3,1344,1,CO,125.0,142.75658655013964,17.756586550139644
timebin,C3,1345,2,Ethylene,112.5,106.36242459074298,6.137575409257025
timebin,C3,1346,0,Ethanol,37.5,45.20447058063816,7.704470580638159
timebin,C3,1347,3,Methane,125.0,127.56215333233169,2.5621533323316896
timebin,C3,1348,0,Ethanol,25.0,23.876654966259988,1.1233450337400122
timebin,C3,1349,0,Ethanol,12.5,12.5,0.0
timebin,C3,1350,2,Ethylene,62.5,65.15261593918125,2.6526159391812456
timebin,C3,1351,3,Methane,50.0,49.26036678494387,0.7396332150561307
timebin,C3,1352,3,Methane,250.0,239.90228972972125,10.097710270278753
timebin,C3,1353,3,Methane,200.0,198.51711233208985,1.4828876679101484
timebin,C3,1354,0,Ethanol,25.0,38.915203026525866,13.915203026525866
timebin,C3,1355,2,Ethylene,50.0,43.976633179528946,6.023366820471054
timebin,C3,1356,3,Methane,75.0,75.96918008637783,0.9691800863778326
timebin,C3,1357,2,Ethylene,12.5,12.5,0.0
timebin,C3,1358,1,CO,75.0,67.2929180778459,7.707081922154103
timebin,C3,1359,0,Ethanol,100.0,98.79028780014956,1.2097121998504434
timebin,C3,1360,2,Ethylene,125.0,120.66606894645115,4.333931053548852
timebin,C3,1361,2,Ethylene,12.5,12.5,0.0
timebin,C3,1362,2,Ethylene,75.0,83.32575357790242,8.325753577902418
timebin,C3,1363,1,CO,125.0,137.31881615726834,12.318816157268344
timebin,C3,1364,2,Ethylene,25.0,27.4501102091725,2.4501102091725
timebin,C3,1365,1,CO,200.0,213.074703722394,13.074703722393991
timebin,C3,1366,1,CO,125.0,140.42879737298563,15.428797372985628
timebin,C3,1367,1,CO,25.0,25.0,0.0
timebin,C3,1368,1,CO,125.0,107.44158444726924,17.558415552730764
