filename,client_id,unit_id,gas_code,gas,gas_type,class_label,classification_label,concentration_code,concentration,repeat_id,phase_label,regression_label,channel,timeaware_response_legacy_G0_relative_rmse,legacy_response_timeaware_G0_relative_rmse
B3_GEa_F010_R1.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,1,early,"[12.5, 0.0, 0.0, 0.0]",7,3.864860012104547e-05,3.9146914903351464e-05
B3_GEa_F010_R2.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,2,middle,"[12.5, 0.0, 0.0, 0.0]",0,5.242464630281447e-05,5.244907935047389e-05
B3_GEa_F010_R2.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,2,middle,"[12.5, 0.0, 0.0, 0.0]",1,2.3777864770433545e-05,2.3776679433035204e-05
B3_GEa_F010_R2.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,2,middle,"[12.5, 0.0, 0.0, 0.0]",2,5.972201255170446e-05,5.9822670114065655e-05
B3_GEa_F010_R2.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,2,middle,"[12.5, 0.0, 0.0, 0.0]",3,0.00011048040881097896,0.0001110904633022214
B3_GEa_F010_R2.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,2,middle,"[12.5, 0.0, 0.0, 0.0]",4,1.2984539836980829e-05,1.3013987848683988e-05
B3_GEa_F010_R2.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,2,middle,"[12.5, 0.0, 0.0, 0.0]",5,0.00010341709791145236,0.00010341395059537652
B3_GEa_F010_R2.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,2,middle,"[12.5, 0.0, 0.0, 0.0]",6,7.825085770104856e-05,7.843156731532004e-05
B3_GEa_F010_R2.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,2,middle,"[12.5, 0.0, 0.0, 0.0]",7,6.775919161179207e-06,6.858923686165785e-06
B3_GEa_F010_R3.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,3,middle,"[12.5, 0.0, 0.0, 0.0]",0,1.3006588843768586e-05,1.3009558991531366e-05
B3_GEa_F010_R3.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,3,middle,"[12.5, 0.0, 0.0, 0.0]",1,1.00320764268385e-05,1.0030186743260917e-05
B3_GEa_F010_R3.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,3,middle,"[12.5, 0.0, 0.0, 0.0]",2,2.8716302928361433e-05,2.8748696371895454e-05
B3_GEa_F010_R3.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,3,middle,"[12.5, 0.0, 0.0, 0.0]",3,5.380487440633422e-05,5.414665074225151e-05
B3_GEa_F010_R3.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,3,middle,"[12.5, 0.0, 0.0, 0.0]",4,7.75625837630754e-05,7.766708717247134e-05
B3_GEa_F010_R3.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,3,middle,"[12.5, 0.0, 0.0, 0.0]",5,9.200409558450892e-05,9.199613167736096e-05
B3_GEa_F010_R3.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,3,middle,"[12.5, 0.0, 0.0, 0.0]",6,9.599512785997404e-05,9.61565676130439e-05
B3_GEa_F010_R3.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,3,middle,"[12.5, 0.0, 0.0, 0.0]",7,9.032372392178174e-05,9.14766572808141e-05
B3_GEa_F010_R4.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,4,late,"[12.5, 0.0, 0.0, 0.0]",0,2.1681532866568034e-05,2.168649017466392e-05
B3_GEa_F010_R4.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,4,late,"[12.5, 0.0, 0.0, 0.0]",1,1.015690946108765e-06,1.0156168258862129e-06
B3_GEa_F010_R4.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,4,late,"[12.5, 0.0, 0.0, 0.0]",2,6.240254893721284e-05,6.24455166017574e-05
B3_GEa_F010_R4.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,4,late,"[12.5, 0.0, 0.0, 0.0]",3,2.0702077028962753e-05,2.0793724314428526e-05
B3_GEa_F010_R4.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,4,late,"[12.5, 0.0, 0.0, 0.0]",4,2.9338674607770107e-05,2.9365800442663947e-05
B3_GEa_F010_R4.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,4,late,"[12.5, 0.0, 0.0, 0.0]",5,6.636962606152374e-05,6.636871689878045e-05
B3_GEa_F010_R4.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,4,late,"[12.5, 0.0, 0.0, 0.0]",6,2.792915700356714e-05,2.7956793613388887e-05
B3_GEa_F010_R4.txt,3,3,Ea,ethanol,ethanol,0,0,010,12.5,4,late,"[12.5, 0.0, 0.0, 0.0]",7,6.194367835648694e-05,6.252517773354276e-05
B3_GEa_F020_R1.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,1,early,"[25.0, 0.0, 0.0, 0.0]",0,1.2601818731026658e-05,1.262847778837848e-05
B3_GEa_F020_R1.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,1,early,"[25.0, 0.0, 0.0, 0.0]",1,6.444084188709766e-05,6.44459199384489e-05
B3_GEa_F020_R1.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,1,early,"[25.0, 0.0, 0.0, 0.0]",2,2.6662363516192384e-05,2.6747727359874513e-05
B3_GEa_F020_R1.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,1,early,"[25.0, 0.0, 0.0, 0.0]",3,9.08015025718838e-05,9.13541237453082e-05
B3_GEa_F020_R1.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,1,early,"[25.0, 0.0, 0.0, 0.0]",4,0.00012223774878767198,0.00012319746907225719
B3_GEa_F020_R1.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,1,early,"[25.0, 0.0, 0.0, 0.0]",5,7.798409766130556e-05,7.798323399357762e-05
B3_GEa_F020_R1.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,1,early,"[25.0, 0.0, 0.0, 0.0]",6,2.0547820005821988e-05,2.0643513007351638e-05
B3_GEa_F020_R1.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,1,early,"[25.0, 0.0, 0.0, 0.0]",7,5.00621264659774e-05,5.078775745217674e-05
B3_GEa_F020_R2.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,2,middle,"[25.0, 0.0, 0.0, 0.0]",0,2.5570302136048694e-05,2.5594274052418833e-05
B3_GEa_F020_R2.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,2,middle,"[25.0, 0.0, 0.0, 0.0]",1,4.094838506740413e-05,4.095287218895779e-05
B3_GEa_F020_R2.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,2,middle,"[25.0, 0.0, 0.0, 0.0]",2,3.504559318468983e-05,3.513713064352041e-05
B3_GEa_F020_R2.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,2,middle,"[25.0, 0.0, 0.0, 0.0]",3,7.821421950478656e-05,7.885191027632847e-05
B3_GEa_F020_R2.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,2,middle,"[25.0, 0.0, 0.0, 0.0]",4,7.743975182475424e-06,7.770581455815474e-06
B3_GEa_F020_R2.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,2,middle,"[25.0, 0.0, 0.0, 0.0]",5,3.8236181991735326e-05,3.823861115138683e-05
B3_GEa_F020_R2.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,2,middle,"[25.0, 0.0, 0.0, 0.0]",6,5.049633858078773e-05,5.0670495915612985e-05
B3_GEa_F020_R2.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,2,middle,"[25.0, 0.0, 0.0, 0.0]",7,2.215632631384707e-06,2.2466724420206255e-06
B3_GEa_F020_R3.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,3,middle,"[25.0, 0.0, 0.0, 0.0]",0,4.5458856242018115e-05,4.549381423596389e-05
B3_GEa_F020_R3.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,3,middle,"[25.0, 0.0, 0.0, 0.0]",1,6.239047073072432e-05,6.240806109286016e-05
B3_GEa_F020_R3.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,3,middle,"[25.0, 0.0, 0.0, 0.0]",2,0.00010894354454143368,0.0001091609839937983
B3_GEa_F020_R3.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,3,middle,"[25.0, 0.0, 0.0, 0.0]",3,8.159715352334456e-06,8.231031227502083e-06
B3_GEa_F020_R3.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,3,middle,"[25.0, 0.0, 0.0, 0.0]",4,3.04178446749995e-05,3.049106395508561e-05
B3_GEa_F020_R3.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,3,middle,"[25.0, 0.0, 0.0, 0.0]",5,4.1743073290691614e-05,4.175013257651397e-05
B3_GEa_F020_R3.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,3,middle,"[25.0, 0.0, 0.0, 0.0]",6,2.3733901992616897e-05,2.3799892047069408e-05
B3_GEa_F020_R3.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,3,middle,"[25.0, 0.0, 0.0, 0.0]",7,8.472666726184224e-06,8.595061135562771e-06
B3_GEa_F020_R4.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,4,late,"[25.0, 0.0, 0.0, 0.0]",0,5.4451553124940325e-05,5.449692357112284e-05
B3_GEa_F020_R4.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,4,late,"[25.0, 0.0, 0.0, 0.0]",1,5.860470670528582e-05,5.86172349293784e-05
B3_GEa_F020_R4.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,4,late,"[25.0, 0.0, 0.0, 0.0]",2,2.7885126193171086e-06,2.7930767934207107e-06
B3_GEa_F020_R4.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,4,late,"[25.0, 0.0, 0.0, 0.0]",3,3.531254833962019e-07,3.558330974130192e-07
B3_GEa_F020_R4.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,4,late,"[25.0, 0.0, 0.0, 0.0]",4,2.0614900006593973e-05,2.0655008652063737e-05
B3_GEa_F020_R4.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,4,late,"[25.0, 0.0, 0.0, 0.0]",5,1.3376394732322348e-05,1.3372375252408865e-05
B3_GEa_F020_R4.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,4,late,"[25.0, 0.0, 0.0, 0.0]",6,0.00010190488079630616,0.00010211167426697023
B3_GEa_F020_R4.txt,3,3,Ea,ethanol,ethanol,0,0,020,25.0,4,late,"[25.0, 0.0, 0.0, 0.0]",7,6.128484177261928e-05,6.214523217511419e-05
B3_GEa_F030_R1.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,1,early,"[37.5, 0.0, 0.0, 0.0]",0,3.361383682447575e-05,3.3696074543180606e-05
B3_GEa_F030_R1.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,1,early,"[37.5, 0.0, 0.0, 0.0]",1,8.172581985732404e-06,8.172643813702671e-06
B3_GEa_F030_R1.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,1,early,"[37.5, 0.0, 0.0, 0.0]",2,5.9763147763199554e-05,5.998998134738548e-05
B3_GEa_F030_R1.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,1,early,"[37.5, 0.0, 0.0, 0.0]",3,4.8237294073612296e-05,4.8575654090262586e-05
B3_GEa_F030_R1.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,1,early,"[37.5, 0.0, 0.0, 0.0]",4,0.00011777072186579788,0.00011882254869113044
B3_GEa_F030_R1.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,1,early,"[37.5, 0.0, 0.0, 0.0]",5,3.08683297787079e-05,3.087130977575975e-05
B3_GEa_F030_R1.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,1,early,"[37.5, 0.0, 0.0, 0.0]",6,7.667485858654297e-06,7.709352703509296e-06
B3_GEa_F030_R1.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,1,early,"[37.5, 0.0, 0.0, 0.0]",7,0.00010850921611805587,0.00011012981795141903
B3_GEa_F030_R2.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,2,middle,"[37.5, 0.0, 0.0, 0.0]",0,8.746862242588386e-05,8.756090514180886e-05
B3_GEa_F030_R2.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,2,middle,"[37.5, 0.0, 0.0, 0.0]",1,5.019201363541302e-05,5.019915840689028e-05
B3_GEa_F030_R2.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,2,middle,"[37.5, 0.0, 0.0, 0.0]",2,2.9611388427213633e-05,2.9702758655272418e-05
B3_GEa_F030_R2.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,2,middle,"[37.5, 0.0, 0.0, 0.0]",3,1.1797882323619515e-05,1.190447080019434e-05
B3_GEa_F030_R2.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,2,middle,"[37.5, 0.0, 0.0, 0.0]",4,1.933119354015244e-05,1.9413391805068643e-05
B3_GEa_F030_R2.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,2,middle,"[37.5, 0.0, 0.0, 0.0]",5,5.3862967701402355e-05,5.3869358390357676e-05
B3_GEa_F030_R2.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,2,middle,"[37.5, 0.0, 0.0, 0.0]",6,4.371953702528992e-06,4.390161857761438e-06
B3_GEa_F030_R2.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,2,middle,"[37.5, 0.0, 0.0, 0.0]",7,2.394593790990043e-05,2.4290039488040085e-05
B3_GEa_F030_R3.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,3,middle,"[37.5, 0.0, 0.0, 0.0]",0,9.183080061376184e-05,9.190842470194194e-05
B3_GEa_F030_R3.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,3,middle,"[37.5, 0.0, 0.0, 0.0]",1,2.6002222156579956e-05,2.600139472410947e-05
B3_GEa_F030_R3.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,3,middle,"[37.5, 0.0, 0.0, 0.0]",2,1.63630292119677e-05,1.6403203966268217e-05
B3_GEa_F030_R3.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,3,middle,"[37.5, 0.0, 0.0, 0.0]",3,6.105567535551423e-06,6.167742810034736e-06
B3_GEa_F030_R3.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,3,middle,"[37.5, 0.0, 0.0, 0.0]",4,0.00010090485744719854,0.00010120488020866767
B3_GEa_F030_R3.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,3,middle,"[37.5, 0.0, 0.0, 0.0]",5,9.210001332926265e-05,9.208592867091434e-05
B3_GEa_F030_R3.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,3,middle,"[37.5, 0.0, 0.0, 0.0]",6,8.682227531428689e-05,8.711767459718859e-05
B3_GEa_F030_R3.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,3,middle,"[37.5, 0.0, 0.0, 0.0]",7,7.7315848274819e-05,7.849759128723188e-05
B3_GEa_F030_R4.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,4,late,"[37.5, 0.0, 0.0, 0.0]",0,3.461170175233618e-05,3.4632735558556694e-05
B3_GEa_F030_R4.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,4,late,"[37.5, 0.0, 0.0, 0.0]",1,7.627928284364195e-05,7.627544368230645e-05
B3_GEa_F030_R4.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,4,late,"[37.5, 0.0, 0.0, 0.0]",2,1.6601935714360827e-06,1.6631478361564213e-06
B3_GEa_F030_R4.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,4,late,"[37.5, 0.0, 0.0, 0.0]",3,4.3486282433973226e-05,4.3897043323689623e-05
B3_GEa_F030_R4.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,4,late,"[37.5, 0.0, 0.0, 0.0]",4,6.83331321315098e-05,6.84940505454233e-05
B3_GEa_F030_R4.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,4,late,"[37.5, 0.0, 0.0, 0.0]",5,2.4772464961588253e-05,2.4772770032431488e-05
B3_GEa_F030_R4.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,4,late,"[37.5, 0.0, 0.0, 0.0]",6,7.616819023185595e-05,7.635487372550602e-05
B3_GEa_F030_R4.txt,3,3,Ea,ethanol,ethanol,0,0,030,37.5,4,late,"[37.5, 0.0, 0.0, 0.0]",7,0.00010237245216547416,0.00010390281481548746
B3_GEa_F040_R1.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,1,early,"[50.0, 0.0, 0.0, 0.0]",0,1.8154683612761287e-05,1.8207726611666055e-05
B3_GEa_F040_R1.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,1,early,"[50.0, 0.0, 0.0, 0.0]",1,6.666418972226508e-05,6.666888909024097e-05
B3_GEa_F040_R1.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,1,early,"[50.0, 0.0, 0.0, 0.0]",2,3.205722129252897e-05,3.219984802448532e-05
B3_GEa_F040_R1.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,1,early,"[50.0, 0.0, 0.0, 0.0]",3,5.5095503376776175e-05,5.55486389070696e-05
B3_GEa_F040_R1.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,1,early,"[50.0, 0.0, 0.0, 0.0]",4,0.00013879931043201727,0.00014020004569164382
B3_GEa_F040_R1.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,1,early,"[50.0, 0.0, 0.0, 0.0]",5,9.635952417294788e-05,9.636346427348032e-05
B3_GEa_F040_R1.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,1,early,"[50.0, 0.0, 0.0, 0.0]",6,0.00018420231783375474,0.00018537526972955382
B3_GEa_F040_R1.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,1,early,"[50.0, 0.0, 0.0, 0.0]",7,1.382915361213756e-05,1.4042861758523787e-05
B3_GEa_F040_R2.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,2,middle,"[50.0, 0.0, 0.0, 0.0]",0,0.00018997775026956596,0.0001902503095563014
B3_GEa_F040_R2.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,2,middle,"[50.0, 0.0, 0.0, 0.0]",1,2.7745746806414306e-05,2.7750451591104454e-05
B3_GEa_F040_R2.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,2,middle,"[50.0, 0.0, 0.0, 0.0]",2,3.65488964394082e-06,3.6687616027714863e-06
B3_GEa_F040_R2.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,2,middle,"[50.0, 0.0, 0.0, 0.0]",3,5.307204768394146e-05,5.3607728293529525e-05
B3_GEa_F040_R2.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,2,middle,"[50.0, 0.0, 0.0, 0.0]",4,4.989978952701258e-05,5.0166769287455766e-05
B3_GEa_F040_R2.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,2,middle,"[50.0, 0.0, 0.0, 0.0]",5,0.00015691910644009995,0.00015694483483979463
B3_GEa_F040_R2.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,2,middle,"[50.0, 0.0, 0.0, 0.0]",6,9.77083928687659e-07,9.820645784463744e-07
B3_GEa_F040_R2.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,2,middle,"[50.0, 0.0, 0.0, 0.0]",7,0.00011964056538132718,0.00012144277550897222
B3_GEa_F040_R3.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,3,middle,"[50.0, 0.0, 0.0, 0.0]",0,2.0674249086619663e-05,2.06927540213272e-05
B3_GEa_F040_R3.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,3,middle,"[50.0, 0.0, 0.0, 0.0]",1,5.491482804616015e-06,5.492247364387132e-06
B3_GEa_F040_R3.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,3,middle,"[50.0, 0.0, 0.0, 0.0]",2,7.728886883049932e-05,7.750883329417944e-05
B3_GEa_F040_R3.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,3,middle,"[50.0, 0.0, 0.0, 0.0]",3,7.884147249708109e-05,7.971560562344697e-05
B3_GEa_F040_R3.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,3,middle,"[50.0, 0.0, 0.0, 0.0]",4,0.00011844623096188796,0.00011888168695119802
B3_GEa_F040_R3.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,3,middle,"[50.0, 0.0, 0.0, 0.0]",5,6.781980147232668e-05,6.783000412482325e-05
B3_GEa_F040_R3.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,3,middle,"[50.0, 0.0, 0.0, 0.0]",6,3.8600940775413914e-05,3.875756396166798e-05
B3_GEa_F040_R3.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,3,middle,"[50.0, 0.0, 0.0, 0.0]",7,5.018039917192403e-05,5.095716201097965e-05
B3_GEa_F040_R4.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,4,late,"[50.0, 0.0, 0.0, 0.0]",0,2.9117673934804436e-05,2.91386486824366e-05
B3_GEa_F040_R4.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,4,late,"[50.0, 0.0, 0.0, 0.0]",1,3.64497222439383e-05,3.644928930163692e-05
B3_GEa_F040_R4.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,4,late,"[50.0, 0.0, 0.0, 0.0]",2,2.6449872179330925e-05,2.6505954546788757e-05
B3_GEa_F040_R4.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,4,late,"[50.0, 0.0, 0.0, 0.0]",3,2.5271059144738676e-05,2.5533224679028814e-05
B3_GEa_F040_R4.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,4,late,"[50.0, 0.0, 0.0, 0.0]",4,1.5683374412787834e-05,1.572837942229091e-05
B3_GEa_F040_R4.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,4,late,"[50.0, 0.0, 0.0, 0.0]",5,2.3378272749870556e-05,2.3381905611053093e-05
B3_GEa_F040_R4.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,4,late,"[50.0, 0.0, 0.0, 0.0]",6,2.1454344065123687e-05,2.1520325383616814e-05
B3_GEa_F040_R4.txt,3,3,Ea,ethanol,ethanol,0,0,040,50.0,4,late,"[50.0, 0.0, 0.0, 0.0]",7,3.689715114137016e-05,3.744104358201614e-05
B3_GEa_F050_R1.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,1,early,"[62.5, 0.0, 0.0, 0.0]",0,8.128297622136362e-05,8.155882678951881e-05
B3_GEa_F050_R1.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,1,early,"[62.5, 0.0, 0.0, 0.0]",1,5.833248810163912e-05,5.8347421834857445e-05
B3_GEa_F050_R1.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,1,early,"[62.5, 0.0, 0.0, 0.0]",2,3.17664579123273e-05,3.192516176393676e-05
B3_GEa_F050_R1.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,1,early,"[62.5, 0.0, 0.0, 0.0]",3,1.089009177288805e-05,1.0982168073052862e-05
B3_GEa_F050_R1.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,1,early,"[62.5, 0.0, 0.0, 0.0]",4,0.00014377228282810587,0.00014530542296381534
B3_GEa_F050_R1.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,1,early,"[62.5, 0.0, 0.0, 0.0]",5,1.668536264845135e-05,1.6689442972678367e-05
B3_GEa_F050_R1.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,1,early,"[62.5, 0.0, 0.0, 0.0]",6,4.817748388622225e-05,4.851364495366135e-05
B3_GEa_F050_R1.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,1,early,"[62.5, 0.0, 0.0, 0.0]",7,8.124341216856837e-05,8.250829432495334e-05
B3_GEa_F050_R2.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,2,middle,"[62.5, 0.0, 0.0, 0.0]",0,6.833652178306478e-05,6.843700933801008e-05
B3_GEa_F050_R2.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,2,middle,"[62.5, 0.0, 0.0, 0.0]",1,1.5824705510339382e-05,1.5825411680403988e-05
B3_GEa_F050_R2.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,2,middle,"[62.5, 0.0, 0.0, 0.0]",2,7.676088291314063e-06,7.707839711184866e-06
B3_GEa_F050_R2.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,2,middle,"[62.5, 0.0, 0.0, 0.0]",3,0.00010905876785755831,0.00011024178464317677
B3_GEa_F050_R2.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,2,middle,"[62.5, 0.0, 0.0, 0.0]",4,3.8386015808368837e-05,3.8612265394442095e-05
B3_GEa_F050_R2.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,2,middle,"[62.5, 0.0, 0.0, 0.0]",5,3.0042988380592046e-05,3.0046041908913002e-05
B3_GEa_F050_R2.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,2,middle,"[62.5, 0.0, 0.0, 0.0]",6,3.40892531528609e-05,3.4279949775007355e-05
B3_GEa_F050_R2.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,2,middle,"[62.5, 0.0, 0.0, 0.0]",7,6.428903808581409e-06,6.526749970909348e-06
B3_GEa_F050_R3.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,3,middle,"[62.5, 0.0, 0.0, 0.0]",0,7.920669559511197e-05,7.959241970522902e-05
B3_GEa_F050_R3.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,3,middle,"[62.5, 0.0, 0.0, 0.0]",1,4.882650944660974e-06,4.884128084605092e-06
B3_GEa_F050_R3.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,3,middle,"[62.5, 0.0, 0.0, 0.0]",2,3.5756773721479865e-05,3.629349476085399e-05
B3_GEa_F050_R3.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,3,middle,"[62.5, 0.0, 0.0, 0.0]",3,1.3642867601476626e-05,1.4408787088511465e-05
B3_GEa_F050_R3.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,3,middle,"[62.5, 0.0, 0.0, 0.0]",4,1.5013336576869904e-05,1.530822313610116e-05
B3_GEa_F050_R3.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,3,middle,"[62.5, 0.0, 0.0, 0.0]",5,6.717615637835317e-05,6.723880897935118e-05
B3_GEa_F050_R3.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,3,middle,"[62.5, 0.0, 0.0, 0.0]",6,9.16878227125443e-06,9.365209604713358e-06
B3_GEa_F050_R3.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,3,middle,"[62.5, 0.0, 0.0, 0.0]",7,7.352221865666277e-05,7.881464858937274e-05
B3_GEa_F050_R4.txt,3,3,Ea,ethanol,ethanol,0,0,050,62.5,4,late,"[62.5, 0.0, 0.0, 0.0]",0,4.425006796785119e-05,4.429441016053766e-05
