filename,client_id,unit_id,gas_code,gas,gas_type,class_label,classification_label,concentration_code,concentration,repeat_id,phase_label,regression_label,channel,legacy_G0,timeaware_G0,absolute_difference,relative_difference_percent
B3_GEa_F060_R2.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,2,middle,"[75.0, 0.0, 0.0, 0.0]",0,0.029308944136476694,0.029305302429562894,3.6417069138004743e-06,0.01242524089862438
B3_GEa_F060_R2.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,2,middle,"[75.0, 0.0, 0.0, 0.0]",1,0.04771018368859746,0.047711894254702424,1.7105661049635068e-06,0.0035853270155661236
B3_GEa_F060_R2.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,2,middle,"[75.0, 0.0, 0.0, 0.0]",2,0.04692003956563389,0.04691933960837682,6.999572570720591e-07,0.0014918087528313505
B3_GEa_F060_R2.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,2,middle,"[75.0, 0.0, 0.0, 0.0]",3,0.26651584580786447,0.266525983872767,1.0138064902520671e-05,0.003803925756005279
B3_GEa_F060_R2.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,2,middle,"[75.0, 0.0, 0.0, 0.0]",4,0.010184598880453808,0.010184700200914429,1.013204606204604e-07,0.0009948399717038805
B3_GEa_F060_R2.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,2,middle,"[75.0, 0.0, 0.0, 0.0]",5,0.016120059093002494,0.016120836512098613,7.774190961193361e-07,0.0048226814283627755
B3_GEa_F060_R2.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,2,middle,"[75.0, 0.0, 0.0, 0.0]",6,0.019176495019162944,0.019177822405929565,1.327386766621086e-06,0.006921946712861955
B3_GEa_F060_R2.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,2,middle,"[75.0, 0.0, 0.0, 0.0]",7,0.13934669136578776,0.13934979646012965,3.105094341898651e-06,0.002228322977362784
B3_GEa_F060_R3.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,3,middle,"[75.0, 0.0, 0.0, 0.0]",0,0.028019642346998327,0.028021029947363343,1.3876003650166446e-06,0.00495224153053936
B3_GEa_F060_R3.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,3,middle,"[75.0, 0.0, 0.0, 0.0]",1,0.04729094079650354,0.0472908360535014,1.0474300213975107e-07,0.0002214863996689515
B3_GEa_F060_R3.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,3,middle,"[75.0, 0.0, 0.0, 0.0]",2,0.0442828029525635,0.044282954733975415,1.5178141191118932e-07,0.0003427547530669641
B3_GEa_F060_R3.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,3,middle,"[75.0, 0.0, 0.0, 0.0]",3,0.2258913469961848,0.22589759049060595,6.24349442115979e-06,0.0027639369564984883
B3_GEa_F060_R3.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,3,middle,"[75.0, 0.0, 0.0, 0.0]",4,0.009713331595913059,0.009714246247310031,9.146513969722492e-07,0.009416453952391516
B3_GEa_F060_R3.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,3,middle,"[75.0, 0.0, 0.0, 0.0]",5,0.01599164414098504,0.015992160263780593,5.161227955539915e-07,0.0032274529810929114
B3_GEa_F060_R3.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,3,middle,"[75.0, 0.0, 0.0, 0.0]",6,0.01832347530342671,0.01832211694040432,1.3583630223898413e-06,0.007413239027510306
B3_GEa_F060_R3.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,3,middle,"[75.0, 0.0, 0.0, 0.0]",7,0.12045419607906124,0.12045296231628147,1.233762779773162e-06,0.0010242588634798329
B3_GEa_F060_R4.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,4,late,"[75.0, 0.0, 0.0, 0.0]",0,0.029188281061206092,0.02918416405282756,4.117008378531906e-06,0.014105004573235345
B3_GEa_F060_R4.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,4,late,"[75.0, 0.0, 0.0, 0.0]",1,0.04851341389696089,0.04851379379266252,3.7989570162572095e-07,0.0007830735277310991
B3_GEa_F060_R4.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,4,late,"[75.0, 0.0, 0.0, 0.0]",2,0.04569666507461497,0.04569350477853118,3.1602960837914806e-06,0.006915813393890448
B3_GEa_F060_R4.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,4,late,"[75.0, 0.0, 0.0, 0.0]",3,0.26246630937665916,0.26246273156334776,3.5778133113950616e-06,0.0013631514535683233
B3_GEa_F060_R4.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,4,late,"[75.0, 0.0, 0.0, 0.0]",4,0.010016551664520501,0.010015609064860573,9.425996599279202e-07,0.009410420786493722
B3_GEa_F060_R4.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,4,late,"[75.0, 0.0, 0.0, 0.0]",5,0.016215424435272262,0.01621629545318184,8.7101790957958e-07,0.005371539382496314
B3_GEa_F060_R4.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,4,late,"[75.0, 0.0, 0.0, 0.0]",6,0.018614759884033882,0.018614578266886478,1.816171474045003e-07,0.0009756620474072064
B3_GEa_F060_R4.txt,3,3,Ea,ethanol,ethanol,0,0,060,75.0,4,late,"[75.0, 0.0, 0.0, 0.0]",7,0.1179194063840239,0.11791197398172606,7.432402297835594e-06,0.006302950910073916
B3_GEa_F070_R1.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,1,early,"[87.5, 0.0, 0.0, 0.0]",0,0.028140450571391296,0.02813925024859414,1.200322797156872e-06,0.004265471137754873
B3_GEa_F070_R1.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,1,early,"[87.5, 0.0, 0.0, 0.0]",1,0.04335270236267822,0.04335168810326726,1.0142594109585623e-06,0.0023395529129268886
B3_GEa_F070_R1.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,1,early,"[87.5, 0.0, 0.0, 0.0]",2,0.04411756326824903,0.04411591327366609,1.6499945829431817e-06,0.003739994824534351
B3_GEa_F070_R1.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,1,early,"[87.5, 0.0, 0.0, 0.0]",3,0.12286600494639814,0.12286267115729368,3.333789104456586e-06,0.0027133535479655206
B3_GEa_F070_R1.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,1,early,"[87.5, 0.0, 0.0, 0.0]",4,0.010146341384306383,0.010147997148910532,1.6557646041488044e-06,0.01631883396620007
B3_GEa_F070_R1.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,1,early,"[87.5, 0.0, 0.0, 0.0]",5,0.01472127775576402,0.014720505758973627,7.719967903933866e-07,0.005244088204851079
B3_GEa_F070_R1.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,1,early,"[87.5, 0.0, 0.0, 0.0]",6,0.01844159131343751,0.01843989511115333,1.696202284177939e-06,0.009197700216585957
B3_GEa_F070_R1.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,1,early,"[87.5, 0.0, 0.0, 0.0]",7,0.13727589228729012,0.1372700387028895,5.853584400611345e-06,0.004264102241900566
B3_GEa_F070_R2.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,2,middle,"[87.5, 0.0, 0.0, 0.0]",0,0.029041956470416998,0.029040517761701606,1.438708715391368e-06,0.004953897361759631
B3_GEa_F070_R2.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,2,middle,"[87.5, 0.0, 0.0, 0.0]",1,0.04726434437950937,0.04726287095428753,1.4734252218387422e-06,0.0031174138585481365
B3_GEa_F070_R2.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,2,middle,"[87.5, 0.0, 0.0, 0.0]",2,0.04648250808560544,0.04648395492169042,1.4468360849811956e-06,0.0031126463363736765
B3_GEa_F070_R2.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,2,middle,"[87.5, 0.0, 0.0, 0.0]",3,0.25954884128445144,0.2595496857949408,8.445104893728406e-07,0.0003253763280905203
B3_GEa_F070_R2.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,2,middle,"[87.5, 0.0, 0.0, 0.0]",4,0.010074169177348059,0.010074123624052186,4.555329587326018e-08,0.0004521791829314078
B3_GEa_F070_R2.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,2,middle,"[87.5, 0.0, 0.0, 0.0]",5,0.015911306696443948,0.015913250072837407,1.9433763934588455e-06,0.012213807643423622
B3_GEa_F070_R2.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,2,middle,"[87.5, 0.0, 0.0, 0.0]",6,0.01898061173055694,0.018979586976433486,1.0247541234534308e-06,0.005398952035901331
B3_GEa_F070_R2.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,2,middle,"[87.5, 0.0, 0.0, 0.0]",7,0.13744375800499342,0.13744286290805344,8.950969399845743e-07,0.0006512459736091143
B3_GEa_F070_R3.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,3,middle,"[87.5, 0.0, 0.0, 0.0]",0,0.02672922531428048,0.02673257653266618,3.351218385700544e-06,0.012537656240677153
B3_GEa_F070_R3.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,3,middle,"[87.5, 0.0, 0.0, 0.0]",1,0.04511256074953345,0.04511649465257789,3.933903044435472e-06,0.008720194506972551
B3_GEa_F070_R3.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,3,middle,"[87.5, 0.0, 0.0, 0.0]",2,0.042395881431082076,0.042396008516884943,1.2708580286735494e-07,0.0002997597846242286
B3_GEa_F070_R3.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,3,middle,"[87.5, 0.0, 0.0, 0.0]",3,0.21453849075542414,0.21452369039881702,1.4800356607114207e-05,0.006898695220144319
B3_GEa_F070_R3.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,3,middle,"[87.5, 0.0, 0.0, 0.0]",4,0.009262969288158392,0.009262475189499231,4.940986591608909e-07,0.005334128223792531
B3_GEa_F070_R3.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,3,middle,"[87.5, 0.0, 0.0, 0.0]",5,0.015319121873094818,0.015318417260967063,7.046121277554107e-07,0.0045995595151764575
B3_GEa_F070_R3.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,3,middle,"[87.5, 0.0, 0.0, 0.0]",6,0.017522488997323515,0.01752387747905283,1.3884817293141616e-06,0.007923998294570174
B3_GEa_F070_R3.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,3,middle,"[87.5, 0.0, 0.0, 0.0]",7,0.11375708804638317,0.11375769974571479,6.116993316179764e-07,0.0005377241472360499
B3_GEa_F070_R4.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,4,late,"[87.5, 0.0, 0.0, 0.0]",0,0.028854406184924464,0.028855126216576585,7.200316521210892e-07,0.0024953958418221876
B3_GEa_F070_R4.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,4,late,"[87.5, 0.0, 0.0, 0.0]",1,0.04819095208481781,0.04818797000116993,2.982083647878886e-06,0.006188057132862433
B3_GEa_F070_R4.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,4,late,"[87.5, 0.0, 0.0, 0.0]",2,0.04531971584302554,0.04531895132221696,7.645208085840793e-07,0.0016869496958722325
B3_GEa_F070_R4.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,4,late,"[87.5, 0.0, 0.0, 0.0]",3,0.262833106232446,0.2628427166306011,9.61039815511322e-06,0.003656464093459336
B3_GEa_F070_R4.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,4,late,"[87.5, 0.0, 0.0, 0.0]",4,0.009929371174827905,0.009929753374689015,3.8219986111046045e-07,0.003849184952209068
B3_GEa_F070_R4.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,4,late,"[87.5, 0.0, 0.0, 0.0]",5,0.01608726560490678,0.01608702818658432,2.3741832246015893e-07,0.0014758152708546312
B3_GEa_F070_R4.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,4,late,"[87.5, 0.0, 0.0, 0.0]",6,0.01844710074932802,0.018447647069848545,5.463205205238908e-07,0.0029615522132592667
B3_GEa_F070_R4.txt,3,3,Ea,ethanol,ethanol,0,0,070,87.5,4,late,"[87.5, 0.0, 0.0, 0.0]",7,0.11991869187278524,0.1199076766843453,1.101518843994731e-05,0.009185547530515661
B3_GEa_F080_R1.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,1,early,"[100.0, 0.0, 0.0, 0.0]",0,0.02758044199967591,0.02758129081939422,8.488197183117996e-07,0.003077614631128007
B3_GEa_F080_R1.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,1,early,"[100.0, 0.0, 0.0, 0.0]",1,0.0433759315749938,0.04337444145333466,1.4901216591409194e-06,0.0034353652014703327
B3_GEa_F080_R1.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,1,early,"[100.0, 0.0, 0.0, 0.0]",2,0.043506688104789096,0.043506267970054704,4.2013473439128646e-07,0.00096567850299099
B3_GEa_F080_R1.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,1,early,"[100.0, 0.0, 0.0, 0.0]",3,0.1297281011364926,0.1297270573911951,1.0437452974965122e-06,0.0008045637671042006
B3_GEa_F080_R1.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,1,early,"[100.0, 0.0, 0.0, 0.0]",4,0.010086108001878502,0.01008727475778166,1.166755903158137e-06,0.011567949727891401
B3_GEa_F080_R1.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,1,early,"[100.0, 0.0, 0.0, 0.0]",5,0.014830137501764443,0.014830891443893695,7.539421292522552e-07,0.005083851239832089
B3_GEa_F080_R1.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,1,early,"[100.0, 0.0, 0.0, 0.0]",6,0.018255125975527437,0.018254634510664135,4.914648633023988e-07,0.002692201981850192
B3_GEa_F080_R1.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,1,early,"[100.0, 0.0, 0.0, 0.0]",7,0.12787720217885187,0.12787080695992908,6.395218922788937e-06,0.005001062592724263
B3_GEa_F080_R2.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,2,middle,"[100.0, 0.0, 0.0, 0.0]",0,0.029295480935217225,0.029295359685203522,1.2125001370294486e-07,0.0004138864078424654
B3_GEa_F080_R2.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,2,middle,"[100.0, 0.0, 0.0, 0.0]",1,0.04754540832077062,0.04754758587814701,2.1775573763871403e-06,0.004579953045509666
B3_GEa_F080_R2.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,2,middle,"[100.0, 0.0, 0.0, 0.0]",2,0.046829299686273286,0.04682860418921361,6.954970596731447e-07,0.0014851750172061838
B3_GEa_F080_R2.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,2,middle,"[100.0, 0.0, 0.0, 0.0]",3,0.2628150599611984,0.2628057570608083,9.302900390140145e-06,0.0035397135885263235
B3_GEa_F080_R2.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,2,middle,"[100.0, 0.0, 0.0, 0.0]",4,0.010157078407141033,0.01015789236744737,8.139603063367362e-07,0.008013724751444998
B3_GEa_F080_R2.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,2,middle,"[100.0, 0.0, 0.0, 0.0]",5,0.016046053847706604,0.016047797213874636,1.7433661680318902e-06,0.010864765783402019
B3_GEa_F080_R2.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,2,middle,"[100.0, 0.0, 0.0, 0.0]",6,0.019116306787318144,0.019117707204221433,1.400416903288293e-06,0.00732577123222011
B3_GEa_F080_R2.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,2,middle,"[100.0, 0.0, 0.0, 0.0]",7,0.13716617315710627,0.13716286420212123,3.308954985042911e-06,0.002412369543366153
B3_GEa_F080_R3.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,3,middle,"[100.0, 0.0, 0.0, 0.0]",0,0.02781029577749025,0.027809893847785556,4.019297046957415e-07,0.0014452550519835348
B3_GEa_F080_R3.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,3,middle,"[100.0, 0.0, 0.0, 0.0]",1,0.04687561874788596,0.046876205081683754,5.86333797791827e-07,0.0012508289244038406
B3_GEa_F080_R3.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,3,middle,"[100.0, 0.0, 0.0, 0.0]",2,0.043955534694367755,0.04395287959602265,2.6550983451070764e-06,0.006040418717616664
B3_GEa_F080_R3.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,3,middle,"[100.0, 0.0, 0.0, 0.0]",3,0.22330740673690017,0.22330086383267556,6.542904224610124e-06,0.0029299987493558357
B3_GEa_F080_R3.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,3,middle,"[100.0, 0.0, 0.0, 0.0]",4,0.009634989253794685,0.009634304553140233,6.847006544519196e-07,0.007106397697145892
B3_GEa_F080_R3.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,3,middle,"[100.0, 0.0, 0.0, 0.0]",5,0.015806931271364105,0.015808148310103853,1.2170387397487936e-06,0.007699399199347349
B3_GEa_F080_R3.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,3,middle,"[100.0, 0.0, 0.0, 0.0]",6,0.018144910399694254,0.018144803589943238,1.0680975101595713e-07,0.0005886485447608322
B3_GEa_F080_R3.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,3,middle,"[100.0, 0.0, 0.0, 0.0]",7,0.1169779275678993,0.11697978249759658,1.8549296972730778e-06,0.0015857091468784931
B3_GEa_F080_R4.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,4,late,"[100.0, 0.0, 0.0, 0.0]",0,0.029641109697389853,0.029640079685815716,1.030011574136569e-06,0.003474942688219497
B3_GEa_F080_R4.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,4,late,"[100.0, 0.0, 0.0, 0.0]",1,0.04905645223016668,0.04905746506928174,1.0128391150637794e-06,0.0020646399586983304
B3_GEa_F080_R4.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,4,late,"[100.0, 0.0, 0.0, 0.0]",2,0.04639577160718153,0.04639781263476956,2.0410275880303197e-06,0.004399167245909953
B3_GEa_F080_R4.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,4,late,"[100.0, 0.0, 0.0, 0.0]",3,0.26387818866739476,0.2639064680170086,2.8279349613857807e-05,0.010716819664660693
B3_GEa_F080_R4.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,4,late,"[100.0, 0.0, 0.0, 0.0]",4,0.010190669073067076,0.01019052356083457,1.4551223250641732e-07,0.0014278967500867207
B3_GEa_F080_R4.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,4,late,"[100.0, 0.0, 0.0, 0.0]",5,0.016457751588262147,0.01645843189952048,6.803112583345094e-07,0.004133682870871104
B3_GEa_F080_R4.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,4,late,"[100.0, 0.0, 0.0, 0.0]",6,0.018937422766238693,0.01893543457450675,1.9881917319442e-06,0.010498745032448204
B3_GEa_F080_R4.txt,3,3,Ea,ethanol,ethanol,0,0,080,100.0,4,late,"[100.0, 0.0, 0.0, 0.0]",7,0.11943354809262335,0.11942964725136841,3.900841254941834e-06,0.0032661185380816497
B3_GEa_F090_R1.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,1,early,"[112.5, 0.0, 0.0, 0.0]",0,0.028223624506206763,0.028225595329719185,1.970823512421893e-06,0.006982885957785053
B3_GEa_F090_R1.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,1,early,"[112.5, 0.0, 0.0, 0.0]",1,0.04354867781669566,0.04354976069743674,1.0828807410767638e-06,0.002486598435054232
B3_GEa_F090_R1.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,1,early,"[112.5, 0.0, 0.0, 0.0]",2,0.04426362793467931,0.0442634174961729,2.1043850641222495e-07,0.0004754208279600874
B3_GEa_F090_R1.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,1,early,"[112.5, 0.0, 0.0, 0.0]",3,0.12851818187077174,0.12850832383655222,9.858034219517586e-06,0.007670536632264287
B3_GEa_F090_R1.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,1,early,"[112.5, 0.0, 0.0, 0.0]",4,0.01017494918769778,0.010174086573281196,8.626144165843619e-07,0.008477825300860692
B3_GEa_F090_R1.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,1,early,"[112.5, 0.0, 0.0, 0.0]",5,0.014765722967521502,0.01476415221589559,1.5707516259119009e-06,0.010637824029117343
B3_GEa_F090_R1.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,1,early,"[112.5, 0.0, 0.0, 0.0]",6,0.018501835151281683,0.018499636119477973,2.1990318037103107e-06,0.011885479390178096
B3_GEa_F090_R1.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,1,early,"[112.5, 0.0, 0.0, 0.0]",7,0.13731900289563032,0.13732131827911725,2.315383486939382e-06,0.0016861347942492674
B3_GEa_F090_R2.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,2,middle,"[112.5, 0.0, 0.0, 0.0]",0,0.0293850821177996,0.029383640462311126,1.4416554884738586e-06,0.004906079495352494
B3_GEa_F090_R2.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,2,middle,"[112.5, 0.0, 0.0, 0.0]",1,0.047694475583500304,0.04769464951212688,1.7392862657755748e-07,0.00036467247925402776
B3_GEa_F090_R2.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,2,middle,"[112.5, 0.0, 0.0, 0.0]",2,0.04706178646975344,0.04706243204636378,6.455766103433125e-07,0.0013717639273175997
B3_GEa_F090_R2.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,2,middle,"[112.5, 0.0, 0.0, 0.0]",3,0.25671370995447146,0.2567340309801746,2.032102570315164e-05,0.007915831883990771
B3_GEa_F090_R2.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,2,middle,"[112.5, 0.0, 0.0, 0.0]",4,0.01022017690826609,0.010220938191402717,7.612831366271555e-07,0.007448825430912345
B3_GEa_F090_R2.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,2,middle,"[112.5, 0.0, 0.0, 0.0]",5,0.016169499378059882,0.016168904684251598,5.946938082847242e-07,0.003677873967400958
B3_GEa_F090_R2.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,2,middle,"[112.5, 0.0, 0.0, 0.0]",6,0.019254895060660995,0.01925630209992,1.407039259004178e-06,0.007307436652193711
B3_GEa_F090_R2.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,2,middle,"[112.5, 0.0, 0.0, 0.0]",7,0.1395006476293937,0.13950053656233313,1.1106706057639748e-07,7.961759494584233e-05
B3_GEa_F090_R3.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,3,middle,"[112.5, 0.0, 0.0, 0.0]",0,0.027092653363993087,0.027090817510510772,1.8358534823147143e-06,0.006776204078831999
B3_GEa_F090_R3.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,3,middle,"[112.5, 0.0, 0.0, 0.0]",1,0.04556411519915581,0.04556302211156863,1.0930875871811851e-06,0.0023990097962034765
B3_GEa_F090_R3.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,3,middle,"[112.5, 0.0, 0.0, 0.0]",2,0.0428881380847753,0.042887925794507537,2.1229026776065085e-07,0.0004949859733733953
B3_GEa_F090_R3.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,3,middle,"[112.5, 0.0, 0.0, 0.0]",3,0.21858557646517757,0.21856420659309667,2.1369872080900798e-05,0.009776432839934061
B3_GEa_F090_R3.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,3,middle,"[112.5, 0.0, 0.0, 0.0]",4,0.009381381578635021,0.009382047483511725,6.659048767034687e-07,0.007098153626113958
B3_GEa_F090_R3.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,3,middle,"[112.5, 0.0, 0.0, 0.0]",5,0.015387470740861647,0.015388571596664598,1.1008558029514809e-06,0.007154234906378361
B3_GEa_F090_R3.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,3,middle,"[112.5, 0.0, 0.0, 0.0]",6,0.0177019854839975,0.017701388489275986,5.969947215120341e-07,0.0033724732293544937
B3_GEa_F090_R3.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,3,middle,"[112.5, 0.0, 0.0, 0.0]",7,0.11489252481108703,0.11489139785462583,1.1269564611920968e-06,0.0009808788370219074
B3_GEa_F090_R4.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,4,late,"[112.5, 0.0, 0.0, 0.0]",0,0.02911562527159881,0.029113670890610226,1.9543809885828878e-06,0.006712481598289124
B3_GEa_F090_R4.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,4,late,"[112.5, 0.0, 0.0, 0.0]",1,0.04855074044045532,0.04854941860917586,1.3218312794605058e-06,0.002722576973015799
B3_GEa_F090_R4.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,4,late,"[112.5, 0.0, 0.0, 0.0]",2,0.045650300815245196,0.04564735279433245,2.948020912746374e-06,0.006457834581808198
B3_GEa_F090_R4.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,4,late,"[112.5, 0.0, 0.0, 0.0]",3,0.2632570554574333,0.26326207123706735,5.0157796340766225e-06,0.0019052783316144159
B3_GEa_F090_R4.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,4,late,"[112.5, 0.0, 0.0, 0.0]",4,0.010009270555584461,0.010009479837135906,2.0928155144463167e-07,0.0020908771551576
B3_GEa_F090_R4.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,4,late,"[112.5, 0.0, 0.0, 0.0]",5,0.016259188962578126,0.016258233218566898,9.557440112280269e-07,0.005878177647284567
B3_GEa_F090_R4.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,4,late,"[112.5, 0.0, 0.0, 0.0]",6,0.018597472937432538,0.018597000463159274,4.7247427326438385e-07,0.002540529430282967
B3_GEa_F090_R4.txt,3,3,Ea,ethanol,ethanol,0,0,090,112.5,4,late,"[112.5, 0.0, 0.0, 0.0]",7,0.1206926744969748,0.1206940653927682,1.3908957934016808e-06,0.0011524276839490735
B3_GEa_F100_R1.txt,3,3,Ea,ethanol,ethanol,0,0,100,125.0,1,early,"[125.0, 0.0, 0.0, 0.0]",0,0.02836786304861395,0.028366644944557096,1.218104056854158e-06,0.0042939577604654095
B3_GEa_F100_R1.txt,3,3,Ea,ethanol,ethanol,0,0,100,125.0,1,early,"[125.0, 0.0, 0.0, 0.0]",1,0.043955350823830834,0.04395558238305533,2.3155922449641375e-07,0.0005268055427983789
B3_GEa_F100_R1.txt,3,3,Ea,ethanol,ethanol,0,0,100,125.0,1,early,"[125.0, 0.0, 0.0, 0.0]",2,0.04451975025494563,0.0445200403112012,2.9005625556965953e-07,0.0006515226476083784
B3_GEa_F100_R1.txt,3,3,Ea,ethanol,ethanol,0,0,100,125.0,1,early,"[125.0, 0.0, 0.0, 0.0]",3,0.12706180384950044,0.12705259535241523,9.208497085216871e-06,0.007247258268207779
