sample_id,sample_index,client_id,client,split,gas_true,gas_pred,true_class,pred_class,route_correct,true_ppm,prob_class_0,prob_class_1,prob_class_2,prob_class_3,class_confidence,class_margin,class_entropy,pred_83d_ppm,pred_84d_h1_ppm,pred_86d_all_priors_ppm,pred_ppm,abs_error,squared_error,classification_uncertainty_risk,regression_disagreement_risk,source_prior_disagreement_risk,qc_risk_score
C5:calibration:70,70,C5,C5,calibration,Methane,Methane,3,3,1,225.0,5.001986210118048e-06,1.6685686432538205e-06,1.3640205906995106e-06,0.9999920129776001,0.9999920129776001,0.99998701099139,7.910202186321632e-05,225.12278890792163,224.4438569588229,224.6927599057393,224.4438569588229,0.5561430411771084,0.30929508224972296,7.910202186321632e-05,0.0030174753293277312,0.3575882040261336,0.3575882040261336
C5:calibration:71,71,C5,C5,calibration,CO,CO,1,1,1,75.0,0.0012676006881520152,0.9987220168113708,9.636005415813997e-06,6.558265681633202e-07,0.9987220168113708,0.9974544161232188,0.007107793296627007,90.08457667279632,81.89091001944317,81.43979995490749,81.89091001944317,6.890910019443169,47.48464089606225,0.007107793296627007,0.036416296237125105,0.10610529509512516,0.10610529509512516
C5:calibration:72,72,C5,C5,calibration,Methane,Methane,3,3,1,225.0,4.642771727958461e-06,1.5211066966003273e-06,1.4845176110611646e-06,0.9999923706054688,0.9999923706054688,0.9999877278337408,7.570054055639103e-05,224.26081236275684,223.31170294446807,225.7031290503495,223.31170294446807,1.6882970555319332,2.8503469477177954,7.570054055639103e-05,0.0042182640812834255,0.24664181089807394,0.24664181089807394
C5:calibration:73,73,C5,C5,calibration,CO,CO,1,1,1,150.0,0.001593022607266903,0.9983875751495361,1.8751237803371623e-05,5.701637064703391e-07,0.9983875751495361,0.9967945525422692,0.008718105780215446,162.47709308772653,152.38126914796138,152.6908376856107,152.38126914796138,2.381269147961376,5.670442755032698,0.008718105780215446,0.044870328621178464,0.0,0.044870328621178464
C5:calibration:74,74,C5,C5,calibration,Ethylene,Ethylene,2,2,1,37.5,0.0001615020737517625,6.95323251420632e-06,0.999830961227417,5.36601305611839e-07,0.999830961227417,0.9996694591536652,0.0012042348984154742,37.294180102087125,37.294180095743116,37.30530622811875,37.294180095743116,0.20581990425688446,0.042361832988313086,0.0012042348984154742,5.6391197884093144e-11,0.8600260579394536,0.8600260579394536
C5:calibration:75,75,C5,C5,calibration,Ethanol,Ethanol,0,0,1,100.0,0.999439537525177,0.0003978586755692959,0.00015505477495025843,7.576577445433941e-06,0.999439537525177,0.9990416788496077,0.003696715427325951,100.17044842990265,100.02551816387988,100.03349239254348,100.02551816387988,0.025518163879880262,0.0006511766878004257,0.003696715427325951,0.0012882690313134996,1.1111111111111112,1.1111111111111112
C5:calibration:76,76,C5,C5,calibration,CO,CO,1,1,1,100.0,0.0019755845423787832,0.9979956150054932,2.8361446311464533e-05,5.260752118374512e-07,0.9979956150054932,0.9960200304631144,0.010537941039163006,97.05087797462537,113.14366735469555,112.66324920458987,113.14366735469555,13.143667354695552,172.75599153088956,0.010537941039163006,0.0715235083558675,0.813529184997357,0.813529184997357
C5:calibration:77,77,C5,C5,calibration,Methane,Methane,3,3,1,225.0,4.607511527865427e-06,1.4993518107075943e-06,1.509954699940863e-06,0.9999923706054688,0.9999923706054688,0.9999877630939409,7.544663696421867e-05,225.50581164590858,224.221649240954,225.29854293475483,224.221649240954,0.7783507590459919,0.6058299041074718,7.544663696421867e-05,0.005707388466464762,0.23382458936012526,0.23382458936012526
C5:calibration:78,78,C5,C5,calibration,Ethylene,Ethylene,2,2,1,87.5,0.00015162563067860901,9.009693712869193e-06,0.9998388290405273,5.154262794349052e-07,0.9998388290405273,0.9996872034098487,0.0011589878409984196,87.47322000563857,87.4732200085854,87.45572976441355,87.4732200085854,0.026779991414599635,0.0007171679401660302,0.0011589878409984196,2.6194079004603232e-11,2.111111111111111,2.111111111111111
C5:calibration:79,79,C5,C5,calibration,Ethanol,Ethanol,0,0,1,12.5,0.9991982579231262,0.0006522279581986368,0.00014288848615251482,6.531011877086712e-06,0.9991982579231262,0.9985460299649276,0.004997941072119295,13.422725622867915,13.354792720858619,13.859068586675555,13.354792720858619,0.8547927208586188,0.7306705956328806,0.004997941072119295,0.0006038480178604131,0.5650742589601047,0.5650742589601047
C5:calibration:80,80,C5,C5,calibration,CO,CO,1,1,1,50.0,0.002206134609878063,0.9977688789367676,2.4345597921637818e-05,5.980406285743811e-07,0.9977688789367676,0.9955627443268895,0.011534115218742359,45.71982103222737,49.29147159936389,48.68059270521404,49.29147159936389,0.7085284006361121,0.502012494507967,0.011534115218742359,0.015874002520606736,0.43132790763045,0.43132790763045
C5:calibration:81,81,C5,C5,calibration,CO,CO,1,1,1,250.0,0.0017059487290680408,0.9982843995094299,8.935936421039514e-06,6.859994527985691e-07,0.9982843995094299,0.9965784507803619,0.009161719946571402,250.0,250.0,250.0,250.0,0.0,0.0,0.009161719946571402,0.0,0.0,0.009161719946571402
C5:calibration:82,82,C5,C5,calibration,Ethylene,Ethylene,2,2,1,12.5,0.0003403270966373384,9.131733349931892e-06,0.9996500015258789,5.593203127318702e-07,0.9996500015258789,0.9993096744292416,0.002295089114604314,12.568999596205813,12.568999575818538,12.5,12.568999575818538,0.06899957581853755,0.0047609414631381115,0.002295089114604314,1.812202299333876e-10,0.37655564837393574,0.37655564837393574
C5:calibration:83,83,C5,C5,calibration,Methane,Methane,3,3,1,25.0,4.613398687070003e-06,1.5326904758694582e-06,1.4918082342774142e-06,0.9999923706054688,0.9999923706054688,0.9999877572067817,7.563032260164575e-05,25.22013298770571,35.0164155352429,35.972838674021546,35.0164155352429,10.0164155352429,100.3285801746553,7.563032260164575e-05,0.04353903354460973,0.04090556580026676,0.04353903354460973
C5:calibration:84,84,C5,C5,calibration,Methane,Methane,3,3,1,225.0,5.273645456327358e-06,1.4822038565398543e-06,1.507847059656342e-06,0.999991774559021,0.999991774559021,0.9999865009135647,8.109493227934256e-05,224.49832022634905,211.622077436329,211.6886876631263,211.622077436329,13.377922563671007,178.96881211957785,8.109493227934256e-05,0.05722774573342248,0.17303461328762676,0.17303461328762676
C5:calibration:85,85,C5,C5,calibration,Ethanol,Ethanol,0,0,1,50.0,0.998813271522522,0.0011111707426607609,6.793512147851288e-05,7.570262823719531e-06,0.998813271522522,0.9977021007798612,0.006842572751599353,49.527596849252156,49.49430280042322,50.1880615832216,49.49430280042322,0.5056971995767796,0.25572965765979727,0.006842572751599353,0.0002959471007016469,2.111111111111111,2.111111111111111
C5:calibration:86,86,C5,C5,calibration,CO,CO,1,1,1,125.0,0.0010764551116153598,0.9989103078842163,1.2619178960449062e-05,5.906770184083143e-07,0.9989103078842163,0.997833852772601,0.0062010640636523204,145.99584163949783,127.46578053275786,127.88428108187038,127.46578053275786,2.4657805327578615,6.0800736357276435,0.0062010640636523204,0.08235582714106651,0.0,0.08235582714106651
C5:calibration:87,87,C5,C5,calibration,Methane,Methane,3,3,1,75.0,4.1524199332343414e-06,1.3779201708530309e-06,1.408510343026137e-06,0.999993085861206,0.999993085861206,0.9999889334412728,6.920746940161041e-05,75.03778449590004,70.13473286315158,68.8749306381316,70.13473286315158,4.865267136848416,23.67082431289719,6.920746940161041e-05,0.021791340589993144,0.11144812499274025,0.11144812499274025
C5:calibration:88,88,C5,C5,calibration,Ethylene,Ethylene,2,2,1,125.0,0.00014303484931588173,6.598988875339273e-06,0.999849796295166,6.008937134538428e-07,0.999849796295166,0.9997067614458501,0.0010847059038775096,125.0,125.0,125.0,125.0,0.0,0.0,0.0010847059038775096,0.0,2.111111111111111,2.111111111111111
C5:calibration:89,89,C5,C5,calibration,Ethanol,Ethanol,0,0,1,87.5,0.9988898634910583,0.0010032560676336288,9.986315853893757e-05,7.0508081080333795e-06,0.9988898634910583,0.9978866074234247,0.006521021854079913,91.39350169244001,91.37532040201665,91.5530820628111,91.37532040201665,3.875320402016655,15.018108218286528,0.006521021854079913,0.00016161147042983732,2.111111111111111,2.111111111111111
C5:calibration:90,90,C5,C5,calibration,CO,CO,1,1,1,25.0,0.0013675576774403453,0.9986191987991333,1.2601492926478386e-05,6.168416462060122e-07,0.9986191987991333,0.997251641121693,0.007609859799941322,25.0,25.0,25.0,25.0,0.0,0.0,0.007609859799941322,0.0,0.4082851468929693,0.4082851468929693
C5:calibration:91,91,C5,C5,calibration,Ethanol,Ethanol,0,0,1,112.5,0.9990535378456116,0.0008210645173676312,0.00011832144082291052,7.1444728746428154e-06,0.9990535378456116,0.9982324733282439,0.005723267693640349,113.11749362331052,113.04736613840586,112.8923597723623,113.04736613840586,0.547366138405863,0.2996096894733464,0.005723267693640349,0.0006233554213747539,2.111111111111111,2.111111111111111
C5:calibration:92,92,C5,C5,calibration,Methane,Methane,3,3,1,25.0,4.577047093334841e-06,1.5455234461114742e-06,1.482477614445088e-06,0.9999923706054688,0.9999923706054688,0.9999877935583754,7.53653184386251e-05,25.0,25.0,25.0,25.0,0.0,0.0,7.53653184386251e-05,0.0,0.06403389899042755,0.06403389899042755
C5:calibration:93,93,C5,C5,calibration,Ethylene,Ethylene,2,2,1,12.5,0.00025003356859087944,8.334825906786136e-06,0.9997410178184509,5.64117669910047e-07,0.9997410178184509,0.99949098424986,0.0017588607814912947,12.5,12.5,12.804707602485593,12.5,0.0,0.0,0.0017588607814912947,0.0,0.3701707601178014,0.3701707601178014
C5:calibration:94,94,C5,C5,calibration,Ethanol,Ethanol,0,0,1,37.5,0.9988659620285034,0.0010362465400248766,9.058923023985699e-05,7.196698334155371e-06,0.9988659620285034,0.9978297154884785,0.00662425696658299,38.0762206436318,38.110441383209704,38.22922033518903,38.110441383209704,0.6104413832097038,0.3726386823349764,0.00662425696658299,0.0003041843518035926,2.111111111111111,2.111111111111111
C5:calibration:95,95,C5,C5,calibration,Ethylene,Ethylene,2,2,1,62.5,0.0001603527198312804,9.12672567210393e-06,0.9998300075531006,5.185871714274981e-07,0.9998300075531006,0.9996696548332693,0.001215164741173829,62.005211672850635,62.005211669375,62.213133122204,62.005211669375,0.49478833062499916,0.24481549212267348,0.001215164741173829,3.089452446955774e-11,2.111111111111111,2.111111111111111
C5:calibration:96,96,C5,C5,calibration,Methane,Methane,3,3,1,100.0,4.483553311729338e-06,1.5682820730944513e-06,1.3513197245629271e-06,0.9999926090240479,0.9999926090240479,0.9999881254707361,7.345450578797677e-05,100.12674246063096,94.80527585395419,94.00574834304692,94.80527585395419,5.1947241460458145,26.985158953511416,7.345450578797677e-05,0.02365096269634124,0.312094114405817,0.312094114405817
C5:calibration:97,97,C5,C5,calibration,Methane,Methane,3,3,1,250.0,4.4779717427445576e-06,1.5452951629413292e-06,1.5017333225841867e-06,0.9999924898147583,0.9999924898147583,0.9999880118430156,7.464177009788224e-05,250.0,246.7213282797918,247.757384323648,246.7213282797918,3.2786717202081945,10.749688248892962,7.464177009788224e-05,0.01457187431203642,0.037498400839495946,0.037498400839495946
C5:calibration:98,98,C5,C5,calibration,CO,CO,1,1,1,75.0,0.0009175995946861804,0.9990755319595337,6.018286967446329e-06,7.647176971659064e-07,0.9990755319595337,0.9981579323648475,0.005355728632904719,79.79101532448047,66.27633789172084,66.66475219316442,66.27633789172084,8.723662108279157,76.10228057942555,0.005355728632904719,0.06006523303448723,0.0,0.06006523303448723
C5:calibration:99,99,C5,C5,calibration,Ethylene,Ethylene,2,2,1,75.0,0.00016063242219388485,8.288888238894287e-06,0.9998304843902588,5.459903036353353e-07,0.9998304843902588,0.9996698519680649,0.001210210143295186,75.50689469336203,75.50689469583367,75.45283763393456,75.50689469583367,0.5068946958336653,0.25694223266430405,0.001210210143295186,2.1970107708410876e-11,2.111111111111111,2.111111111111111
C5:calibration:100,100,C5,C5,calibration,Ethylene,Ethylene,2,2,1,100.0,0.00016456058074254543,5.5228833844012115e-06,0.9998291730880737,6.989383223299228e-07,0.9998291730880737,0.9996646125073312,0.0012127815213711628,100.61095758024436,100.61095760881881,100.66512584257947,100.61095760881881,0.6109576088188078,0.37326919977359535,0.0012127815213711628,2.5399509063896e-10,2.111111111111111,2.111111111111111
C5:calibration:101,101,C5,C5,calibration,Methane,Methane,3,3,1,75.0,4.413907390699023e-06,1.5119810541364131e-06,1.4678737443318823e-06,0.9999926090240479,0.9999926090240479,0.9999881951166572,7.34313579557658e-05,75.00272345402217,71.03800855653449,71.21789638292378,71.03800855653449,3.9619914434655072,15.697376198093894,7.34313579557658e-05,0.01762095509994525,0.14743577672238145,0.14743577672238145
C5:calibration:102,102,C5,C5,calibration,Methane,Methane,3,3,1,100.0,4.723761321656639e-06,1.549061721561884e-06,1.429777626071882e-06,0.9999922513961792,0.9999922513961792,0.9999875276348575,7.620364182584806e-05,100.19535509457059,101.91747188945892,99.55791394463975,101.91747188945892,1.9174718894589233,3.6766984468651733,7.620364182584806e-05,0.007653852421725939,0.2952156059069865,0.2952156059069865
C5:calibration:103,103,C5,C5,calibration,Ethylene,Ethylene,2,2,1,25.0,0.0002410111774224788,1.3764676623395644e-05,0.999744713306427,4.564505218240811e-07,0.999744713306427,0.9995037021290045,0.0017483845952975282,23.986613532416953,23.986613518202915,24.050232709478195,23.986613518202915,1.0133864817970846,1.0269521614890729,0.0017483845952975282,1.2634700397029518e-10,0.6553051835137228,0.6553051835137228
C5:calibration:104,104,C5,C5,calibration,CO,CO,1,1,1,100.0,0.0013961376389488578,0.9985918402671814,1.1379803254385479e-05,5.570230996454484e-07,0.9985918402671814,0.9971957026282325,0.007735013688552877,107.31422024224369,100.66099402133537,100.35439884584405,100.66099402133537,0.6609940213353696,0.43691309624110297,0.007735013688552877,0.0295698943151481,0.1734431049617769,0.1734431049617769
C5:calibration:105,105,C5,C5,calibration,Methane,Methane,3,3,1,200.0,4.431977686181199e-06,1.5264897683664458e-06,1.4525667211273685e-06,0.9999926090240479,0.9999926090240479,0.9999881770463617,7.357145064790814e-05,200.18664956982036,198.21791117936914,199.29838040316235,198.21791117936914,1.782088820630861,3.1758405646174928,7.357145064790814e-05,0.00874994840200543,0.22698382068764053,0.22698382068764053
C5:calibration:106,106,C5,C5,calibration,CO,CO,1,1,1,200.0,0.0015207270625978708,0.9984625577926636,1.618359237909317e-05,5.607573712040903e-07,0.9984625577926636,0.9969418307300657,0.008360561880239,203.7859303726601,197.70173919483352,197.44686340140066,197.70173919483352,2.2982608051664783,5.2820027285644695,0.008360561880239,0.027040849679229192,0.48810079466958084,0.48810079466958084
C5:calibration:107,107,C5,C5,calibration,CO,CO,1,1,1,125.0,0.0013794469414278865,0.9986088871955872,1.1091515261796303e-05,5.872830683983921e-07,0.9986088871955872,0.9972294402541593,0.007653681463614889,133.0946465049887,123.6236185685074,123.453329497491,123.6236185685074,1.3763814314926037,1.894425844957629,0.007653681463614889,0.04209345749547247,0.01664456178511462,0.04209345749547247
C5:calibration:108,108,C5,C5,calibration,Methane,Methane,3,3,1,200.0,4.592718141793739e-06,1.511195023340406e-06,1.4943057067284826e-06,0.9999923706054688,0.9999923706054688,0.999987777887327,7.529208234451831e-05,201.34583398441396,205.46070893546909,202.65881509444222,205.46070893546909,5.460708935469086,29.819342077911916,7.529208234451831e-05,0.01828833311580057,0.34351433552751787,0.34351433552751787
C5:calibration:109,109,C5,C5,calibration,Ethanol,Ethanol,0,0,1,25.0,0.9990490078926086,0.0008377571939490736,0.00010626851144479588,7.027721949270926e-06,0.9990490078926086,0.9982112506986596,0.005728627282002768,26.306470269567235,26.331507199602342,24.71627345060601,26.331507199602342,1.331507199602342,1.772911422592871,0.005728627282002768,0.000222550489200949,0.9474635791701227,0.9474635791701227
C5:calibration:110,110,C5,C5,calibration,Ethanol,Ethanol,0,0,1,25.0,0.998872697353363,0.0010252854553982615,9.514897101325914e-05,6.956015113246394e-06,0.998872697353363,0.9978474118979648,0.0065982958567059975,22.335596923129685,22.332904531074078,21.8008120625327,22.332904531074078,2.667095468925922,7.113398240365183,0.0065982958567059975,2.3932373827619814e-05,1.2436835660398322,1.2436835660398322
C5:calibration:111,111,C5,C5,calibration,CO,CO,1,1,1,125.0,0.0016600977396592498,0.9983239769935608,1.5271063602995127e-05,6.682751632069994e-07,0.9983239769935608,0.9966638792539015,0.0090020948079085,145.1263236168157,139.70162893388502,140.3384535448431,139.70162893388502,14.701628933885019,216.13789330964514,0.0090020948079085,0.02410975414635863,0.0,0.02410975414635863
C5:calibration:112,112,C5,C5,calibration,Ethanol,Ethanol,0,0,1,100.0,0.9989547729492188,0.0009337522787973285,0.00010432994895381853,7.141450169001473e-06,0.9989547729492188,0.9980210206704214,0.00620353913317019,98.48785053523045,98.53404530405261,98.96175032006894,98.53404530405261,1.4659546959473886,2.1490231705702003,0.00620353913317019,0.00041062016730810075,2.111111111111111,2.111111111111111
C5:calibration:113,113,C5,C5,calibration,Ethanol,Ethanol,0,0,1,112.5,0.9991255402565002,0.0007503187516704202,0.00011640991579042748,7.758518222544808e-06,0.9991255402565002,0.9983752215048298,0.005351251007625779,108.99930367062902,109.02134359378198,108.80111827290656,109.02134359378198,3.478656406218022,12.101050392521683,0.005351251007625779,0.0001959104280263091,2.111111111111111,2.111111111111111
C5:calibration:114,114,C5,C5,calibration,Methane,Methane,3,3,1,25.0,4.641014129447285e-06,1.53549365222716e-06,1.4963807188905776e-06,0.9999923706054688,0.9999923706054688,0.9999877295913393,7.59210889836476e-05,25.0,26.89075678590185,28.480973289983034,26.89075678590185,1.89075678590185,3.574961223433894,7.59210889836476e-05,0.00840336349289711,0.06954971393911744,0.06954971393911744
C5:calibration:115,115,C5,C5,calibration,Methane,Methane,3,3,1,75.0,4.410179371916456e-06,1.5169638345469139e-06,1.4627158861912903e-06,0.9999926090240479,0.9999926090240479,0.9999881988446759,7.33991973035156e-05,76.33821179680893,71.73741126142536,71.1952641911158,71.73741126142536,3.2625887385746353,10.644485277074029,7.33991973035156e-05,0.020448002379482532,0.14673592070965047,0.14673592070965047
C5:calibration:116,116,C5,C5,calibration,CO,CO,1,1,1,250.0,0.0017568871844559908,0.998225748538971,1.6679701730026864e-05,7.095213163665903e-07,0.998225748538971,0.996468861354515,0.009458514509146466,250.0,250.0,250.0,250.0,0.0,0.0,0.009458514509146466,0.0,0.0,0.009458514509146466
C5:calibration:117,117,C5,C5,calibration,Methane,Methane,3,3,1,150.0,4.466796781343874e-06,1.51728636410553e-06,1.4830659438302973e-06,0.9999924898147583,0.9999924898147583,0.999988023017977,7.413304395821136e-05,151.17838002956125,155.6116289613701,152.39605272244552,155.6116289613701,5.611628961370087,31.490379600087522,7.413304395821136e-05,0.019703328585817036,0.485742601733454,0.485742601733454
C5:calibration:118,118,C5,C5,calibration,Ethanol,Ethanol,0,0,1,37.5,0.9987805485725403,0.0011256755096837878,8.679573511471972e-05,7.018513770162826e-06,0.9987805485725403,0.9976548730628565,0.0070377083528656206,41.145137858006336,41.145341614216655,40.3307705599644,41.145341614216655,3.6453416142166546,13.288515484339685,0.0070377083528656206,1.8111663139406017e-06,1.3141216686722423,1.3141216686722423
C5:calibration:119,119,C5,C5,calibration,Methane,Methane,3,3,1,100.0,4.4149724089947995e-06,1.5100183645699872e-06,1.4827946870354936e-06,0.9999926090240479,0.9999926090240479,0.9999881940516389,7.35562532480069e-05,99.07795955930587,103.02752758100748,102.00033447640185,103.02752758100748,3.027527581007476,9.16592325376098,7.35562532480069e-05,0.01755363565200715,0.15739726288329298,0.15739726288329298
C5:calibration:120,120,C5,C5,calibration,Methane,Methane,3,3,1,50.0,4.515473392530112e-06,1.4903694136592094e-06,1.49604977650597e-06,0.9999924898147583,0.9999924898147583,0.9999879743413658,7.440567495996233e-05,49.60332836676861,45.276086019691554,44.74985824799927,45.276086019691554,4.723913980308446,22.31536329335358,7.440567495996233e-05,0.01923218820923135,0.1048736212265129,0.1048736212265129
C5:calibration:121,121,C5,C5,calibration,Ethylene,Ethylene,2,2,1,50.0,0.00015111881657503545,9.359921932627913e-06,0.9998390674591064,5.194377763473312e-07,0.9998390674591064,0.9996879486425314,0.0011586822726606847,50.10765389116972,50.107653886870395,50.11257558518918,50.107653886870395,0.1076538868703949,0.011589359358303783,0.0011586822726606847,3.8216209456246964e-11,1.363208723686083,1.363208723686083
C5:calibration:122,122,C5,C5,calibration,Ethylene,Ethylene,2,2,1,125.0,0.00016858187154866755,9.860220416157972e-06,0.9998210072517395,5.460460670292377e-07,0.9998210072517395,0.9996524253801908,0.001273296754759811,124.80034606710234,124.80034607950407,124.63600088269129,124.80034607950407,0.19965392049593333,0.039861687969396466,0.001273296754759811,1.102375790651422e-10,2.111111111111111,2.111111111111111
C5:calibration:123,123,C5,C5,calibration,CO,CO,1,1,1,250.0,0.001652092789299786,0.9983106851577759,3.681672387756407e-05,4.736530456739274e-07,0.9983106851577759,0.9966585923684761,0.00912756989457717,231.45802176259258,250.0,250.0,250.0,0.0,0.0,0.00912756989457717,0.0824087921662552,0.0,0.0824087921662552
C5:calibration:124,124,C5,C5,calibration,Ethanol,Ethanol,0,0,1,87.5,0.9989467263221741,0.000944780302233994,0.00010128021676791832,7.231280960695585e-06,0.9989467263221741,0.9980019460199401,0.006239533699898284,92.02246527276091,92.00936753913683,92.63614554594909,92.00936753913683,4.509367539136832,20.33439560302097,0.006239533699898284,0.00011642429888070183,2.111111111111111,2.111111111111111
C5:calibration:125,125,C5,C5,calibration,Ethylene,Ethylene,2,2,1,125.0,0.00016489613335579634,9.253200005332474e-06,0.9998252987861633,5.7063419944825e-07,0.9998252987861633,0.9996604026528075,0.0012453464201495489,124.84238856592596,124.84238859505794,124.91109567551563,124.84238859505794,0.1576114049420596,0.02484135496780989,0.0012453464201495489,2.589509525326624e-10,2.111111111111111,2.111111111111111
C5:calibration:126,126,C5,C5,calibration,CO,CO,1,1,1,50.0,0.0010726258624345064,0.9989200830459595,6.583666618098505e-06,6.647853751928778e-07,0.9989200830459595,0.997847457183525,0.006132589372354455,66.61958866410112,58.28512562959206,57.389667648969194,58.28512562959206,8.28512562959206,68.64330669812321,0.006132589372354455,0.03704205793115136,0.5550866129226283,0.5550866129226283
C5:calibration:127,127,C5,C5,calibration,Methane,Methane,3,3,1,250.0,4.527715645963326e-06,1.5519425460297498e-06,1.4818671161265229e-06,0.9999924898147583,0.9999924898147583,0.9999879620991123,7.492906578170948e-05,250.0,250.0,249.87240897871385,250.0,0.0,0.0,7.492906578170948e-05,0.0,0.0,7.492906578170948e-05
C5:calibration:128,128,C5,C5,calibration,Methane,Methane,3,3,1,200.0,4.216631623421563e-06,1.6401040738855954e-06,1.3927004829383804e-06,0.9999927282333374,0.9999927282333374,0.999988511601714,7.219659534459144e-05,199.94244537716986,200.84966746438653,202.6155104239974,200.84966746438653,0.8496674643865276,0.7219348000370311,7.219659534459144e-05,0.004032098165407408,0.4890570015674983,0.4890570015674983
C5:calibration:129,129,C5,C5,calibration,Ethanol,Ethanol,0,0,1,75.0,0.9988297820091248,0.0010727954795584083,9.024543396662921e-05,7.158461812650785e-06,0.9988297820091248,0.9977569865295663,0.006802321671436661,68.0551824631287,68.0059072721492,67.3522329605004,68.0059072721492,6.9940927278507985,48.917333085775425,0.006802321671436661,0.00043800169759555905,2.111111111111111,2.111111111111111
C5:calibration:130,130,C5,C5,calibration,Methane,Methane,3,3,1,25.0,4.528164481598651e-06,1.3217456853453768e-06,1.7482453813499887e-06,0.9999923706054688,0.9999923706054688,0.9999878424409872,7.532130758507291e-05,25.0,25.843180877855122,27.290736659730104,25.843180877855122,0.8431808778551222,0.7109539927805345,7.532130758507291e-05,0.0037474705682449877,0.027895297750413526,0.027895297750413526
C5:calibration:131,131,C5,C5,calibration,Ethanol,Ethanol,0,0,1,50.0,0.9989228844642639,0.0009952366817742586,7.46619698475115e-05,7.148159056669101e-06,0.9989228844642639,0.9979276477824897,0.006312016617805607,49.40144669480385,49.397906090332185,49.33759696008138,49.397906090332185,0.6020939096678148,0.3625170760590748,0.006312016617805607,3.1472039748147536e-05,1.956451975016555,1.956451975016555
C5:calibration:132,132,C5,C5,calibration,CO,CO,1,1,1,25.0,0.0023483384866267443,0.997638463973999,1.240616893483093e-05,8.075800792539667e-07,0.997638463973999,0.9952901254873723,0.01206611244881538,25.0,25.0,25.0,25.0,0.0,0.0,0.01206611244881538,0.0,0.39367272954351556,0.39367272954351556
C5:calibration:133,133,C5,C5,calibration,Ethanol,Ethanol,0,0,1,112.5,0.9989412426948547,0.0009398307302035391,0.00011253720003878698,6.429379482142394e-06,0.9989412426948547,0.9980014119646512,0.006282008946307151,113.20475820934715,113.17422247417475,113.82907973328759,113.17422247417475,0.6742224741747549,0.45457594468232804,0.006282008946307151,0.0002714287570879353,1.2856715949913333,1.2856715949913333
C5:calibration:134,134,C5,C5,calibration,CO,CO,1,1,1,50.0,0.0009244808461517096,0.9990690350532532,5.780515948572429e-06,7.46705381970969e-07,0.9990690350532532,0.9981445542071015,0.005388080050674196,45.32315204414485,44.10506609885376,43.892903321808,44.10506609885376,5.8949339011462385,34.75024569888321,0.005388080050674196,0.005413715312404829,0.33057796793050026,0.33057796793050026
C5:calibration:135,135,C5,C5,calibration,Ethanol,Ethanol,0,0,1,25.0,0.9988025426864624,0.0011203993344679475,6.813176878495142e-05,8.888223419489805e-06,0.9988025426864624,0.9976821433519945,0.006900301785711694,27.844264750428838,27.78741860464547,27.159399949214816,27.78741860464547,2.7874186046454703,7.769702477523701,0.006900301785711694,0.0005052990736299358,1.0,1.0
C5:calibration:136,136,C5,C5,calibration,Ethylene,Ethylene,2,2,1,125.0,0.00013910890265833586,7.69060989114223e-06,0.9998525381088257,5.628676831292978e-07,0.9998525381088257,0.9997134292061673,0.0010686287281412657,124.52402978775777,124.52402980056176,124.84231110940976,124.52402980056176,0.4759701994382368,0.22654763075327494,0.0010686287281412657,1.1381328274890419e-10,2.111111111111111,2.111111111111111
C5:calibration:137,137,C5,C5,calibration,CO,CO,1,1,1,75.0,0.001564049394801259,0.9984241724014282,1.113494818127947e-05,5.981315780445584e-07,0.9984241724014282,0.996860123006627,0.008522475868371874,116.24738409867194,99.30381755913251,98.56675676525064,99.30381755913251,24.30381755913251,590.6755479475978,0.008522475868371874,0.07530474017573081,0.2385466909238711,0.2385466909238711
C5:calibration:138,138,C5,C5,calibration,CO,CO,1,1,1,100.0,0.0014056788058951497,0.998576283454895,1.7663829567027278e-05,4.905818400402495e-07,0.998576283454895,0.9971706046489999,0.007829913826671805,101.67352224568157,97.49113743705742,96.27617722239354,97.49113743705742,2.508862562942582,6.294391359734822,0.007829913826671805,0.018588376927218445,0.3772510042622697,0.3772510042622697
C5:calibration:139,139,C5,C5,calibration,Ethylene,Ethylene,2,2,1,12.5,0.00034828647039830685,1.2954038538737223e-05,0.9996383190155029,4.4703341472995817e-07,0.9996383190155029,0.9992900325451046,0.002371187196576165,12.533572219812072,12.533572200011662,12.5,12.533572200011662,0.033572200011661835,0.0011270926136230269,0.002371187196576165,1.7600364622517695e-10,0.377272654836767,0.377272654836767
C5:calibration:140,140,C5,C5,calibration,CO,CO,1,1,1,175.0,0.0012957825092598796,0.998690664768219,1.2979059647477698e-05,5.429754992292146e-07,0.998690664768219,0.9973948822589591,0.007269412434312922,175.08784633999508,178.7315420800942,178.87858663712336,178.7315420800942,3.7315420800941865,13.924406295513649,0.007269412434312922,0.016194203289329356,0.0,0.016194203289329356
C5:calibration:141,141,C5,C5,calibration,Methane,Methane,3,3,1,200.0,4.5275260163180064e-06,1.5202049326035194e-06,1.489478449911985e-06,0.9999924898147583,0.9999924898147583,0.999987962288742,7.471213831251597e-05,201.18039290643685,194.85326439615466,194.78730306909418,194.85326439615466,5.146735603845343,26.488887375889288,7.471213831251597e-05,0.02812057115680975,0.34216393106176,0.34216393106176
