client,split,sample_index,true_class,route_class,true_ppm,phase,pred_class,H1_federated_source_ridge_ppm,prob_class_0,prob_class_1,prob_class_2,prob_class_3,confidence,route_correct,pred_84d_h1_ppm,pred_ppm,abs_error,squared_error
C4,calibration,124,1,1,25.0,0,1,25.0,0.0007526175468228757,0.9971243739128113,0.0021229232661426067,3.170044848843645e-08,0.9971243739128113,1,25.0,25.0,0.0,0.0
C4,calibration,125,0,0,125.0,1,0,125.0,0.9996340274810791,0.0002763275115285069,8.65515394252725e-05,3.1480067264055833e-06,0.9996340274810791,1,117.40011681777182,117.40011681777182,7.599883182228183,57.75822438351477
C4,calibration,126,1,1,50.0,0,1,25.0,0.00041832501301541924,0.9980460405349731,0.001535603660158813,3.383178537319509e-08,0.9980460405349731,1,56.95482137754383,56.95482137754383,6.95482137754383,48.36954039354065
C4,calibration,127,2,2,87.5,1,2,74.10796721976119,3.4884855267591774e-05,0.0005671106628142297,0.999397873878479,6.960534904010274e-08,0.999397873878479,1,86.3236812733359,86.3236812733359,1.1763187266641069,1.3837257467006658
C4,calibration,128,2,2,100.0,0,2,125.0,2.9021091904724017e-05,0.0002654279815033078,0.9997054934501648,5.287295934408576e-08,0.9997054934501648,1,99.95064527760267,99.95064527760267,0.04935472239732519,0.002435888622917033
C4,calibration,129,3,3,100.0,1,3,235.26409673263612,3.7102538499311777e-06,9.954496960062897e-08,4.7310109607678896e-07,0.9999957084655762,0.9999957084655762,1,100.16194733824625,100.16194733824625,0.16194733824625018,0.026226940365045366
C4,calibration,130,1,1,150.0,1,1,154.9480346018882,0.00031397692509926856,0.9992446899414062,0.000441326352301985,2.0671501843594342e-08,0.9992446899414062,1,150.04750079556055,150.04750079556055,0.04750079556055198,0.0022563255788853546
C4,calibration,131,2,2,25.0,1,2,24.030410576776042,5.710963159799576e-05,0.00128692586440593,0.9986557960510254,7.426110926189722e-08,0.9986557960510254,1,23.94072657224658,23.94072657224658,1.0592734277534213,1.1220601947444826
C4,calibration,132,1,1,175.0,0,1,29.006403269187686,0.0003553249698597938,0.9990139007568359,0.0006307431613095105,2.824413591895336e-08,0.9990139007568359,1,161.4362443748602,161.4362443748602,13.563755625139805,183.97546665851172
C4,calibration,133,1,1,225.0,0,1,25.0,0.0002941782586276531,0.9993175268173218,0.00038839902845211327,2.2721710735140732e-08,0.9993175268173218,1,213.3278714151736,213.3278714151736,11.672128584826396,136.23858570072144
C4,calibration,134,1,1,75.0,1,1,30.814367583777255,0.00024636590387672186,0.9994710087776184,0.00028260351973585784,1.89949318496474e-08,0.9994710087776184,1,94.03152901954596,94.03152901954596,19.031529019545957,362.19909682181986
C4,calibration,135,0,0,112.5,1,0,125.0,0.9996377229690552,0.00027262570802122355,8.644090848974884e-05,3.2488828765053768e-06,0.9996377229690552,1,110.73574975686303,110.73574975686303,1.7642502431369707,3.11257892040886
C4,calibration,136,1,1,225.0,0,1,39.893051448777385,0.00034362077713012695,0.9993034601211548,0.000352891453076154,2.312070535026578e-08,0.9993034601211548,1,219.39428808271487,219.39428808271487,5.605711917285134,31.424006099592578
C4,calibration,137,1,1,25.0,1,1,25.0,0.00036069340421818197,0.9986379742622375,0.0010013405699282885,2.434177481802635e-08,0.9986379742622375,1,32.149969892755735,32.149969892755735,7.149969892755735,51.12206946731345
C4,calibration,138,1,1,175.0,0,1,25.0,0.0003421376459300518,0.9993060827255249,0.00035175500670447946,2.0991553384419603e-08,0.9993060827255249,1,157.69128577351236,157.69128577351236,17.308714226487638,299.59158817421553
C4,calibration,139,0,0,87.5,0,0,125.0,0.9996346235275269,0.0002895159996114671,7.245199958560988e-05,3.2891232422116445e-06,0.9996346235275269,1,93.11792285866957,93.11792285866957,5.617922858669573,31.561057245962104
C4,calibration,140,0,0,100.0,1,0,125.0,0.9996377229690552,0.00027195599977858365,8.716599404579028e-05,3.227275783501682e-06,0.9996377229690552,1,94.22283360930538,94.22283360930538,5.777166390694617,33.37565150577147
C4,calibration,141,2,2,62.5,1,2,52.30425929694487,3.098587694694288e-05,0.0004551878373604268,0.9995137453079224,6.836260979525832e-08,0.9995137453079224,1,65.4651875961108,65.4651875961108,2.9651875961107947,8.792337480129314
C4,calibration,142,0,0,50.0,0,0,125.0,0.9996308088302612,0.00029612230719067156,6.981815386097878e-05,3.214546040908317e-06,0.9996308088302612,1,48.93066343270773,48.93066343270773,1.0693365672922681,1.1434806941484115
C4,calibration,143,2,2,25.0,0,2,44.858559526757254,5.0888043915620074e-05,0.000419305608374998,0.9995297193527222,6.898667948007642e-08,0.9995297193527222,1,25.643539100093566,25.643539100093566,0.643539100093566,0.4141425733492367
C4,calibration,144,0,0,100.0,0,0,125.0,0.9996176958084106,0.000303792447084561,7.548920984845608e-05,3.060130893572932e-06,0.9996176958084106,1,102.96840913344394,102.96840913344394,2.9684091334439415,8.811452783513412
C4,calibration,145,3,3,225.0,1,3,250.0,3.7277497995091835e-06,9.813166457206535e-08,4.967963036506262e-07,0.9999957084655762,0.9999957084655762,1,225.11569278831547,225.11569278831547,0.11569278831547081,0.013384821268208339
C4,calibration,146,3,3,75.0,0,3,168.26017858683375,3.6928013287251815e-06,9.970154479788107e-08,4.802041075890884e-07,0.9999957084655762,0.9999957084655762,1,77.77804725133564,77.77804725133564,2.778047251335636,7.717546530653482
C4,calibration,147,0,0,37.5,0,0,125.0,0.999626636505127,0.0003018921706825495,6.831419159425423e-05,3.2013772397476714e-06,0.999626636505127,1,38.932955425761776,38.932955425761776,1.4329554257617758,2.053361252220112
C4,calibration,148,1,1,200.0,0,1,30.54483851359234,0.00035947118885815144,0.9989479184150696,0.0006925345514900982,2.952530486766136e-08,0.9989479184150696,1,199.75516427780025,199.75516427780025,0.24483572219975258,0.05994453086507442
C4,calibration,149,0,0,87.5,0,0,125.0,0.9996028542518616,0.00031758585828356445,7.684441516175866e-05,2.732176653807983e-06,0.9996028542518616,1,87.86392859397472,87.86392859397472,0.36392859397471966,0.13244402151241635
C4,calibration,150,2,2,112.5,1,2,98.82235706878942,3.410144927329384e-05,0.0005127232288941741,0.9994530081748962,6.935936625040995e-08,0.9994530081748962,1,109.42688005129139,109.42688005129139,3.0731199487086087,9.444066219150802
C4,calibration,151,3,3,250.0,1,3,250.0,3.729179297806695e-06,9.803905953731373e-08,4.982135237696639e-07,0.9999957084655762,0.9999957084655762,1,250.0,250.0,0.0,0.0
C4,calibration,152,0,0,12.5,1,0,21.265543006501247,0.9995855689048767,0.0003314308705739677,8.007283031474799e-05,2.956743401227868e-06,0.9995855689048767,1,16.34061321845649,16.34061321845649,3.8406132184564896,14.750309893782715
C4,calibration,153,3,3,125.0,0,3,250.0,3.55752240466245e-06,9.291699853974933e-08,5.032990770814649e-07,0.9999958276748657,0.9999958276748657,1,126.18553856581894,126.18553856581894,1.1855385658189448,1.4055016910440405
C4,calibration,154,0,0,125.0,0,0,12.5,0.9996299743652344,0.00030419856193475425,6.229353311937302e-05,3.4296390367671847e-06,0.9996299743652344,1,123.96648372659183,123.96648372659183,1.0335162734081678,1.0681558873995065
C4,calibration,155,3,3,150.0,1,3,250.0,3.867487066600006e-06,1.0085407353699338e-07,4.673801470289618e-07,0.9999955892562866,0.9999955892562866,1,151.58876867865794,151.58876867865794,1.5887686786579422,2.524185914284504
C4,calibration,156,0,0,12.5,0,0,125.0,0.9996176958084106,0.00030615992727689445,7.306609768420458e-05,3.104096549577662e-06,0.9996176958084106,1,12.5,12.5,0.0,0.0
C4,calibration,157,0,0,100.0,0,0,125.0,0.9996084570884705,0.00031199847580865026,7.660192204639316e-05,3.0089101983321598e-06,0.9996084570884705,1,91.40000597138274,91.40000597138274,8.59999402861726,73.95989729225253
C4,calibration,158,3,3,50.0,1,3,136.1915855319812,3.7246795727696735e-06,9.852344362570875e-08,4.848476464758278e-07,0.9999957084655762,0.9999957084655762,1,50.02405682872546,50.02405682872546,0.02405682872546322,0.0005787310083262723
C4,calibration,159,1,1,25.0,0,1,25.0,0.00024226521782111377,0.9991050362586975,0.0006526390207000077,2.15445332685249e-08,0.9991050362586975,1,25.0,25.0,0.0,0.0
